TI=0.05 | U_mean=14.00 | Ct_used=0.32 | D=178.00 | rho=1.22 | Ct_path=inputs/turbie_inputs/CT.txt | param_path=inputs/turbie_inputs/turbie_parameters.txt | wind_file=wind_14_ms_TI_0.1.txt | ct_mode=mean
Sampling_rate_Hz=100.00
t[s]	U[m/s]	x_blade[m]	x_tower[m]	v_blade[m/s]	v_tower[m/s]
155.48 12.57 0.82 0.14 -0.05 0.35
155.49 12.62 0.82 0.14 -0.08 0.36
155.50 12.66 0.82 0.15 -0.11 0.37
155.51 12.70 0.82 0.15 -0.14 0.37
155.52 12.73 0.81 0.16 -0.17 0.38
155.53 12.75 0.81 0.16 -0.19 0.38
155.54 12.75 0.81 0.16 -0.22 0.39
155.55 12.75 0.81 0.17 -0.24 0.39
155.56 12.72 0.80 0.17 -0.27 0.40
155.57 12.69 0.80 0.17 -0.29 0.40
155.58 12.66 0.80 0.18 -0.31 0.40
155.59 12.62 0.80 0.18 -0.33 0.41
155.60 12.58 0.79 0.19 -0.36 0.41
155.61 12.55 0.79 0.19 -0.38 0.41
155.62 12.54 0.78 0.20 -0.40 0.42
155.63 12.53 0.78 0.20 -0.41 0.42
155.64 12.55 0.78 0.20 -0.43 0.42
155.65 12.57 0.77 0.21 -0.45 0.43
155.66 12.61 0.77 0.21 -0.46 0.43
155.67 12.66 0.76 0.22 -0.47 0.43
155.68 12.71 0.76 0.22 -0.49 0.43
155.69 12.77 0.75 0.22 -0.49 0.43
155.70 12.82 0.75 0.23 -0.50 0.43
155.71 12.86 0.74 0.23 -0.51 0.44
155.72 12.88 0.74 0.24 -0.51 0.44
155.73 12.89 0.73 0.24 -0.51 0.44
155.74 12.88 0.73 0.25 -0.51 0.44
155.75 12.86 0.72 0.25 -0.51 0.44
155.76 12.82 0.72 0.26 -0.51 0.44
155.77 12.77 0.71 0.26 -0.51 0.44
155.78 12.71 0.71 0.26 -0.51 0.43
155.79 12.66 0.70 0.27 -0.51 0.43
155.80 12.61 0.70 0.27 -0.50 0.43
155.81 12.56 0.69 0.28 -0.50 0.43
155.82 12.53 0.69 0.28 -0.49 0.43
155.83 12.51 0.68 0.29 -0.48 0.43
155.84 12.51 0.68 0.29 -0.48 0.42
155.85 12.53 0.67 0.29 -0.47 0.42
155.86 12.56 0.67 0.30 -0.46 0.42
155.87 12.61 0.66 0.30 -0.44 0.42
155.88 12.66 0.66 0.31 -0.43 0.41
155.89 12.71 0.66 0.31 -0.41 0.41
155.90 12.76 0.65 0.31 -0.39 0.40
155.91 12.80 0.65 0.32 -0.38 0.40
155.92 12.83 0.64 0.32 -0.36 0.40
155.93 12.85 0.64 0.33 -0.33 0.39
155.94 12.85 0.64 0.33 -0.31 0.39
155.95 12.83 0.63 0.33 -0.29 0.38
155.96 12.80 0.63 0.34 -0.26 0.38
155.97 12.75 0.63 0.34 -0.24 0.37
155.98 12.70 0.63 0.35 -0.21 0.37
155.99 12.63 0.62 0.35 -0.19 0.36
156.00 12.56 0.62 0.35 -0.16 0.35
156.01 12.50 0.62 0.36 -0.14 0.35
156.02 12.44 0.62 0.36 -0.11 0.34
156.03 12.39 0.62 0.36 -0.08 0.34
156.04 12.36 0.62 0.37 -0.06 0.33
156.05 12.34 0.62 0.37 -0.03 0.32
156.06 12.33 0.62 0.37 -0.01 0.32
156.07 12.35 0.62 0.38 0.02 0.31
156.08 12.37 0.62 0.38 0.05 0.30
156.09 12.41 0.62 0.38 0.08 0.30
156.10 12.46 0.62 0.39 0.11 0.29
156.11 12.51 0.62 0.39 0.14 0.28
156.12 12.57 0.62 0.39 0.17 0.27
156.13 12.63 0.62 0.39 0.20 0.27
156.14 12.68 0.63 0.40 0.23 0.26
156.15 12.73 0.63 0.40 0.26 0.25
156.16 12.77 0.63 0.40 0.29 0.24
156.17 12.80 0.63 0.40 0.33 0.23
156.18 12.83 0.64 0.41 0.36 0.23
156.19 12.85 0.64 0.41 0.39 0.22
156.20 12.86 0.65 0.41 0.43 0.21
156.21 12.86 0.65 0.41 0.46 0.20
156.22 12.85 0.66 0.41 0.49 0.19
156.23 12.84 0.66 0.42 0.52 0.19
156.24 12.82 0.67 0.42 0.55 0.18
156.25 12.80 0.67 0.42 0.59 0.17
156.26 12.78 0.68 0.42 0.61 0.16
156.27 12.77 0.68 0.42 0.64 0.15
156.28 12.75 0.69 0.42 0.67 0.15
156.29 12.74 0.70 0.43 0.70 0.14
156.30 12.74 0.70 0.43 0.73 0.13
156.31 12.74 0.71 0.43 0.75 0.12
156.32 12.75 0.72 0.43 0.78 0.11
156.33 12.76 0.73 0.43 0.80 0.11
156.34 12.78 0.74 0.43 0.82 0.10
156.35 12.81 0.74 0.43 0.84 0.09
156.36 12.85 0.75 0.43 0.87 0.08
156.37 12.88 0.76 0.43 0.89 0.08
156.38 12.92 0.77 0.44 0.91 0.07
156.39 12.96 0.78 0.44 0.93 0.06
156.40 12.99 0.79 0.44 0.94 0.06
156.41 13.02 0.80 0.44 0.96 0.05
156.42 13.04 0.81 0.44 0.98 0.04
156.43 13.05 0.82 0.44 0.99 0.04
156.44 13.05 0.83 0.44 1.01 0.03
156.45 13.05 0.84 0.44 1.02 0.02
156.46 13.04 0.85 0.44 1.03 0.02
156.47 13.04 0.86 0.44 1.04 0.01
156.48 13.03 0.87 0.44 1.05 0.00
156.49 13.02 0.88 0.44 1.06 -0.00
156.50 13.03 0.89 0.44 1.06 -0.01
156.51 13.04 0.90 0.44 1.06 -0.01
156.52 13.07 0.91 0.44 1.07 -0.02
156.53 13.11 0.92 0.44 1.07 -0.02
156.54 13.16 0.93 0.44 1.07 -0.03
156.55 13.22 0.94 0.44 1.07 -0.03
156.56 13.30 0.95 0.44 1.07 -0.04
156.57 13.38 0.96 0.44 1.06 -0.04
156.58 13.46 0.98 0.44 1.06 -0.05
156.59 13.54 0.99 0.44 1.06 -0.05
156.60 13.61 1.00 0.44 1.05 -0.06
156.61 13.67 1.01 0.43 1.05 -0.06
156.62 13.71 1.02 0.43 1.04 -0.06
156.63 13.73 1.03 0.43 1.04 -0.07
156.64 13.73 1.04 0.43 1.03 -0.07
156.65 13.71 1.05 0.43 1.02 -0.07
156.66 13.68 1.06 0.43 1.01 -0.08
156.67 13.64 1.07 0.43 0.99 -0.08
156.68 13.59 1.08 0.43 0.97 -0.08
156.69 13.53 1.09 0.43 0.96 -0.08
156.70 13.48 1.10 0.43 0.94 -0.09
156.71 13.44 1.11 0.43 0.91 -0.09
156.72 13.40 1.12 0.43 0.89 -0.09
156.73 13.38 1.12 0.43 0.86 -0.09
156.74 13.38 1.13 0.42 0.84 -0.09
156.75 13.39 1.14 0.42 0.81 -0.09
156.76 13.41 1.15 0.42 0.78 -0.10
156.77 13.45 1.16 0.42 0.75 -0.10
156.78 13.48 1.16 0.42 0.72 -0.10
156.79 13.53 1.17 0.42 0.69 -0.10
156.80 13.57 1.18 0.42 0.66 -0.10
156.81 13.60 1.18 0.42 0.63 -0.10
156.82 13.63 1.19 0.42 0.59 -0.10
156.83 13.65 1.20 0.42 0.56 -0.10
156.84 13.66 1.20 0.41 0.52 -0.10
156.85 13.66 1.21 0.41 0.49 -0.10
156.86 13.66 1.21 0.41 0.45 -0.10
156.87 13.65 1.22 0.41 0.41 -0.10
156.88 13.63 1.22 0.41 0.37 -0.10
156.89 13.62 1.22 0.41 0.34 -0.10
156.90 13.61 1.23 0.41 0.30 -0.10
156.91 13.61 1.23 0.41 0.26 -0.10
156.92 13.61 1.23 0.41 0.22 -0.10
156.93 13.62 1.23 0.41 0.17 -0.10
156.94 13.64 1.24 0.40 0.13 -0.10
156.95 13.67 1.24 0.40 0.09 -0.10
156.96 13.70 1.24 0.40 0.05 -0.09
156.97 13.73 1.24 0.40 0.01 -0.09
156.98 13.76 1.24 0.40 -0.03 -0.09
156.99 13.79 1.24 0.40 -0.07 -0.09
157.00 13.82 1.24 0.40 -0.11 -0.09
157.01 13.84 1.23 0.40 -0.15 -0.09
157.02 13.85 1.23 0.40 -0.19 -0.09
157.03 13.86 1.23 0.40 -0.23 -0.09
157.04 13.86 1.23 0.40 -0.27 -0.09
157.05 13.86 1.23 0.39 -0.31 -0.09
157.06 13.85 1.22 0.39 -0.35 -0.08
157.07 13.84 1.22 0.39 -0.39 -0.08
157.08 13.83 1.21 0.39 -0.43 -0.08
157.09 13.81 1.21 0.39 -0.46 -0.08
157.10 13.79 1.20 0.39 -0.50 -0.08
157.11 13.78 1.20 0.39 -0.54 -0.08
157.12 13.76 1.19 0.39 -0.57 -0.08
157.13 13.74 1.19 0.39 -0.61 -0.08
157.14 13.72 1.18 0.39 -0.65 -0.08
157.15 13.71 1.18 0.39 -0.68 -0.08
157.16 13.68 1.17 0.39 -0.71 -0.08
157.17 13.65 1.16 0.39 -0.75 -0.07
157.18 13.63 1.15 0.38 -0.78 -0.07
157.19 13.59 1.15 0.38 -0.81 -0.07
157.20 13.56 1.14 0.38 -0.85 -0.07
157.21 13.52 1.13 0.38 -0.88 -0.07
157.22 13.48 1.12 0.38 -0.91 -0.07
157.23 13.43 1.11 0.38 -0.94 -0.07
157.24 13.39 1.10 0.38 -0.96 -0.07
157.25 13.35 1.09 0.38 -0.99 -0.07
157.26 13.31 1.08 0.38 -1.02 -0.07
157.27 13.28 1.07 0.38 -1.05 -0.07
157.28 13.25 1.06 0.38 -1.07 -0.07
157.29 13.23 1.05 0.38 -1.10 -0.08
157.30 13.23 1.04 0.38 -1.12 -0.08
157.31 13.23 1.03 0.38 -1.14 -0.08
157.32 13.25 1.02 0.37 -1.16 -0.08
157.33 13.28 1.00 0.37 -1.18 -0.08
157.34 13.33 0.99 0.37 -1.19 -0.08
157.35 13.39 0.98 0.37 -1.21 -0.08
157.36 13.47 0.97 0.37 -1.22 -0.08
157.37 13.56 0.96 0.37 -1.23 -0.09
157.38 13.67 0.94 0.37 -1.23 -0.09
157.39 13.78 0.93 0.37 -1.24 -0.09
157.40 13.90 0.92 0.37 -1.24 -0.09
157.41 14.02 0.91 0.37 -1.24 -0.09
157.42 14.13 0.89 0.37 -1.23 -0.10
157.43 14.23 0.88 0.36 -1.22 -0.10
157.44 14.32 0.87 0.36 -1.21 -0.10
157.45 14.39 0.86 0.36 -1.20 -0.10
157.46 14.44 0.85 0.36 -1.18 -0.11
157.47 14.46 0.83 0.36 -1.17 -0.11
157.48 14.46 0.82 0.36 -1.15 -0.11
157.49 14.44 0.81 0.36 -1.13 -0.12
157.50 14.39 0.80 0.36 -1.11 -0.12
157.51 14.33 0.79 0.36 -1.09 -0.12
157.52 14.26 0.78 0.35 -1.06 -0.13
157.53 14.17 0.77 0.35 -1.04 -0.13
157.54 14.09 0.76 0.35 -1.02 -0.14
157.55 14.01 0.75 0.35 -0.99 -0.14
157.56 13.94 0.74 0.35 -0.97 -0.14
157.57 13.88 0.73 0.35 -0.95 -0.15
157.58 13.84 0.72 0.35 -0.92 -0.15
157.59 13.81 0.71 0.34 -0.90 -0.16
157.60 13.79 0.70 0.34 -0.87 -0.16
157.61 13.79 0.69 0.34 -0.84 -0.17
157.62 13.81 0.68 0.34 -0.82 -0.17
157.63 13.83 0.68 0.34 -0.79 -0.17
157.64 13.85 0.67 0.34 -0.76 -0.18
157.65 13.88 0.66 0.33 -0.73 -0.18
157.66 13.90 0.65 0.33 -0.69 -0.19
157.67 13.92 0.65 0.33 -0.66 -0.19
157.68 13.94 0.64 0.33 -0.63 -0.20
157.69 13.95 0.63 0.33 -0.59 -0.20
157.70 13.95 0.63 0.32 -0.56 -0.21
157.71 13.94 0.62 0.32 -0.52 -0.21
157.72 13.93 0.62 0.32 -0.49 -0.22
157.73 13.92 0.61 0.32 -0.45 -0.22
157.74 13.91 0.61 0.32 -0.41 -0.22
157.75 13.90 0.60 0.31 -0.38 -0.23
157.76 13.89 0.60 0.31 -0.34 -0.23
157.77 13.89 0.60 0.31 -0.30 -0.24
157.78 13.90 0.59 0.31 -0.27 -0.24
157.79 13.91 0.59 0.30 -0.23 -0.25
157.80 13.93 0.59 0.30 -0.19 -0.25
157.81 13.96 0.59 0.30 -0.15 -0.26
157.82 13.98 0.59 0.30 -0.12 -0.26
157.83 14.02 0.59 0.29 -0.08 -0.26
157.84 14.06 0.59 0.29 -0.04 -0.27
157.85 14.10 0.59 0.29 -0.00 -0.27
157.86 14.14 0.59 0.29 0.03 -0.27
157.87 14.18 0.59 0.28 0.07 -0.28
157.88 14.22 0.59 0.28 0.11 -0.28
157.89 14.26 0.59 0.28 0.15 -0.28
157.90 14.29 0.59 0.27 0.19 -0.29
157.91 14.32 0.59 0.27 0.22 -0.29
157.92 14.35 0.59 0.27 0.26 -0.29
157.93 14.36 0.60 0.27 0.30 -0.30
157.94 14.36 0.60 0.26 0.33 -0.30
157.95 14.36 0.60 0.26 0.37 -0.30
157.96 14.34 0.61 0.26 0.40 -0.30
157.97 14.31 0.61 0.25 0.43 -0.30
157.98 14.27 0.62 0.25 0.46 -0.31
157.99 14.21 0.62 0.25 0.49 -0.31
158.00 14.15 0.63 0.24 0.52 -0.31
158.01 14.08 0.63 0.24 0.54 -0.31
158.02 14.01 0.64 0.24 0.57 -0.31
158.03 13.94 0.64 0.24 0.59 -0.31
158.04 13.87 0.65 0.23 0.61 -0.31
158.05 13.81 0.65 0.23 0.63 -0.31
158.06 13.76 0.66 0.23 0.64 -0.31
158.07 13.72 0.67 0.22 0.66 -0.31
158.08 13.70 0.67 0.22 0.67 -0.31
158.09 13.69 0.68 0.22 0.68 -0.31
158.10 13.69 0.69 0.21 0.69 -0.31
158.11 13.71 0.69 0.21 0.69 -0.31
158.12 13.74 0.70 0.21 0.70 -0.31
158.13 13.77 0.71 0.20 0.71 -0.31
158.14 13.80 0.72 0.20 0.71 -0.30
158.15 13.84 0.72 0.20 0.71 -0.30
158.16 13.87 0.73 0.20 0.72 -0.30
158.17 13.88 0.74 0.19 0.72 -0.30
158.18 13.89 0.74 0.19 0.72 -0.29
158.19 13.89 0.75 0.19 0.72 -0.29
158.20 13.88 0.76 0.18 0.71 -0.29
158.21 13.86 0.77 0.18 0.71 -0.28
158.22 13.82 0.77 0.18 0.70 -0.28
158.23 13.79 0.78 0.17 0.70 -0.28
158.24 13.74 0.79 0.17 0.69 -0.27
158.25 13.70 0.79 0.17 0.67 -0.27
158.26 13.66 0.80 0.17 0.66 -0.26
158.27 13.62 0.81 0.16 0.65 -0.26
158.28 13.59 0.81 0.16 0.63 -0.25
158.29 13.56 0.82 0.16 0.61 -0.25
158.30 13.54 0.83 0.16 0.59 -0.24
158.31 13.52 0.83 0.15 0.57 -0.24
158.32 13.51 0.84 0.15 0.55 -0.23
158.33 13.49 0.84 0.15 0.53 -0.23
158.34 13.47 0.85 0.15 0.50 -0.22
158.35 13.46 0.85 0.15 0.48 -0.22
158.36 13.43 0.86 0.14 0.45 -0.21
158.37 13.41 0.86 0.14 0.42 -0.20
158.38 13.38 0.87 0.14 0.39 -0.20
158.39 13.36 0.87 0.14 0.36 -0.19
158.40 13.33 0.87 0.14 0.33 -0.18
158.41 13.31 0.88 0.13 0.30 -0.17
158.42 13.29 0.88 0.13 0.26 -0.17
158.43 13.29 0.88 0.13 0.23 -0.16
158.44 13.29 0.88 0.13 0.19 -0.15
158.45 13.31 0.88 0.13 0.16 -0.15
158.46 13.34 0.89 0.13 0.12 -0.14
158.47 13.39 0.89 0.12 0.09 -0.13
158.48 13.44 0.89 0.12 0.06 -0.12
158.49 13.51 0.89 0.12 0.02 -0.12
158.50 13.58 0.89 0.12 -0.01 -0.11
158.51 13.66 0.89 0.12 -0.04 -0.10
158.52 13.73 0.89 0.12 -0.08 -0.09
158.53 13.80 0.89 0.12 -0.11 -0.08
158.54 13.87 0.89 0.12 -0.14 -0.08
158.55 13.92 0.88 0.12 -0.17 -0.07
158.56 13.97 0.88 0.12 -0.20 -0.06
158.57 14.00 0.88 0.12 -0.23 -0.05
158.58 14.01 0.88 0.11 -0.25 -0.04
158.59 14.02 0.87 0.11 -0.28 -0.04
158.60 14.02 0.87 0.11 -0.31 -0.03
158.61 14.01 0.87 0.11 -0.34 -0.02
158.62 13.99 0.87 0.11 -0.36 -0.01
158.63 13.97 0.86 0.11 -0.39 -0.01
158.64 13.96 0.86 0.11 -0.42 0.00
158.65 13.95 0.85 0.11 -0.44 0.01
158.66 13.94 0.85 0.11 -0.46 0.02
158.67 13.94 0.84 0.11 -0.49 0.03
158.68 13.94 0.84 0.11 -0.51 0.03
158.69 13.95 0.83 0.11 -0.53 0.04
158.70 13.96 0.83 0.11 -0.56 0.05
158.71 13.97 0.82 0.12 -0.58 0.05
158.72 13.98 0.82 0.12 -0.60 0.06
158.73 13.98 0.81 0.12 -0.62 0.07
158.74 13.98 0.80 0.12 -0.63 0.07
158.75 13.97 0.80 0.12 -0.65 0.08
158.76 13.96 0.79 0.12 -0.67 0.09
158.77 13.93 0.78 0.12 -0.68 0.09
158.78 13.89 0.78 0.12 -0.70 0.10
158.79 13.85 0.77 0.12 -0.71 0.11
158.80 13.80 0.76 0.12 -0.73 0.11
158.81 13.74 0.76 0.12 -0.74 0.12
158.82 13.69 0.75 0.13 -0.75 0.12
158.83 13.63 0.74 0.13 -0.76 0.13
158.84 13.58 0.73 0.13 -0.77 0.13
158.85 13.53 0.73 0.13 -0.78 0.14
158.86 13.48 0.72 0.13 -0.79 0.14
158.87 13.44 0.71 0.13 -0.80 0.15
158.88 13.40 0.70 0.13 -0.81 0.15
158.89 13.36 0.69 0.14 -0.81 0.16
158.90 13.32 0.69 0.14 -0.82 0.16
158.91 13.28 0.68 0.14 -0.82 0.17
158.92 13.23 0.67 0.14 -0.83 0.17
158.93 13.19 0.66 0.14 -0.83 0.17
158.94 13.14 0.65 0.14 -0.83 0.18
158.95 13.09 0.64 0.15 -0.83 0.18
158.96 13.04 0.64 0.15 -0.84 0.18
158.97 13.00 0.63 0.15 -0.83 0.19
158.98 12.95 0.62 0.15 -0.83 0.19
158.99 12.92 0.61 0.15 -0.83 0.19
159.00 12.89 0.60 0.15 -0.83 0.19
159.01 12.88 0.59 0.16 -0.82 0.20
159.02 12.87 0.59 0.16 -0.81 0.20
159.03 12.88 0.58 0.16 -0.81 0.20
159.04 12.90 0.57 0.16 -0.80 0.20
159.05 12.93 0.56 0.16 -0.79 0.20
159.06 12.96 0.55 0.17 -0.77 0.20
159.07 13.00 0.55 0.17 -0.76 0.20
159.08 13.04 0.54 0.17 -0.74 0.20
159.09 13.06 0.53 0.17 -0.73 0.20
159.10 13.08 0.52 0.17 -0.71 0.20
159.11 13.08 0.52 0.18 -0.69 0.21
159.12 13.07 0.51 0.18 -0.66 0.20
159.13 13.05 0.50 0.18 -0.64 0.20
159.14 13.01 0.50 0.18 -0.62 0.20
159.15 12.96 0.49 0.19 -0.59 0.20
159.16 12.91 0.49 0.19 -0.57 0.20
159.17 12.86 0.48 0.19 -0.54 0.20
159.18 12.81 0.48 0.19 -0.52 0.20
159.19 12.78 0.47 0.19 -0.49 0.20
159.20 12.75 0.47 0.20 -0.46 0.20
159.21 12.74 0.46 0.20 -0.44 0.20
159.22 12.76 0.46 0.20 -0.41 0.19
159.23 12.78 0.45 0.20 -0.38 0.19
159.24 12.83 0.45 0.20 -0.35 0.19
159.25 12.88 0.45 0.20 -0.32 0.19
159.26 12.94 0.44 0.21 -0.28 0.19
159.27 13.00 0.44 0.21 -0.25 0.18
159.28 13.05 0.44 0.21 -0.21 0.18
159.29 13.10 0.44 0.21 -0.17 0.18
159.30 13.13 0.43 0.21 -0.14 0.18
159.31 13.15 0.43 0.22 -0.10 0.17
159.32 13.15 0.43 0.22 -0.06 0.17
159.33 13.14 0.43 0.22 -0.02 0.17
159.34 13.12 0.43 0.22 0.02 0.16
159.35 13.09 0.43 0.22 0.06 0.16
159.36 13.06 0.43 0.22 0.10 0.16
159.37 13.04 0.43 0.23 0.14 0.15
159.38 13.03 0.44 0.23 0.17 0.15
159.39 13.02 0.44 0.23 0.21 0.15
159.40 13.04 0.44 0.23 0.25 0.14
159.41 13.06 0.44 0.23 0.29 0.14
159.42 13.10 0.45 0.23 0.33 0.14
159.43 13.15 0.45 0.23 0.37 0.13
159.44 13.21 0.45 0.24 0.41 0.13
159.45 13.27 0.46 0.24 0.45 0.13
159.46 13.32 0.46 0.24 0.49 0.12
159.47 13.37 0.47 0.24 0.52 0.12
159.48 13.39 0.47 0.24 0.56 0.12
159.49 13.40 0.48 0.24 0.60 0.11
159.50 13.39 0.48 0.24 0.64 0.11
159.51 13.37 0.49 0.24 0.68 0.11
159.52 13.32 0.50 0.24 0.71 0.10
159.53 13.27 0.51 0.25 0.75 0.10
159.54 13.20 0.51 0.25 0.78 0.10
159.55 13.13 0.52 0.25 0.81 0.10
159.56 13.07 0.53 0.25 0.84 0.09
159.57 13.01 0.54 0.25 0.87 0.09
159.58 12.96 0.55 0.25 0.90 0.09
159.59 12.92 0.56 0.25 0.92 0.08
159.60 12.90 0.57 0.25 0.94 0.08
159.61 12.89 0.57 0.25 0.97 0.08
159.62 12.89 0.58 0.25 0.99 0.08
159.63 12.90 0.59 0.25 1.01 0.08
159.64 12.92 0.60 0.26 1.02 0.07
159.65 12.93 0.62 0.26 1.04 0.07
159.66 12.94 0.63 0.26 1.06 0.07
159.67 12.94 0.64 0.26 1.07 0.07
159.68 12.93 0.65 0.26 1.08 0.07
159.69 12.91 0.66 0.26 1.10 0.06
159.70 12.88 0.67 0.26 1.11 0.06
159.71 12.85 0.68 0.26 1.11 0.06
159.72 12.80 0.69 0.26 1.12 0.06
159.73 12.75 0.70 0.26 1.12 0.06
159.74 12.70 0.71 0.26 1.13 0.06
159.75 12.65 0.72 0.26 1.13 0.06
159.76 12.61 0.74 0.26 1.12 0.06
159.77 12.57 0.75 0.26 1.12 0.06
159.78 12.54 0.76 0.26 1.11 0.06
159.79 12.52 0.77 0.26 1.11 0.06
159.80 12.51 0.78 0.27 1.10 0.06
159.81 12.50 0.79 0.27 1.09 0.06
159.82 12.50 0.80 0.27 1.08 0.06
159.83 12.50 0.81 0.27 1.06 0.06
159.84 12.51 0.82 0.27 1.05 0.06
159.85 12.52 0.83 0.27 1.03 0.06
159.86 12.52 0.84 0.27 1.01 0.06
159.87 12.53 0.85 0.27 1.00 0.06
159.88 12.54 0.86 0.27 0.98 0.06
159.89 12.54 0.87 0.27 0.96 0.06
159.90 12.55 0.88 0.27 0.93 0.07
159.91 12.56 0.89 0.27 0.91 0.07
159.92 12.58 0.90 0.27 0.89 0.07
159.93 12.60 0.91 0.27 0.86 0.07
159.94 12.63 0.92 0.27 0.84 0.07
159.95 12.66 0.93 0.27 0.81 0.07
159.96 12.70 0.93 0.28 0.78 0.08
159.97 12.74 0.94 0.28 0.75 0.08
159.98 12.79 0.95 0.28 0.72 0.08
159.99 12.83 0.96 0.28 0.70 0.08
160.00 12.88 0.96 0.28 0.67 0.08
160.01 12.93 0.97 0.28 0.64 0.09
160.02 12.96 0.98 0.28 0.61 0.09
160.03 13.00 0.98 0.28 0.58 0.09
160.04 13.03 0.99 0.28 0.55 0.09
160.05 13.05 0.99 0.28 0.52 0.10
160.06 13.06 1.00 0.28 0.48 0.10
160.07 13.07 1.00 0.29 0.45 0.10
160.08 13.08 1.01 0.29 0.42 0.10
160.09 13.08 1.01 0.29 0.39 0.11
160.10 13.08 1.02 0.29 0.36 0.11
160.11 13.07 1.02 0.29 0.32 0.11
160.12 13.07 1.02 0.29 0.29 0.11
160.13 13.07 1.02 0.29 0.25 0.12
160.14 13.07 1.03 0.29 0.22 0.12
160.15 13.07 1.03 0.29 0.19 0.12
160.16 13.08 1.03 0.30 0.15 0.12
160.17 13.09 1.03 0.30 0.12 0.13
160.18 13.10 1.03 0.30 0.09 0.13
160.19 13.11 1.03 0.30 0.05 0.13
160.20 13.12 1.03 0.30 0.02 0.13
160.21 13.13 1.03 0.30 -0.02 0.13
160.22 13.13 1.03 0.30 -0.05 0.14
160.23 13.12 1.03 0.30 -0.08 0.14
160.24 13.10 1.03 0.31 -0.11 0.14
160.25 13.07 1.03 0.31 -0.15 0.14
160.26 13.04 1.03 0.31 -0.18 0.14
160.27 12.99 1.03 0.31 -0.21 0.15
160.28 12.93 1.02 0.31 -0.24 0.15
160.29 12.86 1.02 0.31 -0.28 0.15
160.30 12.79 1.02 0.31 -0.31 0.15
160.31 12.72 1.02 0.32 -0.34 0.15
160.32 12.65 1.01 0.32 -0.37 0.15
160.33 12.59 1.01 0.32 -0.41 0.16
160.34 12.54 1.00 0.32 -0.44 0.16
160.35 12.50 1.00 0.32 -0.47 0.16
160.36 12.48 1.00 0.32 -0.50 0.16
160.37 12.49 0.99 0.33 -0.53 0.16
160.38 12.51 0.98 0.33 -0.56 0.16
160.39 12.55 0.98 0.33 -0.59 0.16
160.40 12.61 0.97 0.33 -0.62 0.16
160.41 12.68 0.97 0.33 -0.64 0.16
160.42 12.76 0.96 0.33 -0.66 0.16
160.43 12.85 0.95 0.34 -0.69 0.16
160.44 12.93 0.95 0.34 -0.70 0.16
160.45 13.01 0.94 0.34 -0.72 0.16
160.46 13.07 0.93 0.34 -0.74 0.16
160.47 13.12 0.92 0.34 -0.75 0.16
160.48 13.15 0.92 0.34 -0.76 0.15
160.49 13.17 0.91 0.34 -0.77 0.15
160.50 13.17 0.90 0.35 -0.78 0.15
160.51 13.17 0.89 0.35 -0.79 0.15
160.52 13.15 0.89 0.35 -0.79 0.15
160.53 13.14 0.88 0.35 -0.80 0.15
160.54 13.13 0.87 0.35 -0.80 0.14
160.55 13.13 0.86 0.35 -0.80 0.14
160.56 13.14 0.85 0.35 -0.80 0.14
160.57 13.17 0.85 0.36 -0.80 0.14
160.58 13.21 0.84 0.36 -0.80 0.13
160.59 13.26 0.83 0.36 -0.80 0.13
160.60 13.33 0.82 0.36 -0.79 0.13
160.61 13.40 0.81 0.36 -0.78 0.12
160.62 13.48 0.81 0.36 -0.77 0.12
160.63 13.56 0.80 0.36 -0.76 0.12
160.64 13.63 0.79 0.36 -0.75 0.11
160.65 13.69 0.78 0.37 -0.73 0.11
160.66 13.73 0.78 0.37 -0.71 0.10
160.67 13.76 0.77 0.37 -0.69 0.10
160.68 13.77 0.76 0.37 -0.67 0.10
160.69 13.77 0.76 0.37 -0.65 0.09
160.70 13.75 0.75 0.37 -0.63 0.09
160.71 13.73 0.74 0.37 -0.60 0.08
160.72 13.70 0.74 0.37 -0.58 0.08
160.73 13.67 0.73 0.37 -0.56 0.07
160.74 13.64 0.73 0.37 -0.53 0.07
160.75 13.62 0.72 0.37 -0.50 0.06
160.76 13.61 0.72 0.38 -0.48 0.05
160.77 13.60 0.71 0.38 -0.45 0.05
160.78 13.60 0.71 0.38 -0.42 0.04
160.79 13.60 0.70 0.38 -0.40 0.04
160.80 13.60 0.70 0.38 -0.37 0.03
160.81 13.60 0.70 0.38 -0.34 0.03
160.82 13.59 0.69 0.38 -0.31 0.02
160.83 13.58 0.69 0.38 -0.28 0.01
160.84 13.55 0.69 0.38 -0.25 0.01
160.85 13.52 0.68 0.38 -0.22 0.00
160.86 13.48 0.68 0.38 -0.19 -0.00
160.87 13.43 0.68 0.38 -0.16 -0.01
160.88 13.38 0.68 0.38 -0.13 -0.02
160.89 13.34 0.68 0.38 -0.10 -0.02
160.90 13.30 0.68 0.38 -0.07 -0.03
160.91 13.27 0.68 0.38 -0.04 -0.03
160.92 13.25 0.68 0.38 -0.01 -0.04
160.93 13.25 0.68 0.38 0.02 -0.05
160.94 13.27 0.68 0.38 0.04 -0.05
160.95 13.29 0.68 0.37 0.07 -0.06
160.96 13.33 0.68 0.37 0.10 -0.07
160.97 13.38 0.68 0.37 0.13 -0.07
160.98 13.44 0.68 0.37 0.16 -0.08
160.99 13.49 0.68 0.37 0.19 -0.08
161.00 13.54 0.68 0.37 0.22 -0.09
