TI=0.05 | U_mean=8.00 | Ct_used=0.81 | D=178.00 | rho=1.22 | Ct_path=inputs/turbie_inputs/CT.txt | param_path=inputs/turbie_inputs/turbie_parameters.txt | wind_file=wind_8_ms_TI_0.1.txt | ct_mode=mean
Sampling_rate_Hz=100.00
t[s]	U[m/s]	x_blade[m]	x_tower[m]	v_blade[m/s]	v_tower[m/s]
171.28 7.86 0.89 0.26 -0.57 -0.07
171.29 7.86 0.89 0.26 -0.59 -0.07
171.30 7.87 0.88 0.26 -0.62 -0.06
171.31 7.87 0.88 0.26 -0.64 -0.06
171.32 7.87 0.87 0.26 -0.66 -0.06
171.33 7.86 0.86 0.26 -0.68 -0.06
171.34 7.86 0.86 0.26 -0.70 -0.06
171.35 7.85 0.85 0.26 -0.72 -0.06
171.36 7.85 0.84 0.26 -0.74 -0.06
171.37 7.84 0.83 0.26 -0.76 -0.05
171.38 7.84 0.83 0.26 -0.78 -0.05
171.39 7.85 0.82 0.26 -0.80 -0.05
171.40 7.85 0.81 0.26 -0.81 -0.05
171.41 7.86 0.80 0.26 -0.83 -0.05
171.42 7.87 0.79 0.26 -0.84 -0.05
171.43 7.87 0.79 0.26 -0.85 -0.05
171.44 7.88 0.78 0.26 -0.86 -0.05
171.45 7.89 0.77 0.26 -0.87 -0.05
171.46 7.89 0.76 0.25 -0.88 -0.05
171.47 7.89 0.75 0.25 -0.88 -0.05
171.48 7.89 0.74 0.25 -0.89 -0.05
171.49 7.88 0.73 0.25 -0.89 -0.05
171.50 7.87 0.72 0.25 -0.90 -0.05
171.51 7.86 0.71 0.25 -0.90 -0.05
171.52 7.84 0.71 0.25 -0.90 -0.05
171.53 7.83 0.70 0.25 -0.90 -0.05
171.54 7.83 0.69 0.25 -0.90 -0.05
171.55 7.82 0.68 0.25 -0.90 -0.05
171.56 7.82 0.67 0.25 -0.90 -0.05
171.57 7.82 0.66 0.25 -0.89 -0.05
171.58 7.83 0.65 0.25 -0.89 -0.05
171.59 7.85 0.64 0.25 -0.88 -0.05
171.60 7.86 0.63 0.25 -0.87 -0.06
171.61 7.88 0.63 0.25 -0.86 -0.06
171.62 7.90 0.62 0.25 -0.85 -0.06
171.63 7.91 0.61 0.25 -0.84 -0.06
171.64 7.92 0.60 0.25 -0.83 -0.06
171.65 7.92 0.59 0.24 -0.81 -0.06
171.66 7.92 0.58 0.24 -0.80 -0.07
171.67 7.91 0.58 0.24 -0.78 -0.07
171.68 7.89 0.57 0.24 -0.76 -0.07
171.69 7.87 0.56 0.24 -0.75 -0.07
171.70 7.85 0.55 0.24 -0.73 -0.07
171.71 7.83 0.55 0.24 -0.71 -0.08
171.72 7.80 0.54 0.24 -0.69 -0.08
171.73 7.78 0.53 0.24 -0.67 -0.08
171.74 7.77 0.53 0.24 -0.65 -0.08
171.75 7.76 0.52 0.24 -0.63 -0.09
171.76 7.76 0.51 0.24 -0.61 -0.09
171.77 7.76 0.51 0.24 -0.58 -0.09
171.78 7.78 0.50 0.23 -0.56 -0.09
171.79 7.79 0.50 0.23 -0.54 -0.10
171.80 7.81 0.49 0.23 -0.51 -0.10
171.81 7.83 0.49 0.23 -0.48 -0.10
171.82 7.85 0.48 0.23 -0.46 -0.10
171.83 7.87 0.48 0.23 -0.43 -0.11
171.84 7.87 0.47 0.23 -0.40 -0.11
171.85 7.87 0.47 0.23 -0.37 -0.11
171.86 7.87 0.46 0.23 -0.34 -0.12
171.87 7.85 0.46 0.22 -0.32 -0.12
171.88 7.83 0.46 0.22 -0.29 -0.12
171.89 7.81 0.46 0.22 -0.26 -0.12
171.90 7.78 0.45 0.22 -0.23 -0.13
171.91 7.75 0.45 0.22 -0.20 -0.13
171.92 7.72 0.45 0.22 -0.17 -0.13
171.93 7.70 0.45 0.22 -0.15 -0.13
171.94 7.68 0.45 0.22 -0.12 -0.14
171.95 7.66 0.45 0.21 -0.09 -0.14
171.96 7.65 0.44 0.21 -0.06 -0.14
171.97 7.64 0.44 0.21 -0.04 -0.15
171.98 7.64 0.44 0.21 -0.01 -0.15
171.99 7.64 0.44 0.21 0.02 -0.15
172.00 7.64 0.44 0.21 0.04 -0.15
172.01 7.64 0.44 0.21 0.07 -0.15
172.02 7.64 0.45 0.20 0.09 -0.16
172.03 7.64 0.45 0.20 0.12 -0.16
172.04 7.64 0.45 0.20 0.14 -0.16
172.05 7.63 0.45 0.20 0.16 -0.16
172.06 7.62 0.45 0.20 0.19 -0.16
172.07 7.62 0.45 0.20 0.21 -0.17
172.08 7.61 0.46 0.19 0.23 -0.17
172.09 7.60 0.46 0.19 0.25 -0.17
172.10 7.59 0.46 0.19 0.27 -0.17
172.11 7.59 0.46 0.19 0.29 -0.17
172.12 7.59 0.47 0.19 0.31 -0.17
172.13 7.59 0.47 0.19 0.33 -0.17
172.14 7.59 0.47 0.18 0.35 -0.18
172.15 7.60 0.48 0.18 0.37 -0.18
172.16 7.61 0.48 0.18 0.38 -0.18
172.17 7.61 0.48 0.18 0.40 -0.18
172.18 7.61 0.49 0.18 0.41 -0.18
172.19 7.60 0.49 0.18 0.43 -0.18
172.20 7.59 0.50 0.17 0.44 -0.18
172.21 7.57 0.50 0.17 0.45 -0.18
172.22 7.55 0.51 0.17 0.46 -0.18
172.23 7.53 0.51 0.17 0.47 -0.18
172.24 7.49 0.52 0.17 0.48 -0.18
172.25 7.46 0.52 0.16 0.49 -0.18
172.26 7.43 0.53 0.16 0.49 -0.18
172.27 7.40 0.53 0.16 0.50 -0.18
172.28 7.37 0.54 0.16 0.50 -0.17
172.29 7.35 0.54 0.16 0.50 -0.17
172.30 7.33 0.55 0.16 0.50 -0.17
172.31 7.31 0.55 0.15 0.50 -0.17
172.32 7.31 0.56 0.15 0.50 -0.17
172.33 7.30 0.56 0.15 0.50 -0.17
172.34 7.30 0.57 0.15 0.49 -0.17
172.35 7.30 0.57 0.15 0.49 -0.16
172.36 7.30 0.57 0.15 0.48 -0.16
172.37 7.30 0.58 0.14 0.48 -0.16
172.38 7.30 0.58 0.14 0.47 -0.16
172.39 7.30 0.59 0.14 0.46 -0.15
172.40 7.30 0.59 0.14 0.45 -0.15
172.41 7.30 0.60 0.14 0.44 -0.15
172.42 7.30 0.60 0.14 0.43 -0.15
172.43 7.30 0.61 0.13 0.42 -0.14
172.44 7.31 0.61 0.13 0.40 -0.14
172.45 7.32 0.61 0.13 0.39 -0.14
172.46 7.34 0.62 0.13 0.38 -0.13
172.47 7.36 0.62 0.13 0.36 -0.13
172.48 7.39 0.63 0.13 0.35 -0.13
172.49 7.43 0.63 0.13 0.33 -0.12
172.50 7.47 0.63 0.13 0.32 -0.12
172.51 7.51 0.64 0.12 0.30 -0.11
172.52 7.56 0.64 0.12 0.29 -0.11
172.53 7.59 0.64 0.12 0.28 -0.11
172.54 7.62 0.64 0.12 0.26 -0.10
172.55 7.64 0.65 0.12 0.25 -0.10
172.56 7.65 0.65 0.12 0.23 -0.09
172.57 7.65 0.65 0.12 0.22 -0.09
172.58 7.63 0.65 0.12 0.20 -0.08
172.59 7.61 0.66 0.12 0.18 -0.08
172.60 7.57 0.66 0.12 0.17 -0.08
172.61 7.53 0.66 0.12 0.15 -0.07
172.62 7.49 0.66 0.11 0.13 -0.07
172.63 7.45 0.66 0.11 0.11 -0.06
172.64 7.41 0.66 0.11 0.09 -0.06
172.65 7.38 0.66 0.11 0.07 -0.05
172.66 7.36 0.66 0.11 0.05 -0.05
172.67 7.34 0.66 0.11 0.02 -0.04
172.68 7.34 0.66 0.11 0.00 -0.04
172.69 7.34 0.66 0.11 -0.02 -0.03
172.70 7.34 0.66 0.11 -0.05 -0.03
172.71 7.35 0.66 0.11 -0.07 -0.02
172.72 7.36 0.66 0.11 -0.09 -0.02
172.73 7.37 0.66 0.11 -0.11 -0.01
172.74 7.38 0.66 0.11 -0.13 -0.01
172.75 7.38 0.66 0.11 -0.16 -0.00
172.76 7.37 0.66 0.11 -0.18 0.00
172.77 7.36 0.65 0.11 -0.20 0.01
172.78 7.34 0.65 0.11 -0.22 0.01
172.79 7.33 0.65 0.11 -0.24 0.02
172.80 7.31 0.65 0.11 -0.26 0.02
172.81 7.30 0.65 0.11 -0.28 0.03
172.82 7.29 0.64 0.11 -0.30 0.03
172.83 7.30 0.64 0.11 -0.32 0.04
172.84 7.31 0.64 0.11 -0.34 0.04
172.85 7.33 0.63 0.11 -0.36 0.04
172.86 7.35 0.63 0.11 -0.38 0.05
172.87 7.39 0.62 0.11 -0.40 0.05
172.88 7.43 0.62 0.11 -0.41 0.06
172.89 7.46 0.62 0.11 -0.43 0.06
172.90 7.50 0.61 0.12 -0.44 0.07
172.91 7.53 0.61 0.12 -0.45 0.07
172.92 7.55 0.60 0.12 -0.46 0.07
172.93 7.57 0.60 0.12 -0.47 0.08
172.94 7.57 0.59 0.12 -0.48 0.08
172.95 7.56 0.59 0.12 -0.49 0.08
172.96 7.55 0.58 0.12 -0.50 0.09
172.97 7.53 0.58 0.12 -0.50 0.09
172.98 7.50 0.57 0.12 -0.51 0.09
172.99 7.49 0.57 0.12 -0.51 0.10
173.00 7.47 0.56 0.12 -0.52 0.10
173.01 7.47 0.56 0.12 -0.52 0.10
173.02 7.48 0.55 0.13 -0.53 0.11
173.03 7.50 0.55 0.13 -0.53 0.11
173.04 7.52 0.54 0.13 -0.53 0.11
173.05 7.56 0.54 0.13 -0.53 0.11
173.06 7.61 0.53 0.13 -0.53 0.12
173.07 7.65 0.53 0.13 -0.53 0.12
173.08 7.70 0.52 0.13 -0.52 0.12
173.09 7.74 0.52 0.13 -0.52 0.12
173.10 7.77 0.51 0.13 -0.51 0.12
173.11 7.78 0.51 0.14 -0.50 0.12
173.12 7.79 0.50 0.14 -0.49 0.13
173.13 7.78 0.50 0.14 -0.48 0.13
173.14 7.76 0.49 0.14 -0.47 0.13
173.15 7.73 0.49 0.14 -0.45 0.13
173.16 7.70 0.48 0.14 -0.44 0.13
173.17 7.66 0.48 0.14 -0.43 0.13
173.18 7.63 0.47 0.15 -0.42 0.13
173.19 7.60 0.47 0.15 -0.40 0.13
173.20 7.58 0.47 0.15 -0.39 0.13
173.21 7.57 0.46 0.15 -0.38 0.13
173.22 7.58 0.46 0.15 -0.36 0.13
173.23 7.59 0.45 0.15 -0.35 0.13
173.24 7.61 0.45 0.15 -0.33 0.14
173.25 7.63 0.45 0.15 -0.31 0.13
173.26 7.65 0.45 0.16 -0.29 0.13
173.27 7.67 0.44 0.16 -0.28 0.13
173.28 7.68 0.44 0.16 -0.26 0.13
173.29 7.69 0.44 0.16 -0.23 0.13
173.30 7.68 0.43 0.16 -0.21 0.13
173.31 7.67 0.43 0.16 -0.19 0.13
173.32 7.64 0.43 0.16 -0.17 0.13
173.33 7.62 0.43 0.17 -0.15 0.13
173.34 7.58 0.43 0.17 -0.13 0.13
173.35 7.55 0.43 0.17 -0.11 0.13
173.36 7.53 0.43 0.17 -0.08 0.13
173.37 7.51 0.43 0.17 -0.06 0.13
173.38 7.50 0.42 0.17 -0.04 0.13
173.39 7.51 0.42 0.17 -0.02 0.13
173.40 7.52 0.42 0.17 0.00 0.12
173.41 7.54 0.42 0.18 0.02 0.12
173.42 7.56 0.42 0.18 0.05 0.12
173.43 7.59 0.43 0.18 0.07 0.12
173.44 7.61 0.43 0.18 0.09 0.12
173.45 7.62 0.43 0.18 0.12 0.12
173.46 7.62 0.43 0.18 0.14 0.12
173.47 7.61 0.43 0.18 0.16 0.11
173.48 7.59 0.43 0.18 0.19 0.11
173.49 7.55 0.43 0.18 0.21 0.11
173.50 7.50 0.44 0.19 0.23 0.11
173.51 7.45 0.44 0.19 0.25 0.11
173.52 7.39 0.44 0.19 0.27 0.11
173.53 7.34 0.44 0.19 0.29 0.11
173.54 7.30 0.45 0.19 0.31 0.10
173.55 7.27 0.45 0.19 0.33 0.10
173.56 7.25 0.45 0.19 0.35 0.10
173.57 7.25 0.46 0.19 0.36 0.10
173.58 7.26 0.46 0.19 0.38 0.10
173.59 7.28 0.46 0.20 0.39 0.10
173.60 7.32 0.47 0.20 0.41 0.09
173.61 7.35 0.47 0.20 0.43 0.09
173.62 7.39 0.48 0.20 0.44 0.09
173.63 7.42 0.48 0.20 0.46 0.09
173.64 7.45 0.49 0.20 0.47 0.09
173.65 7.46 0.49 0.20 0.49 0.09
173.66 7.46 0.50 0.20 0.50 0.09
173.67 7.45 0.50 0.20 0.52 0.08
173.68 7.42 0.51 0.20 0.53 0.08
173.69 7.39 0.51 0.20 0.54 0.08
173.70 7.36 0.52 0.20 0.55 0.08
173.71 7.33 0.52 0.21 0.57 0.08
173.72 7.30 0.53 0.21 0.57 0.08
173.73 7.29 0.53 0.21 0.58 0.08
173.74 7.29 0.54 0.21 0.59 0.08
173.75 7.29 0.55 0.21 0.60 0.08
173.76 7.32 0.55 0.21 0.60 0.08
173.77 7.35 0.56 0.21 0.61 0.07
173.78 7.38 0.56 0.21 0.61 0.07
173.79 7.42 0.57 0.21 0.62 0.07
173.80 7.45 0.58 0.21 0.62 0.07
173.81 7.47 0.58 0.21 0.63 0.07
173.82 7.48 0.59 0.21 0.63 0.07
173.83 7.47 0.60 0.21 0.64 0.07
173.84 7.45 0.60 0.22 0.64 0.07
173.85 7.41 0.61 0.22 0.64 0.07
173.86 7.35 0.61 0.22 0.64 0.07
173.87 7.28 0.62 0.22 0.64 0.07
173.88 7.21 0.63 0.22 0.63 0.07
173.89 7.13 0.63 0.22 0.63 0.07
173.90 7.05 0.64 0.22 0.62 0.07
173.91 6.99 0.65 0.22 0.61 0.07
173.92 6.94 0.65 0.22 0.60 0.07
173.93 6.90 0.66 0.22 0.59 0.07
173.94 6.88 0.66 0.22 0.57 0.07
173.95 6.88 0.67 0.22 0.56 0.07
173.96 6.89 0.68 0.22 0.54 0.07
173.97 6.91 0.68 0.22 0.53 0.07
173.98 6.94 0.69 0.23 0.51 0.07
173.99 6.97 0.69 0.23 0.50 0.07
174.00 7.01 0.70 0.23 0.48 0.07
174.01 7.04 0.70 0.23 0.46 0.07
174.02 7.07 0.71 0.23 0.45 0.07
174.03 7.09 0.71 0.23 0.43 0.07
174.04 7.11 0.71 0.23 0.41 0.07
174.05 7.12 0.72 0.23 0.40 0.08
174.06 7.13 0.72 0.23 0.38 0.08
174.07 7.13 0.73 0.23 0.36 0.08
174.08 7.14 0.73 0.23 0.35 0.08
174.09 7.14 0.73 0.23 0.33 0.08
174.10 7.14 0.74 0.23 0.31 0.08
174.11 7.15 0.74 0.23 0.29 0.08
174.12 7.15 0.74 0.24 0.27 0.08
174.13 7.15 0.74 0.24 0.25 0.08
174.14 7.16 0.75 0.24 0.23 0.08
174.15 7.15 0.75 0.24 0.21 0.08
174.16 7.15 0.75 0.24 0.19 0.08
174.17 7.14 0.75 0.24 0.17 0.08
174.18 7.12 0.75 0.24 0.15 0.08
174.19 7.11 0.76 0.24 0.13 0.09
174.20 7.08 0.76 0.24 0.11 0.09
174.21 7.05 0.76 0.24 0.09 0.09
174.22 7.03 0.76 0.24 0.07 0.09
174.23 7.00 0.76 0.24 0.05 0.09
174.24 6.97 0.76 0.25 0.02 0.09
174.25 6.95 0.76 0.25 0.00 0.09
174.26 6.94 0.76 0.25 -0.02 0.09
174.27 6.93 0.76 0.25 -0.04 0.09
174.28 6.92 0.76 0.25 -0.07 0.09
174.29 6.92 0.76 0.25 -0.09 0.09
174.30 6.93 0.76 0.25 -0.11 0.09
174.31 6.94 0.76 0.25 -0.13 0.09
174.32 6.95 0.75 0.25 -0.15 0.09
174.33 6.95 0.75 0.25 -0.18 0.09
174.34 6.96 0.75 0.26 -0.20 0.09
174.35 6.96 0.75 0.26 -0.22 0.09
174.36 6.96 0.75 0.26 -0.24 0.09
174.37 6.96 0.74 0.26 -0.25 0.09
174.38 6.96 0.74 0.26 -0.27 0.09
174.39 6.96 0.74 0.26 -0.29 0.09
174.40 6.96 0.74 0.26 -0.31 0.09
174.41 6.96 0.73 0.26 -0.33 0.09
174.42 6.97 0.73 0.26 -0.34 0.09
174.43 6.99 0.73 0.26 -0.36 0.09
174.44 7.00 0.72 0.26 -0.37 0.09
174.45 7.02 0.72 0.27 -0.39 0.09
174.46 7.04 0.71 0.27 -0.40 0.09
174.47 7.07 0.71 0.27 -0.41 0.09
174.48 7.08 0.71 0.27 -0.42 0.09
174.49 7.10 0.70 0.27 -0.43 0.08
174.50 7.11 0.70 0.27 -0.44 0.08
174.51 7.11 0.69 0.27 -0.45 0.08
174.52 7.10 0.69 0.27 -0.46 0.08
174.53 7.08 0.68 0.27 -0.46 0.08
174.54 7.06 0.68 0.27 -0.47 0.08
174.55 7.04 0.67 0.27 -0.48 0.08
174.56 7.01 0.67 0.27 -0.48 0.07
174.57 6.99 0.66 0.27 -0.49 0.07
174.58 6.96 0.66 0.28 -0.49 0.07
174.59 6.94 0.65 0.28 -0.49 0.07
174.60 6.93 0.65 0.28 -0.50 0.07
174.61 6.92 0.64 0.28 -0.50 0.06
174.62 6.92 0.64 0.28 -0.50 0.06
174.63 6.92 0.63 0.28 -0.51 0.06
174.64 6.93 0.63 0.28 -0.51 0.06
174.65 6.94 0.62 0.28 -0.51 0.05
174.66 6.95 0.62 0.28 -0.51 0.05
174.67 6.96 0.61 0.28 -0.50 0.05
174.68 6.96 0.61 0.28 -0.50 0.04
174.69 6.96 0.60 0.28 -0.50 0.04
174.70 6.95 0.60 0.28 -0.49 0.04
174.71 6.94 0.59 0.28 -0.49 0.03
174.72 6.92 0.59 0.28 -0.48 0.03
174.73 6.91 0.59 0.28 -0.48 0.03
174.74 6.89 0.58 0.28 -0.47 0.02
174.75 6.87 0.58 0.28 -0.46 0.02
174.76 6.86 0.57 0.28 -0.46 0.02
174.77 6.85 0.57 0.28 -0.45 0.01
174.78 6.84 0.56 0.28 -0.44 0.01
174.79 6.84 0.56 0.28 -0.43 0.00
174.80 6.85 0.55 0.28 -0.42 0.00
174.81 6.86 0.55 0.28 -0.41 -0.00
174.82 6.88 0.55 0.28 -0.40 -0.01
174.83 6.90 0.54 0.28 -0.39 -0.01
174.84 6.92 0.54 0.28 -0.38 -0.02
174.85 6.94 0.53 0.28 -0.36 -0.02
174.86 6.96 0.53 0.28 -0.35 -0.02
174.87 6.98 0.53 0.28 -0.33 -0.03
174.88 7.00 0.52 0.28 -0.32 -0.03
174.89 7.02 0.52 0.28 -0.30 -0.04
174.90 7.03 0.52 0.28 -0.29 -0.04
174.91 7.05 0.51 0.28 -0.27 -0.05
174.92 7.07 0.51 0.28 -0.25 -0.05
174.93 7.08 0.51 0.28 -0.23 -0.06
174.94 7.10 0.51 0.28 -0.21 -0.06
174.95 7.12 0.51 0.28 -0.19 -0.06
174.96 7.14 0.50 0.28 -0.17 -0.07
174.97 7.16 0.50 0.28 -0.15 -0.07
174.98 7.17 0.50 0.28 -0.13 -0.08
174.99 7.19 0.50 0.28 -0.11 -0.08
175.00 7.21 0.50 0.28 -0.09 -0.09
175.01 7.22 0.50 0.27 -0.07 -0.09
175.02 7.23 0.50 0.27 -0.05 -0.10
175.03 7.24 0.50 0.27 -0.03 -0.10
175.04 7.25 0.50 0.27 -0.01 -0.10
175.05 7.26 0.50 0.27 0.02 -0.11
175.06 7.26 0.50 0.27 0.04 -0.11
175.07 7.28 0.50 0.27 0.06 -0.12
175.08 7.29 0.50 0.27 0.08 -0.12
175.09 7.30 0.50 0.27 0.10 -0.12
175.10 7.32 0.50 0.26 0.12 -0.13
175.11 7.33 0.50 0.26 0.14 -0.13
175.12 7.35 0.50 0.26 0.16 -0.14
175.13 7.36 0.50 0.26 0.18 -0.14
175.14 7.37 0.51 0.26 0.21 -0.14
175.15 7.38 0.51 0.26 0.22 -0.15
175.16 7.38 0.51 0.26 0.24 -0.15
175.17 7.37 0.51 0.26 0.26 -0.15
175.18 7.36 0.52 0.25 0.28 -0.16
175.19 7.34 0.52 0.25 0.30 -0.16
175.20 7.33 0.52 0.25 0.31 -0.16
175.21 7.30 0.53 0.25 0.33 -0.17
175.22 7.29 0.53 0.25 0.34 -0.17
175.23 7.27 0.53 0.25 0.36 -0.17
175.24 7.26 0.54 0.24 0.37 -0.17
175.25 7.25 0.54 0.24 0.38 -0.18
175.26 7.25 0.54 0.24 0.39 -0.18
175.27 7.25 0.55 0.24 0.40 -0.18
175.28 7.26 0.55 0.24 0.41 -0.18
175.29 7.28 0.56 0.23 0.42 -0.19
175.30 7.29 0.56 0.23 0.43 -0.19
175.31 7.30 0.56 0.23 0.44 -0.19
175.32 7.31 0.57 0.23 0.44 -0.19
175.33 7.32 0.57 0.23 0.45 -0.19
175.34 7.32 0.58 0.23 0.45 -0.19
175.35 7.31 0.58 0.22 0.46 -0.19
175.36 7.30 0.59 0.22 0.46 -0.19
175.37 7.28 0.59 0.22 0.46 -0.20
175.38 7.26 0.60 0.22 0.46 -0.20
175.39 7.23 0.60 0.22 0.46 -0.20
175.40 7.21 0.61 0.21 0.46 -0.20
175.41 7.19 0.61 0.21 0.46 -0.20
175.42 7.17 0.61 0.21 0.45 -0.20
175.43 7.16 0.62 0.21 0.45 -0.20
175.44 7.16 0.62 0.21 0.44 -0.20
175.45 7.16 0.63 0.20 0.43 -0.20
175.46 7.16 0.63 0.20 0.43 -0.20
175.47 7.17 0.64 0.20 0.42 -0.19
175.48 7.17 0.64 0.20 0.41 -0.19
175.49 7.17 0.64 0.20 0.40 -0.19
175.50 7.17 0.65 0.19 0.39 -0.19
175.51 7.17 0.65 0.19 0.37 -0.19
175.52 7.16 0.66 0.19 0.36 -0.19
175.53 7.14 0.66 0.19 0.35 -0.19
175.54 7.12 0.66 0.19 0.33 -0.19
175.55 7.10 0.67 0.18 0.32 -0.18
175.56 7.08 0.67 0.18 0.30 -0.18
175.57 7.07 0.67 0.18 0.28 -0.18
175.58 7.05 0.67 0.18 0.26 -0.18
175.59 7.05 0.68 0.18 0.24 -0.17
175.60 7.06 0.68 0.18 0.22 -0.17
175.61 7.07 0.68 0.17 0.20 -0.17
175.62 7.09 0.68 0.17 0.18 -0.17
175.63 7.12 0.69 0.17 0.16 -0.16
175.64 7.16 0.69 0.17 0.14 -0.16
175.65 7.19 0.69 0.17 0.12 -0.16
175.66 7.22 0.69 0.17 0.10 -0.16
175.67 7.24 0.69 0.16 0.08 -0.15
175.68 7.25 0.69 0.16 0.06 -0.15
175.69 7.25 0.69 0.16 0.04 -0.15
175.70 7.24 0.69 0.16 0.02 -0.14
175.71 7.22 0.69 0.16 -0.01 -0.14
175.72 7.20 0.69 0.16 -0.03 -0.14
175.73 7.17 0.69 0.16 -0.05 -0.13
175.74 7.14 0.69 0.15 -0.07 -0.13
175.75 7.11 0.69 0.15 -0.10 -0.13
175.76 7.08 0.69 0.15 -0.12 -0.12
175.77 7.07 0.69 0.15 -0.14 -0.12
175.78 7.07 0.69 0.15 -0.17 -0.12
175.79 7.07 0.68 0.15 -0.19 -0.11
175.80 7.09 0.68 0.15 -0.22 -0.11
175.81 7.11 0.68 0.15 -0.24 -0.10
175.82 7.14 0.68 0.15 -0.26 -0.10
175.83 7.17 0.67 0.14 -0.29 -0.10
175.84 7.20 0.67 0.14 -0.31 -0.09
175.85 7.22 0.67 0.14 -0.33 -0.09
175.86 7.22 0.66 0.14 -0.35 -0.09
175.87 7.22 0.66 0.14 -0.37 -0.08
175.88 7.20 0.66 0.14 -0.39 -0.08
175.89 7.17 0.65 0.14 -0.41 -0.08
175.90 7.13 0.65 0.14 -0.43 -0.07
175.91 7.08 0.64 0.14 -0.45 -0.07
175.92 7.03 0.64 0.14 -0.47 -0.06
175.93 6.98 0.64 0.14 -0.49 -0.06
175.94 6.93 0.63 0.14 -0.51 -0.06
175.95 6.89 0.62 0.13 -0.53 -0.05
175.96 6.85 0.62 0.13 -0.55 -0.05
175.97 6.83 0.61 0.13 -0.57 -0.05
175.98 6.83 0.61 0.13 -0.59 -0.04
175.99 6.83 0.60 0.13 -0.61 -0.04
176.00 6.85 0.60 0.13 -0.63 -0.04
176.01 6.87 0.59 0.13 -0.64 -0.04
176.02 6.91 0.58 0.13 -0.66 -0.03
176.03 6.94 0.58 0.13 -0.67 -0.03
176.04 6.98 0.57 0.13 -0.68 -0.03
176.05 7.02 0.56 0.13 -0.69 -0.02
176.06 7.05 0.56 0.13 -0.70 -0.02
176.07 7.09 0.55 0.13 -0.71 -0.02
176.08 7.11 0.54 0.13 -0.72 -0.02
176.09 7.13 0.53 0.13 -0.72 -0.01
176.10 7.15 0.53 0.13 -0.73 -0.01
176.11 7.16 0.52 0.13 -0.73 -0.01
176.12 7.17 0.51 0.13 -0.73 -0.01
176.13 7.17 0.50 0.13 -0.74 -0.01
176.14 7.17 0.50 0.13 -0.73 -0.00
176.15 7.16 0.49 0.13 -0.73 -0.00
176.16 7.15 0.48 0.13 -0.73 -0.00
176.17 7.14 0.48 0.13 -0.73 -0.00
176.18 7.12 0.47 0.13 -0.72 0.00
176.19 7.11 0.46 0.13 -0.72 0.00
176.20 7.09 0.45 0.13 -0.72 0.00
176.21 7.07 0.45 0.13 -0.71 0.00
176.22 7.06 0.44 0.13 -0.70 0.01
176.23 7.05 0.43 0.13 -0.69 0.01
176.24 7.04 0.43 0.13 -0.69 0.01
176.25 7.03 0.42 0.13 -0.68 0.01
176.26 7.03 0.41 0.13 -0.67 0.01
176.27 7.04 0.41 0.13 -0.66 0.01
176.28 7.05 0.40 0.13 -0.64 0.01
176.29 7.06 0.39 0.13 -0.63 0.01
176.30 7.08 0.39 0.13 -0.62 0.01
176.31 7.09 0.38 0.13 -0.60 0.01
176.32 7.10 0.37 0.13 -0.58 0.01
176.33 7.11 0.37 0.13 -0.57 0.01
176.34 7.11 0.36 0.13 -0.55 0.01
176.35 7.11 0.36 0.13 -0.53 0.01
176.36 7.09 0.35 0.13 -0.51 0.01
176.37 7.07 0.35 0.13 -0.49 0.01
176.38 7.04 0.34 0.13 -0.47 0.01
176.39 7.01 0.34 0.13 -0.45 0.01
176.40 6.97 0.33 0.13 -0.43 0.01
176.41 6.94 0.33 0.13 -0.41 0.00
176.42 6.91 0.33 0.13 -0.39 0.00
176.43 6.89 0.32 0.13 -0.36 0.00
176.44 6.88 0.32 0.13 -0.34 0.00
176.45 6.88 0.32 0.13 -0.32 0.00
176.46 6.88 0.31 0.13 -0.30 0.00
176.47 6.90 0.31 0.13 -0.28 -0.00
176.48 6.92 0.31 0.13 -0.25 -0.00
176.49 6.95 0.30 0.13 -0.23 -0.00
176.50 6.97 0.30 0.13 -0.20 -0.00
176.51 7.00 0.30 0.13 -0.18 -0.01
176.52 7.02 0.30 0.13 -0.15 -0.01
176.53 7.03 0.30 0.13 -0.13 -0.01
176.54 7.04 0.30 0.13 -0.10 -0.01
176.55 7.04 0.30 0.13 -0.07 -0.01
176.56 7.03 0.29 0.13 -0.04 -0.01
176.57 7.01 0.29 0.13 -0.02 -0.01
176.58 7.00 0.29 0.13 0.01 -0.01
176.59 6.98 0.29 0.13 0.03 -0.02
176.60 6.97 0.29 0.13 0.06 -0.02
176.61 6.96 0.30 0.13 0.09 -0.02
176.62 6.96 0.30 0.13 0.11 -0.02
176.63 6.96 0.30 0.13 0.14 -0.02
176.64 6.98 0.30 0.13 0.16 -0.02
176.65 7.00 0.30 0.13 0.19 -0.02
176.66 7.03 0.30 0.13 0.21 -0.02
176.67 7.05 0.31 0.13 0.24 -0.02
176.68 7.08 0.31 0.13 0.26 -0.03
176.69 7.11 0.31 0.13 0.29 -0.03
176.70 7.13 0.31 0.13 0.31 -0.03
176.71 7.15 0.32 0.13 0.34 -0.03
176.72 7.16 0.32 0.13 0.36 -0.03
176.73 7.16 0.32 0.13 0.39 -0.03
176.74 7.16 0.33 0.13 0.41 -0.03
176.75 7.14 0.33 0.13 0.44 -0.03
176.76 7.13 0.34 0.13 0.46 -0.03
