TI=0.05 | U_mean=16.00 | Ct_used=0.21 | D=178.00 | rho=1.22 | Ct_path=inputs/turbie_inputs/CT.txt | param_path=inputs/turbie_inputs/turbie_parameters.txt | wind_file=wind_16_ms_TI_0.1.txt | ct_mode=mean
Sampling_rate_Hz=100.00
t[s]	U[m/s]	x_blade[m]	x_tower[m]	v_blade[m/s]	v_tower[m/s]
148.10 14.37 0.51 0.36 -0.34 0.25
148.11 14.30 0.51 0.36 -0.30 0.25
148.12 14.24 0.51 0.36 -0.27 0.24
148.13 14.19 0.51 0.36 -0.24 0.23
148.14 14.14 0.50 0.37 -0.21 0.22
148.15 14.12 0.50 0.37 -0.17 0.21
148.16 14.11 0.50 0.37 -0.14 0.20
148.17 14.11 0.50 0.37 -0.11 0.20
148.18 14.13 0.50 0.37 -0.07 0.19
148.19 14.17 0.50 0.38 -0.04 0.18
148.20 14.22 0.50 0.38 0.00 0.17
148.21 14.28 0.50 0.38 0.04 0.16
148.22 14.34 0.50 0.38 0.07 0.15
148.23 14.40 0.50 0.38 0.11 0.14
148.24 14.45 0.50 0.38 0.15 0.13
148.25 14.50 0.50 0.39 0.19 0.13
148.26 14.53 0.50 0.39 0.23 0.12
148.27 14.54 0.51 0.39 0.26 0.11
148.28 14.55 0.51 0.39 0.30 0.10
148.29 14.53 0.51 0.39 0.34 0.09
148.30 14.50 0.52 0.39 0.38 0.08
148.31 14.46 0.52 0.39 0.42 0.07
148.32 14.40 0.52 0.39 0.45 0.06
148.33 14.34 0.53 0.39 0.49 0.05
148.34 14.27 0.53 0.39 0.52 0.04
148.35 14.20 0.54 0.39 0.55 0.04
148.36 14.13 0.55 0.39 0.58 0.03
148.37 14.06 0.55 0.39 0.61 0.02
148.38 14.01 0.56 0.39 0.64 0.01
148.39 13.96 0.56 0.39 0.67 0.00
148.40 13.93 0.57 0.39 0.70 -0.01
148.41 13.92 0.58 0.39 0.72 -0.02
148.42 13.91 0.59 0.39 0.74 -0.02
148.43 13.93 0.59 0.39 0.77 -0.03
148.44 13.96 0.60 0.39 0.79 -0.04
148.45 14.00 0.61 0.39 0.81 -0.05
148.46 14.06 0.62 0.39 0.83 -0.06
148.47 14.12 0.63 0.39 0.85 -0.06
148.48 14.19 0.63 0.39 0.87 -0.07
148.49 14.26 0.64 0.39 0.89 -0.08
148.50 14.33 0.65 0.39 0.90 -0.08
148.51 14.40 0.66 0.39 0.92 -0.09
148.52 14.46 0.67 0.39 0.94 -0.10
148.53 14.51 0.68 0.39 0.95 -0.10
148.54 14.56 0.69 0.39 0.96 -0.11
148.55 14.59 0.70 0.38 0.98 -0.12
148.56 14.61 0.71 0.38 0.99 -0.12
148.57 14.62 0.72 0.38 1.00 -0.13
148.58 14.62 0.73 0.38 1.00 -0.13
148.59 14.62 0.74 0.38 1.01 -0.14
148.60 14.61 0.75 0.38 1.01 -0.14
148.61 14.60 0.76 0.38 1.02 -0.15
148.62 14.59 0.77 0.37 1.02 -0.15
148.63 14.58 0.78 0.37 1.02 -0.16
148.64 14.57 0.79 0.37 1.01 -0.16
148.65 14.58 0.80 0.37 1.01 -0.17
148.66 14.59 0.81 0.37 1.00 -0.17
148.67 14.60 0.82 0.37 1.00 -0.17
148.68 14.62 0.83 0.36 0.99 -0.18
148.69 14.65 0.84 0.36 0.98 -0.18
148.70 14.68 0.85 0.36 0.97 -0.18
148.71 14.71 0.86 0.36 0.95 -0.19
148.72 14.74 0.87 0.36 0.94 -0.19
148.73 14.77 0.88 0.36 0.92 -0.19
148.74 14.79 0.89 0.35 0.91 -0.19
148.75 14.82 0.90 0.35 0.89 -0.20
148.76 14.84 0.90 0.35 0.87 -0.20
148.77 14.85 0.91 0.35 0.85 -0.20
148.78 14.86 0.92 0.35 0.83 -0.20
148.79 14.87 0.93 0.34 0.80 -0.20
148.80 14.87 0.94 0.34 0.78 -0.20
148.81 14.87 0.94 0.34 0.75 -0.20
148.82 14.87 0.95 0.34 0.72 -0.20
148.83 14.87 0.96 0.34 0.70 -0.20
148.84 14.86 0.97 0.33 0.67 -0.20
148.85 14.85 0.97 0.33 0.63 -0.20
148.86 14.83 0.98 0.33 0.60 -0.20
148.87 14.81 0.98 0.33 0.57 -0.20
148.88 14.78 0.99 0.33 0.53 -0.20
148.89 14.74 1.00 0.32 0.50 -0.20
148.90 14.70 1.00 0.32 0.46 -0.20
148.91 14.64 1.00 0.32 0.42 -0.20
148.92 14.58 1.01 0.32 0.38 -0.20
148.93 14.52 1.01 0.32 0.34 -0.20
148.94 14.46 1.02 0.31 0.29 -0.20
148.95 14.40 1.02 0.31 0.25 -0.19
148.96 14.34 1.02 0.31 0.20 -0.19
148.97 14.30 1.02 0.31 0.16 -0.19
148.98 14.26 1.02 0.31 0.11 -0.19
148.99 14.24 1.02 0.30 0.06 -0.19
149.00 14.23 1.02 0.30 0.02 -0.19
149.01 14.23 1.02 0.30 -0.03 -0.18
149.02 14.24 1.02 0.30 -0.08 -0.18
149.03 14.26 1.02 0.30 -0.13 -0.18
149.04 14.28 1.02 0.29 -0.18 -0.18
149.05 14.29 1.02 0.29 -0.22 -0.17
149.06 14.30 1.02 0.29 -0.27 -0.17
149.07 14.29 1.01 0.29 -0.32 -0.17
149.08 14.27 1.01 0.29 -0.37 -0.17
149.09 14.22 1.01 0.29 -0.41 -0.16
149.10 14.16 1.00 0.28 -0.46 -0.16
149.11 14.07 1.00 0.28 -0.51 -0.16
149.12 13.97 0.99 0.28 -0.56 -0.16
149.13 13.86 0.99 0.28 -0.61 -0.15
149.14 13.74 0.98 0.28 -0.65 -0.15
149.15 13.62 0.97 0.28 -0.70 -0.15
149.16 13.50 0.97 0.28 -0.75 -0.15
149.17 13.38 0.96 0.27 -0.80 -0.14
149.18 13.29 0.95 0.27 -0.85 -0.14
149.19 13.21 0.94 0.27 -0.90 -0.14
149.20 13.15 0.93 0.27 -0.94 -0.14
149.21 13.10 0.92 0.27 -0.99 -0.14
149.22 13.07 0.91 0.27 -1.03 -0.13
149.23 13.06 0.90 0.27 -1.08 -0.13
149.24 13.05 0.89 0.26 -1.12 -0.13
149.25 13.05 0.88 0.26 -1.16 -0.13
149.26 13.05 0.87 0.26 -1.20 -0.13
149.27 13.05 0.86 0.26 -1.24 -0.12
149.28 13.04 0.84 0.26 -1.28 -0.12
149.29 13.02 0.83 0.26 -1.32 -0.12
149.30 12.99 0.82 0.26 -1.35 -0.12
149.31 12.96 0.80 0.26 -1.38 -0.12
149.32 12.92 0.79 0.25 -1.41 -0.12
149.33 12.88 0.77 0.25 -1.44 -0.12
149.34 12.85 0.76 0.25 -1.47 -0.12
149.35 12.82 0.74 0.25 -1.50 -0.12
149.36 12.80 0.73 0.25 -1.52 -0.12
149.37 12.79 0.71 0.25 -1.55 -0.12
149.38 12.80 0.70 0.25 -1.57 -0.12
149.39 12.83 0.68 0.25 -1.58 -0.12
149.40 12.87 0.67 0.24 -1.60 -0.12
149.41 12.92 0.65 0.24 -1.61 -0.12
149.42 12.98 0.63 0.24 -1.63 -0.12
149.43 13.04 0.62 0.24 -1.64 -0.12
149.44 13.10 0.60 0.24 -1.64 -0.12
149.45 13.15 0.59 0.24 -1.65 -0.13
149.46 13.20 0.57 0.24 -1.65 -0.13
149.47 13.23 0.55 0.24 -1.65 -0.13
149.48 13.25 0.54 0.23 -1.64 -0.13
149.49 13.26 0.52 0.23 -1.64 -0.13
149.50 13.25 0.50 0.23 -1.63 -0.14
149.51 13.23 0.49 0.23 -1.62 -0.14
149.52 13.20 0.47 0.23 -1.61 -0.14
149.53 13.16 0.46 0.23 -1.60 -0.14
149.54 13.13 0.44 0.23 -1.58 -0.15
149.55 13.09 0.42 0.22 -1.56 -0.15
149.56 13.06 0.41 0.22 -1.55 -0.15
149.57 13.05 0.39 0.22 -1.53 -0.16
149.58 13.04 0.38 0.22 -1.50 -0.16
149.59 13.04 0.36 0.22 -1.48 -0.17
149.60 13.05 0.35 0.22 -1.46 -0.17
149.61 13.08 0.33 0.22 -1.43 -0.17
149.62 13.11 0.32 0.21 -1.40 -0.18
149.63 13.14 0.31 0.21 -1.37 -0.18
149.64 13.17 0.29 0.21 -1.33 -0.19
149.65 13.21 0.28 0.21 -1.30 -0.19
149.66 13.23 0.27 0.21 -1.26 -0.20
149.67 13.26 0.25 0.20 -1.22 -0.20
149.68 13.27 0.24 0.20 -1.18 -0.21
149.69 13.27 0.23 0.20 -1.14 -0.21
149.70 13.26 0.22 0.20 -1.10 -0.22
149.71 13.24 0.21 0.20 -1.06 -0.22
149.72 13.22 0.20 0.19 -1.01 -0.23
149.73 13.18 0.19 0.19 -0.97 -0.23
149.74 13.14 0.18 0.19 -0.92 -0.24
149.75 13.10 0.17 0.19 -0.87 -0.24
149.76 13.06 0.16 0.18 -0.83 -0.25
149.77 13.01 0.15 0.18 -0.78 -0.25
149.78 12.97 0.15 0.18 -0.73 -0.26
149.79 12.94 0.14 0.18 -0.68 -0.27
149.80 12.92 0.13 0.17 -0.63 -0.27
149.81 12.91 0.13 0.17 -0.58 -0.28
149.82 12.90 0.12 0.17 -0.53 -0.28
149.83 12.91 0.12 0.16 -0.48 -0.29
149.84 12.93 0.11 0.16 -0.43 -0.29
149.85 12.95 0.11 0.16 -0.38 -0.30
149.86 12.98 0.10 0.16 -0.33 -0.30
149.87 13.02 0.10 0.15 -0.28 -0.31
149.88 13.06 0.10 0.15 -0.23 -0.31
149.89 13.10 0.10 0.15 -0.17 -0.32
149.90 13.13 0.09 0.14 -0.12 -0.32
149.91 13.15 0.09 0.14 -0.07 -0.33
149.92 13.17 0.09 0.14 -0.02 -0.33
149.93 13.18 0.09 0.13 0.03 -0.34
149.94 13.17 0.09 0.13 0.08 -0.34
149.95 13.16 0.09 0.13 0.13 -0.34
149.96 13.13 0.10 0.12 0.18 -0.35
149.97 13.10 0.10 0.12 0.23 -0.35
149.98 13.06 0.10 0.12 0.28 -0.35
149.99 13.02 0.10 0.11 0.32 -0.36
150.00 12.99 0.11 0.11 0.37 -0.36
150.01 12.96 0.11 0.11 0.41 -0.36
150.02 12.94 0.11 0.10 0.45 -0.37
150.03 12.94 0.12 0.10 0.49 -0.37
150.04 12.95 0.12 0.09 0.53 -0.37
150.05 12.97 0.13 0.09 0.57 -0.37
150.06 13.01 0.14 0.09 0.61 -0.38
150.07 13.06 0.14 0.08 0.65 -0.38
150.08 13.13 0.15 0.08 0.68 -0.38
150.09 13.20 0.16 0.08 0.71 -0.38
150.10 13.27 0.16 0.07 0.75 -0.38
150.11 13.34 0.17 0.07 0.78 -0.38
150.12 13.40 0.18 0.06 0.81 -0.38
150.13 13.46 0.19 0.06 0.84 -0.38
150.14 13.50 0.20 0.06 0.87 -0.38
150.15 13.53 0.20 0.05 0.90 -0.38
150.16 13.55 0.21 0.05 0.92 -0.38
150.17 13.55 0.22 0.05 0.95 -0.38
150.18 13.54 0.23 0.04 0.97 -0.38
150.19 13.53 0.24 0.04 0.99 -0.37
150.20 13.50 0.25 0.03 1.00 -0.37
150.21 13.47 0.26 0.03 1.02 -0.37
150.22 13.45 0.27 0.03 1.03 -0.37
150.23 13.42 0.28 0.02 1.04 -0.36
150.24 13.39 0.29 0.02 1.05 -0.36
150.25 13.38 0.30 0.02 1.06 -0.36
150.26 13.37 0.31 0.01 1.07 -0.35
150.27 13.37 0.33 0.01 1.07 -0.35
150.28 13.38 0.34 0.01 1.07 -0.34
150.29 13.39 0.35 0.00 1.07 -0.34
150.30 13.41 0.36 -0.00 1.07 -0.33
150.31 13.44 0.37 -0.00 1.06 -0.33
150.32 13.48 0.38 -0.01 1.06 -0.32
150.33 13.52 0.39 -0.01 1.05 -0.32
150.34 13.57 0.40 -0.01 1.04 -0.31
150.35 13.62 0.41 -0.02 1.03 -0.30
150.36 13.68 0.42 -0.02 1.02 -0.30
150.37 13.75 0.43 -0.02 1.00 -0.29
150.38 13.81 0.44 -0.03 0.99 -0.28
150.39 13.88 0.45 -0.03 0.97 -0.27
150.40 13.96 0.46 -0.03 0.95 -0.27
150.41 14.03 0.47 -0.03 0.93 -0.26
150.42 14.10 0.48 -0.04 0.91 -0.25
150.43 14.17 0.49 -0.04 0.89 -0.24
150.44 14.24 0.50 -0.04 0.87 -0.23
150.45 14.29 0.50 -0.04 0.85 -0.22
150.46 14.34 0.51 -0.05 0.83 -0.21
150.47 14.38 0.52 -0.05 0.80 -0.20
150.48 14.40 0.53 -0.05 0.77 -0.19
150.49 14.42 0.54 -0.05 0.75 -0.18
150.50 14.41 0.54 -0.05 0.72 -0.17
150.51 14.40 0.55 -0.06 0.69 -0.16
150.52 14.37 0.56 -0.06 0.66 -0.15
150.53 14.33 0.56 -0.06 0.62 -0.14
150.54 14.28 0.57 -0.06 0.59 -0.13
150.55 14.23 0.58 -0.06 0.55 -0.12
150.56 14.18 0.58 -0.06 0.52 -0.11
150.57 14.13 0.59 -0.06 0.48 -0.10
150.58 14.08 0.59 -0.06 0.44 -0.09
150.59 14.03 0.60 -0.06 0.40 -0.08
150.60 14.00 0.60 -0.07 0.36 -0.06
150.61 13.98 0.60 -0.07 0.32 -0.05
150.62 13.97 0.61 -0.07 0.27 -0.04
150.63 13.97 0.61 -0.07 0.23 -0.03
150.64 13.98 0.61 -0.07 0.19 -0.02
150.65 14.01 0.61 -0.07 0.14 -0.01
150.66 14.05 0.61 -0.07 0.10 0.01
150.67 14.09 0.61 -0.07 0.06 0.02
150.68 14.15 0.61 -0.07 0.02 0.03
150.69 14.21 0.61 -0.07 -0.03 0.04
150.70 14.27 0.61 -0.07 -0.07 0.05
150.71 14.34 0.61 -0.07 -0.11 0.06
150.72 14.40 0.61 -0.06 -0.15 0.08
150.73 14.47 0.61 -0.06 -0.19 0.09
150.74 14.53 0.61 -0.06 -0.23 0.10
150.75 14.59 0.60 -0.06 -0.27 0.11
150.76 14.65 0.60 -0.06 -0.30 0.12
150.77 14.70 0.60 -0.06 -0.34 0.13
150.78 14.75 0.60 -0.06 -0.37 0.14
150.79 14.79 0.59 -0.06 -0.41 0.16
150.80 14.82 0.59 -0.06 -0.44 0.17
150.81 14.84 0.58 -0.05 -0.47 0.18
150.82 14.85 0.58 -0.05 -0.50 0.19
150.83 14.86 0.57 -0.05 -0.53 0.20
150.84 14.85 0.57 -0.05 -0.56 0.21
150.85 14.84 0.56 -0.05 -0.59 0.22
150.86 14.81 0.56 -0.04 -0.61 0.23
150.87 14.77 0.55 -0.04 -0.64 0.24
150.88 14.73 0.54 -0.04 -0.66 0.25
150.89 14.67 0.54 -0.04 -0.69 0.26
150.90 14.61 0.53 -0.03 -0.71 0.27
150.91 14.54 0.52 -0.03 -0.73 0.28
150.92 14.46 0.51 -0.03 -0.75 0.28
150.93 14.39 0.51 -0.03 -0.77 0.29
150.94 14.32 0.50 -0.02 -0.79 0.30
150.95 14.25 0.49 -0.02 -0.81 0.31
150.96 14.20 0.48 -0.02 -0.83 0.32
150.97 14.15 0.47 -0.01 -0.84 0.32
150.98 14.12 0.47 -0.01 -0.86 0.33
150.99 14.11 0.46 -0.01 -0.87 0.34
151.00 14.11 0.45 -0.00 -0.88 0.34
151.01 14.13 0.44 0.00 -0.89 0.35
151.02 14.16 0.43 0.00 -0.90 0.36
151.03 14.20 0.42 0.01 -0.90 0.36
151.04 14.26 0.41 0.01 -0.91 0.37
151.05 14.31 0.40 0.02 -0.91 0.37
151.06 14.38 0.39 0.02 -0.91 0.38
151.07 14.43 0.39 0.02 -0.91 0.38
151.08 14.49 0.38 0.03 -0.90 0.39
151.09 14.53 0.37 0.03 -0.89 0.39
151.10 14.57 0.36 0.03 -0.88 0.40
151.11 14.59 0.35 0.04 -0.87 0.40
151.12 14.60 0.34 0.04 -0.86 0.40
151.13 14.60 0.33 0.05 -0.84 0.41
151.14 14.58 0.32 0.05 -0.83 0.41
151.15 14.56 0.32 0.05 -0.81 0.41
151.16 14.53 0.31 0.06 -0.79 0.41
151.17 14.49 0.30 0.06 -0.77 0.41
151.18 14.46 0.29 0.07 -0.74 0.42
151.19 14.42 0.29 0.07 -0.72 0.42
151.20 14.38 0.28 0.08 -0.69 0.42
151.21 14.35 0.27 0.08 -0.67 0.42
151.22 14.32 0.26 0.08 -0.64 0.42
151.23 14.29 0.26 0.09 -0.61 0.42
151.24 14.27 0.25 0.09 -0.58 0.42
151.25 14.25 0.25 0.10 -0.55 0.42
151.26 14.23 0.24 0.10 -0.51 0.42
151.27 14.22 0.24 0.10 -0.48 0.42
151.28 14.21 0.23 0.11 -0.45 0.42
151.29 14.20 0.23 0.11 -0.41 0.41
151.30 14.19 0.22 0.12 -0.37 0.41
151.31 14.18 0.22 0.12 -0.33 0.41
151.32 14.18 0.22 0.13 -0.29 0.41
151.33 14.18 0.21 0.13 -0.25 0.41
151.34 14.18 0.21 0.13 -0.21 0.40
151.35 14.19 0.21 0.14 -0.17 0.40
151.36 14.20 0.21 0.14 -0.13 0.40
151.37 14.22 0.21 0.15 -0.08 0.39
151.38 14.23 0.21 0.15 -0.04 0.39
151.39 14.25 0.21 0.15 0.01 0.39
151.40 14.27 0.21 0.16 0.05 0.38
151.41 14.28 0.21 0.16 0.10 0.38
151.42 14.29 0.21 0.16 0.14 0.38
151.43 14.30 0.21 0.17 0.19 0.37
151.44 14.30 0.21 0.17 0.24 0.37
151.45 14.29 0.22 0.18 0.29 0.36
151.46 14.28 0.22 0.18 0.33 0.36
151.47 14.26 0.22 0.18 0.38 0.35
151.48 14.24 0.23 0.19 0.43 0.35
151.49 14.22 0.23 0.19 0.48 0.35
151.50 14.20 0.24 0.19 0.52 0.34
151.51 14.18 0.24 0.20 0.57 0.34
151.52 14.18 0.25 0.20 0.62 0.33
151.53 14.18 0.25 0.20 0.66 0.33
151.54 14.19 0.26 0.21 0.71 0.32
151.55 14.21 0.27 0.21 0.75 0.32
151.56 14.24 0.28 0.21 0.79 0.31
151.57 14.29 0.28 0.22 0.84 0.31
151.58 14.33 0.29 0.22 0.88 0.30
151.59 14.38 0.30 0.22 0.92 0.30
151.60 14.43 0.31 0.23 0.97 0.29
151.61 14.48 0.32 0.23 1.01 0.29
151.62 14.52 0.33 0.23 1.05 0.28
151.63 14.55 0.34 0.23 1.09 0.28
151.64 14.57 0.35 0.24 1.13 0.27
151.65 14.57 0.36 0.24 1.17 0.27
151.66 14.57 0.38 0.24 1.20 0.26
151.67 14.56 0.39 0.24 1.24 0.26
151.68 14.53 0.40 0.25 1.27 0.25
151.69 14.51 0.41 0.25 1.31 0.25
151.70 14.47 0.43 0.25 1.34 0.24
151.71 14.44 0.44 0.25 1.37 0.24
151.72 14.41 0.45 0.26 1.39 0.23
151.73 14.38 0.47 0.26 1.42 0.23
151.74 14.35 0.48 0.26 1.44 0.23
151.75 14.33 0.50 0.26 1.46 0.22
151.76 14.31 0.51 0.27 1.48 0.22
151.77 14.30 0.53 0.27 1.50 0.21
151.78 14.29 0.54 0.27 1.52 0.21
151.79 14.27 0.56 0.27 1.53 0.21
151.80 14.26 0.57 0.27 1.54 0.20
151.81 14.24 0.59 0.28 1.55 0.20
151.82 14.22 0.60 0.28 1.56 0.20
151.83 14.19 0.62 0.28 1.56 0.20
151.84 14.16 0.63 0.28 1.57 0.19
151.85 14.12 0.65 0.28 1.57 0.19
151.86 14.08 0.67 0.29 1.57 0.19
151.87 14.04 0.68 0.29 1.57 0.19
151.88 13.99 0.70 0.29 1.56 0.18
151.89 13.95 0.71 0.29 1.55 0.18
151.90 13.92 0.73 0.29 1.54 0.18
151.91 13.89 0.74 0.29 1.53 0.18
151.92 13.87 0.76 0.30 1.52 0.18
151.93 13.86 0.77 0.30 1.50 0.17
151.94 13.86 0.79 0.30 1.49 0.17
151.95 13.87 0.80 0.30 1.47 0.17
151.96 13.89 0.82 0.30 1.45 0.17
151.97 13.92 0.83 0.31 1.42 0.17
151.98 13.95 0.85 0.31 1.40 0.17
151.99 13.98 0.86 0.31 1.37 0.17
152.00 14.02 0.87 0.31 1.35 0.17
152.01 14.05 0.89 0.31 1.32 0.17
152.02 14.08 0.90 0.31 1.29 0.17
152.03 14.10 0.91 0.32 1.26 0.17
152.04 14.12 0.93 0.32 1.22 0.17
152.05 14.13 0.94 0.32 1.19 0.17
152.06 14.13 0.95 0.32 1.15 0.17
152.07 14.13 0.96 0.32 1.12 0.17
152.08 14.12 0.97 0.32 1.08 0.17
152.09 14.11 0.98 0.33 1.04 0.17
152.10 14.10 0.99 0.33 1.00 0.17
152.11 14.08 1.00 0.33 0.96 0.17
152.12 14.07 1.01 0.33 0.92 0.17
152.13 14.07 1.02 0.33 0.87 0.17
152.14 14.07 1.03 0.33 0.83 0.17
152.15 14.08 1.04 0.34 0.78 0.17
152.16 14.09 1.05 0.34 0.73 0.17
152.17 14.11 1.05 0.34 0.69 0.17
152.18 14.13 1.06 0.34 0.64 0.18
152.19 14.16 1.07 0.34 0.59 0.18
152.20 14.20 1.07 0.34 0.54 0.18
152.21 14.24 1.08 0.35 0.49 0.18
152.22 14.28 1.08 0.35 0.44 0.18
152.23 14.32 1.08 0.35 0.40 0.18
152.24 14.36 1.09 0.35 0.35 0.18
152.25 14.40 1.09 0.35 0.30 0.18
152.26 14.44 1.09 0.36 0.25 0.18
152.27 14.48 1.10 0.36 0.20 0.18
152.28 14.52 1.10 0.36 0.15 0.18
152.29 14.56 1.10 0.36 0.10 0.19
152.30 14.60 1.10 0.36 0.06 0.19
152.31 14.64 1.10 0.36 0.01 0.19
152.32 14.68 1.10 0.37 -0.04 0.19
152.33 14.71 1.10 0.37 -0.08 0.19
152.34 14.75 1.10 0.37 -0.13 0.19
152.35 14.79 1.10 0.37 -0.17 0.19
152.36 14.82 1.10 0.37 -0.21 0.19
152.37 14.85 1.09 0.38 -0.26 0.19
152.38 14.88 1.09 0.38 -0.30 0.19
152.39 14.90 1.09 0.38 -0.34 0.19
152.40 14.92 1.08 0.38 -0.38 0.19
152.41 14.93 1.08 0.38 -0.42 0.19
152.42 14.94 1.08 0.39 -0.46 0.19
152.43 14.95 1.07 0.39 -0.49 0.19
152.44 14.96 1.07 0.39 -0.53 0.18
152.45 14.96 1.06 0.39 -0.57 0.18
152.46 14.97 1.05 0.39 -0.60 0.18
152.47 14.99 1.05 0.39 -0.63 0.18
152.48 15.02 1.04 0.40 -0.66 0.18
152.49 15.04 1.03 0.40 -0.69 0.18
152.50 15.08 1.03 0.40 -0.72 0.18
152.51 15.13 1.02 0.40 -0.75 0.17
152.52 15.18 1.01 0.40 -0.77 0.17
152.53 15.24 1.00 0.40 -0.80 0.17
152.54 15.30 1.00 0.41 -0.82 0.17
152.55 15.36 0.99 0.41 -0.84 0.16
152.56 15.41 0.98 0.41 -0.86 0.16
152.57 15.46 0.97 0.41 -0.87 0.16
152.58 15.51 0.96 0.41 -0.89 0.15
152.59 15.55 0.95 0.41 -0.90 0.15
152.60 15.58 0.94 0.42 -0.91 0.15
152.61 15.60 0.94 0.42 -0.92 0.14
152.62 15.62 0.93 0.42 -0.93 0.14
152.63 15.62 0.92 0.42 -0.93 0.13
152.64 15.62 0.91 0.42 -0.94 0.13
152.65 15.61 0.90 0.42 -0.94 0.12
152.66 15.60 0.89 0.42 -0.94 0.12
152.67 15.58 0.88 0.42 -0.94 0.11
152.68 15.56 0.87 0.43 -0.94 0.11
152.69 15.53 0.86 0.43 -0.94 0.10
152.70 15.50 0.85 0.43 -0.94 0.10
152.71 15.47 0.84 0.43 -0.93 0.09
152.72 15.43 0.83 0.43 -0.93 0.08
152.73 15.38 0.82 0.43 -0.92 0.08
152.74 15.34 0.81 0.43 -0.91 0.07
152.75 15.29 0.80 0.43 -0.90 0.07
152.76 15.24 0.80 0.43 -0.89 0.06
152.77 15.19 0.79 0.43 -0.88 0.05
152.78 15.15 0.78 0.43 -0.87 0.04
152.79 15.12 0.77 0.43 -0.86 0.04
152.80 15.10 0.76 0.43 -0.84 0.03
152.81 15.10 0.75 0.43 -0.83 0.02
152.82 15.11 0.74 0.44 -0.81 0.02
152.83 15.15 0.74 0.44 -0.80 0.01
152.84 15.20 0.73 0.44 -0.78 -0.00
152.85 15.26 0.72 0.44 -0.76 -0.01
152.86 15.34 0.71 0.44 -0.73 -0.02
152.87 15.42 0.71 0.43 -0.71 -0.02
152.88 15.50 0.70 0.43 -0.68 -0.03
152.89 15.57 0.69 0.43 -0.66 -0.04
152.90 15.62 0.69 0.43 -0.63 -0.05
152.91 15.66 0.68 0.43 -0.60 -0.06
152.92 15.67 0.67 0.43 -0.57 -0.07
152.93 15.65 0.67 0.43 -0.54 -0.07
152.94 15.61 0.66 0.43 -0.51 -0.08
152.95 15.54 0.66 0.43 -0.48 -0.09
152.96 15.45 0.65 0.43 -0.45 -0.10
152.97 15.36 0.65 0.43 -0.42 -0.11
152.98 15.25 0.65 0.43 -0.39 -0.12
152.99 15.15 0.64 0.43 -0.36 -0.13
153.00 15.06 0.64 0.42 -0.33 -0.14
153.01 14.99 0.64 0.42 -0.30 -0.14
153.02 14.94 0.63 0.42 -0.27 -0.15
153.03 14.92 0.63 0.42 -0.24 -0.16
153.04 14.92 0.63 0.42 -0.21 -0.17
153.05 14.94 0.63 0.42 -0.18 -0.18
153.06 14.98 0.62 0.41 -0.15 -0.19
153.07 15.04 0.62 0.41 -0.12 -0.20
153.08 15.10 0.62 0.41 -0.09 -0.20
153.09 15.16 0.62 0.41 -0.06 -0.21
153.10 15.22 0.62 0.41 -0.03 -0.22
153.11 15.26 0.62 0.40 -0.00 -0.23
153.12 15.29 0.62 0.40 0.03 -0.24
153.13 15.31 0.62 0.40 0.06 -0.24
153.14 15.32 0.62 0.40 0.09 -0.25
153.15 15.31 0.62 0.39 0.12 -0.26
153.16 15.30 0.62 0.39 0.15 -0.27
153.17 15.28 0.63 0.39 0.18 -0.28
153.18 15.27 0.63 0.39 0.20 -0.28
153.19 15.27 0.63 0.38 0.23 -0.29
153.20 15.27 0.63 0.38 0.26 -0.30
153.21 15.29 0.63 0.38 0.28 -0.30
153.22 15.32 0.64 0.37 0.31 -0.31
153.23 15.36 0.64 0.37 0.33 -0.32
153.24 15.41 0.64 0.37 0.35 -0.32
153.25 15.46 0.65 0.37 0.38 -0.33
153.26 15.50 0.65 0.36 0.40 -0.33
153.27 15.54 0.66 0.36 0.42 -0.34
153.28 15.56 0.66 0.35 0.44 -0.35
153.29 15.56 0.66 0.35 0.46 -0.35
153.30 15.55 0.67 0.35 0.48 -0.36
153.31 15.53 0.67 0.34 0.50 -0.36
153.32 15.48 0.68 0.34 0.51 -0.37
153.33 15.43 0.68 0.34 0.53 -0.37
153.34 15.37 0.69 0.33 0.54 -0.37
153.35 15.31 0.70 0.33 0.55 -0.38
153.36 15.26 0.70 0.33 0.56 -0.38
153.37 15.22 0.71 0.32 0.57 -0.38
153.38 15.18 0.71 0.32 0.57 -0.39
153.39 15.17 0.72 0.31 0.58 -0.39
153.40 15.16 0.72 0.31 0.58 -0.39
153.41 15.17 0.73 0.31 0.58 -0.40
153.42 15.19 0.74 0.30 0.58 -0.40
153.43 15.21 0.74 0.30 0.58 -0.40
153.44 15.22 0.75 0.29 0.58 -0.40
153.45 15.23 0.75 0.29 0.57 -0.40
153.46 15.23 0.76 0.29 0.57 -0.40
153.47 15.21 0.76 0.28 0.56 -0.41
153.48 15.18 0.77 0.28 0.55 -0.41
153.49 15.13 0.78 0.27 0.54 -0.41
153.50 15.06 0.78 0.27 0.53 -0.41
153.51 14.99 0.79 0.27 0.52 -0.41
153.52 14.91 0.79 0.26 0.50 -0.41
153.53 14.83 0.80 0.26 0.49 -0.41
153.54 14.75 0.80 0.25 0.47 -0.40
153.55 14.68 0.81 0.25 0.45 -0.40
153.56 14.62 0.81 0.25 0.43 -0.40
153.57 14.57 0.81 0.24 0.40 -0.40
153.58 14.53 0.82 0.24 0.38 -0.40
