TI=0.05 | U_mean=18.00 | Ct_used=0.15 | D=178.00 | rho=1.22 | Ct_path=inputs/turbie_inputs/CT.txt | param_path=inputs/turbie_inputs/turbie_parameters.txt | wind_file=wind_18_ms_TI_0.1.txt | ct_mode=mean
Sampling_rate_Hz=100.00
t[s]	U[m/s]	x_blade[m]	x_tower[m]	v_blade[m/s]	v_tower[m/s]
94.53 20.79 0.88 0.25 -0.20 -0.36
94.54 20.78 0.87 0.24 -0.21 -0.36
94.55 20.74 0.87 0.24 -0.21 -0.36
94.56 20.68 0.87 0.24 -0.22 -0.36
94.57 20.59 0.87 0.23 -0.24 -0.35
94.58 20.49 0.86 0.23 -0.25 -0.35
94.59 20.37 0.86 0.23 -0.26 -0.35
94.60 20.24 0.86 0.22 -0.27 -0.35
94.61 20.12 0.86 0.22 -0.29 -0.34
94.62 20.00 0.85 0.22 -0.30 -0.34
94.63 19.90 0.85 0.21 -0.32 -0.34
94.64 19.83 0.85 0.21 -0.33 -0.33
94.65 19.79 0.84 0.21 -0.35 -0.33
94.66 19.78 0.84 0.20 -0.37 -0.32
94.67 19.80 0.84 0.20 -0.39 -0.32
94.68 19.84 0.83 0.20 -0.40 -0.32
94.69 19.92 0.83 0.19 -0.42 -0.31
94.70 20.00 0.82 0.19 -0.43 -0.31
94.71 20.10 0.82 0.19 -0.45 -0.31
94.72 20.20 0.81 0.18 -0.46 -0.30
94.73 20.29 0.81 0.18 -0.47 -0.30
94.74 20.37 0.81 0.18 -0.49 -0.29
94.75 20.42 0.80 0.17 -0.50 -0.29
94.76 20.45 0.80 0.17 -0.51 -0.28
94.77 20.46 0.79 0.17 -0.52 -0.28
94.78 20.44 0.78 0.17 -0.53 -0.28
94.79 20.40 0.78 0.16 -0.54 -0.27
94.80 20.35 0.77 0.16 -0.55 -0.27
94.81 20.29 0.77 0.16 -0.56 -0.26
94.82 20.23 0.76 0.16 -0.57 -0.26
94.83 20.18 0.76 0.15 -0.58 -0.25
94.84 20.15 0.75 0.15 -0.59 -0.25
94.85 20.13 0.75 0.15 -0.60 -0.24
94.86 20.13 0.74 0.15 -0.60 -0.24
94.87 20.15 0.73 0.14 -0.61 -0.24
94.88 20.19 0.73 0.14 -0.62 -0.23
94.89 20.24 0.72 0.14 -0.63 -0.23
94.90 20.29 0.71 0.14 -0.63 -0.22
94.91 20.34 0.71 0.13 -0.64 -0.22
94.92 20.38 0.70 0.13 -0.64 -0.21
94.93 20.40 0.70 0.13 -0.64 -0.21
94.94 20.40 0.69 0.13 -0.65 -0.20
94.95 20.38 0.68 0.13 -0.65 -0.20
94.96 20.34 0.68 0.12 -0.65 -0.19
94.97 20.28 0.67 0.12 -0.65 -0.19
94.98 20.20 0.66 0.12 -0.65 -0.18
94.99 20.11 0.66 0.12 -0.65 -0.18
95.00 20.02 0.65 0.12 -0.65 -0.18
95.01 19.94 0.64 0.11 -0.65 -0.17
95.02 19.86 0.64 0.11 -0.66 -0.17
95.03 19.81 0.63 0.11 -0.66 -0.16
95.04 19.77 0.62 0.11 -0.66 -0.16
95.05 19.76 0.62 0.11 -0.66 -0.15
95.06 19.78 0.61 0.11 -0.65 -0.15
95.07 19.81 0.60 0.10 -0.65 -0.14
95.08 19.87 0.60 0.10 -0.65 -0.14
95.09 19.94 0.59 0.10 -0.64 -0.14
95.10 20.02 0.58 0.10 -0.64 -0.13
95.11 20.09 0.58 0.10 -0.63 -0.13
95.12 20.17 0.57 0.10 -0.63 -0.12
95.13 20.24 0.57 0.10 -0.62 -0.12
95.14 20.30 0.56 0.10 -0.61 -0.11
95.15 20.35 0.55 0.09 -0.59 -0.11
95.16 20.39 0.55 0.09 -0.58 -0.11
95.17 20.41 0.54 0.09 -0.57 -0.10
95.18 20.43 0.54 0.09 -0.55 -0.10
95.19 20.43 0.53 0.09 -0.54 -0.10
95.20 20.43 0.53 0.09 -0.52 -0.09
95.21 20.42 0.52 0.09 -0.51 -0.09
95.22 20.40 0.52 0.09 -0.49 -0.08
95.23 20.38 0.51 0.09 -0.47 -0.08
95.24 20.35 0.51 0.09 -0.46 -0.08
95.25 20.32 0.50 0.09 -0.44 -0.07
95.26 20.27 0.50 0.08 -0.42 -0.07
95.27 20.21 0.49 0.08 -0.40 -0.07
95.28 20.14 0.49 0.08 -0.39 -0.06
95.29 20.07 0.49 0.08 -0.37 -0.06
95.30 19.98 0.48 0.08 -0.35 -0.05
95.31 19.89 0.48 0.08 -0.33 -0.05
95.32 19.80 0.48 0.08 -0.32 -0.05
95.33 19.71 0.47 0.08 -0.30 -0.04
95.34 19.64 0.47 0.08 -0.28 -0.04
95.35 19.58 0.47 0.08 -0.27 -0.04
95.36 19.55 0.46 0.08 -0.25 -0.03
95.37 19.55 0.46 0.08 -0.23 -0.03
95.38 19.57 0.46 0.08 -0.22 -0.03
95.39 19.63 0.46 0.08 -0.20 -0.02
95.40 19.71 0.46 0.08 -0.18 -0.02
95.41 19.82 0.45 0.08 -0.16 -0.02
95.42 19.94 0.45 0.08 -0.14 -0.01
95.43 20.07 0.45 0.08 -0.12 -0.01
95.44 20.20 0.45 0.08 -0.10 -0.01
95.45 20.32 0.45 0.08 -0.08 -0.00
95.46 20.42 0.45 0.08 -0.05 -0.00
95.47 20.50 0.45 0.08 -0.03 0.00
95.48 20.54 0.45 0.08 -0.00 0.00
95.49 20.55 0.45 0.08 0.03 0.01
95.50 20.53 0.45 0.08 0.05 0.01
95.51 20.48 0.45 0.08 0.08 0.01
95.52 20.41 0.45 0.08 0.10 0.02
95.53 20.33 0.45 0.08 0.12 0.02
95.54 20.24 0.45 0.08 0.15 0.02
95.55 20.15 0.45 0.08 0.17 0.03
95.56 20.07 0.46 0.08 0.19 0.03
95.57 20.02 0.46 0.08 0.21 0.03
95.58 19.98 0.46 0.08 0.23 0.04
95.59 19.97 0.46 0.08 0.25 0.04
95.60 19.99 0.46 0.08 0.27 0.04
95.61 20.03 0.47 0.08 0.29 0.05
95.62 20.09 0.47 0.08 0.31 0.05
95.63 20.16 0.47 0.08 0.33 0.05
95.64 20.23 0.48 0.08 0.35 0.06
95.65 20.31 0.48 0.08 0.37 0.06
95.66 20.38 0.48 0.08 0.39 0.06
95.67 20.44 0.49 0.08 0.41 0.07
95.68 20.49 0.49 0.09 0.43 0.07
95.69 20.52 0.50 0.09 0.45 0.07
95.70 20.53 0.50 0.09 0.47 0.08
95.71 20.53 0.51 0.09 0.49 0.08
95.72 20.51 0.51 0.09 0.51 0.09
95.73 20.49 0.52 0.09 0.52 0.09
95.74 20.46 0.52 0.09 0.54 0.09
95.75 20.42 0.53 0.09 0.56 0.10
95.76 20.39 0.53 0.09 0.57 0.10
95.77 20.36 0.54 0.09 0.59 0.10
95.78 20.33 0.55 0.09 0.60 0.11
95.79 20.31 0.55 0.10 0.61 0.11
95.80 20.29 0.56 0.10 0.62 0.12
95.81 20.27 0.56 0.10 0.63 0.12
95.82 20.25 0.57 0.10 0.64 0.12
95.83 20.23 0.58 0.10 0.65 0.13
95.84 20.21 0.58 0.10 0.66 0.13
95.85 20.18 0.59 0.10 0.67 0.14
95.86 20.16 0.60 0.10 0.67 0.14
95.87 20.13 0.60 0.11 0.68 0.15
95.88 20.10 0.61 0.11 0.68 0.15
95.89 20.08 0.62 0.11 0.69 0.15
95.90 20.05 0.62 0.11 0.69 0.16
95.91 20.03 0.63 0.11 0.69 0.16
95.92 20.01 0.64 0.11 0.69 0.17
95.93 20.00 0.64 0.12 0.69 0.17
95.94 19.99 0.65 0.12 0.69 0.18
95.95 19.98 0.66 0.12 0.69 0.18
95.96 19.98 0.66 0.12 0.68 0.19
95.97 19.98 0.67 0.12 0.68 0.19
95.98 19.97 0.68 0.12 0.68 0.19
95.99 19.97 0.69 0.13 0.67 0.20
96.00 19.96 0.69 0.13 0.67 0.20
96.01 19.95 0.70 0.13 0.66 0.21
96.02 19.94 0.71 0.13 0.65 0.21
96.03 19.92 0.71 0.13 0.65 0.22
96.04 19.91 0.72 0.14 0.64 0.22
96.05 19.91 0.72 0.14 0.63 0.23
96.06 19.91 0.73 0.14 0.62 0.23
96.07 19.91 0.74 0.14 0.61 0.24
96.08 19.93 0.74 0.15 0.60 0.24
96.09 19.96 0.75 0.15 0.59 0.24
96.10 20.00 0.75 0.15 0.58 0.25
96.11 20.04 0.76 0.15 0.57 0.25
96.12 20.09 0.77 0.16 0.56 0.26
96.13 20.15 0.77 0.16 0.54 0.26
96.14 20.20 0.78 0.16 0.53 0.27
96.15 20.26 0.78 0.16 0.52 0.27
96.16 20.30 0.79 0.17 0.51 0.28
96.17 20.34 0.79 0.17 0.50 0.28
96.18 20.37 0.80 0.17 0.49 0.28
96.19 20.39 0.80 0.18 0.48 0.29
96.20 20.39 0.81 0.18 0.47 0.29
96.21 20.39 0.81 0.18 0.45 0.30
96.22 20.38 0.82 0.18 0.44 0.30
96.23 20.37 0.82 0.19 0.43 0.31
96.24 20.35 0.82 0.19 0.42 0.31
96.25 20.33 0.83 0.19 0.40 0.31
96.26 20.32 0.83 0.20 0.39 0.32
96.27 20.30 0.84 0.20 0.38 0.32
96.28 20.28 0.84 0.20 0.37 0.32
96.29 20.26 0.84 0.21 0.35 0.33
96.30 20.23 0.85 0.21 0.34 0.33
96.31 20.20 0.85 0.21 0.32 0.33
96.32 20.16 0.85 0.22 0.31 0.34
96.33 20.11 0.86 0.22 0.30 0.34
96.34 20.06 0.86 0.22 0.28 0.34
96.35 19.99 0.86 0.23 0.26 0.35
96.36 19.91 0.86 0.23 0.25 0.35
96.37 19.83 0.87 0.23 0.23 0.35
96.38 19.75 0.87 0.24 0.22 0.35
96.39 19.67 0.87 0.24 0.20 0.36
96.40 19.59 0.87 0.24 0.18 0.36
96.41 19.53 0.88 0.25 0.17 0.36
96.42 19.48 0.88 0.25 0.15 0.36
96.43 19.45 0.88 0.26 0.13 0.37
96.44 19.43 0.88 0.26 0.11 0.37
96.45 19.43 0.88 0.26 0.10 0.37
96.46 19.43 0.88 0.27 0.08 0.37
96.47 19.44 0.88 0.27 0.06 0.37
96.48 19.45 0.88 0.27 0.05 0.37
96.49 19.45 0.88 0.28 0.03 0.37
96.50 19.44 0.88 0.28 0.02 0.38
96.51 19.42 0.88 0.28 0.00 0.38
96.52 19.39 0.88 0.29 -0.01 0.38
96.53 19.33 0.88 0.29 -0.03 0.38
96.54 19.27 0.88 0.30 -0.04 0.38
96.55 19.20 0.88 0.30 -0.05 0.38
96.56 19.12 0.88 0.30 -0.07 0.38
96.57 19.05 0.88 0.31 -0.08 0.38
96.58 18.99 0.88 0.31 -0.09 0.38
96.59 18.95 0.88 0.31 -0.11 0.38
96.60 18.94 0.88 0.32 -0.12 0.38
96.61 18.95 0.88 0.32 -0.13 0.38
96.62 18.99 0.88 0.33 -0.14 0.37
96.63 19.06 0.87 0.33 -0.15 0.37
96.64 19.15 0.87 0.33 -0.16 0.37
96.65 19.26 0.87 0.34 -0.17 0.37
96.66 19.38 0.87 0.34 -0.17 0.37
96.67 19.49 0.87 0.34 -0.18 0.37
96.68 19.59 0.87 0.35 -0.18 0.36
96.69 19.68 0.86 0.35 -0.18 0.36
96.70 19.74 0.86 0.36 -0.18 0.36
96.71 19.76 0.86 0.36 -0.18 0.36
96.72 19.76 0.86 0.36 -0.17 0.35
96.73 19.73 0.86 0.37 -0.17 0.35
96.74 19.67 0.85 0.37 -0.17 0.35
96.75 19.59 0.85 0.37 -0.17 0.34
96.76 19.49 0.85 0.38 -0.16 0.34
96.77 19.39 0.85 0.38 -0.16 0.34
96.78 19.29 0.85 0.38 -0.16 0.33
96.79 19.21 0.85 0.39 -0.15 0.33
96.80 19.14 0.85 0.39 -0.15 0.32
96.81 19.09 0.84 0.39 -0.14 0.32
96.82 19.06 0.84 0.40 -0.14 0.32
96.83 19.05 0.84 0.40 -0.14 0.31
96.84 19.07 0.84 0.40 -0.13 0.31
96.85 19.09 0.84 0.41 -0.12 0.30
96.86 19.13 0.84 0.41 -0.12 0.30
96.87 19.17 0.84 0.41 -0.11 0.29
96.88 19.21 0.84 0.41 -0.10 0.29
96.89 19.24 0.83 0.42 -0.09 0.28
96.90 19.26 0.83 0.42 -0.08 0.27
96.91 19.26 0.83 0.42 -0.07 0.27
96.92 19.25 0.83 0.43 -0.06 0.26
96.93 19.22 0.83 0.43 -0.05 0.26
96.94 19.18 0.83 0.43 -0.04 0.25
96.95 19.13 0.83 0.43 -0.02 0.24
96.96 19.07 0.83 0.44 -0.01 0.24
96.97 19.00 0.83 0.44 -0.00 0.23
96.98 18.93 0.83 0.44 0.01 0.22
96.99 18.86 0.83 0.44 0.02 0.22
97.00 18.80 0.83 0.44 0.03 0.21
97.01 18.74 0.83 0.45 0.04 0.20
97.02 18.69 0.83 0.45 0.05 0.20
97.03 18.65 0.83 0.45 0.06 0.19
97.04 18.62 0.83 0.45 0.07 0.18
97.05 18.59 0.83 0.45 0.08 0.18
97.06 18.58 0.83 0.46 0.09 0.17
97.07 18.57 0.84 0.46 0.11 0.16
97.08 18.58 0.84 0.46 0.12 0.15
97.09 18.59 0.84 0.46 0.13 0.15
97.10 18.61 0.84 0.46 0.14 0.14
97.11 18.64 0.84 0.46 0.15 0.13
97.12 18.68 0.84 0.46 0.16 0.13
97.13 18.72 0.84 0.47 0.17 0.12
97.14 18.77 0.85 0.47 0.18 0.11
97.15 18.81 0.85 0.47 0.19 0.10
97.16 18.86 0.85 0.47 0.21 0.10
97.17 18.89 0.85 0.47 0.22 0.09
97.18 18.93 0.85 0.47 0.23 0.08
97.19 18.95 0.86 0.47 0.24 0.07
97.20 18.96 0.86 0.47 0.25 0.07
97.21 18.97 0.86 0.47 0.27 0.06
97.22 18.96 0.86 0.47 0.28 0.05
97.23 18.96 0.87 0.47 0.29 0.04
97.24 18.95 0.87 0.47 0.30 0.04
97.25 18.94 0.87 0.47 0.31 0.03
97.26 18.93 0.88 0.47 0.32 0.02
97.27 18.94 0.88 0.48 0.33 0.01
97.28 18.95 0.88 0.48 0.34 0.01
97.29 18.98 0.89 0.48 0.35 -0.00
97.30 19.01 0.89 0.48 0.35 -0.01
97.31 19.05 0.89 0.48 0.36 -0.02
97.32 19.10 0.90 0.47 0.37 -0.02
97.33 19.16 0.90 0.47 0.38 -0.03
97.34 19.20 0.90 0.47 0.39 -0.04
97.35 19.25 0.91 0.47 0.39 -0.04
97.36 19.27 0.91 0.47 0.40 -0.05
97.37 19.28 0.92 0.47 0.41 -0.06
97.38 19.27 0.92 0.47 0.41 -0.06
97.39 19.24 0.92 0.47 0.42 -0.07
97.40 19.18 0.93 0.47 0.42 -0.08
97.41 19.11 0.93 0.47 0.42 -0.08
97.42 19.01 0.94 0.47 0.42 -0.09
97.43 18.91 0.94 0.47 0.42 -0.10
97.44 18.79 0.95 0.47 0.42 -0.10
97.45 18.67 0.95 0.47 0.42 -0.11
97.46 18.55 0.95 0.47 0.42 -0.11
97.47 18.44 0.96 0.46 0.41 -0.12
97.48 18.34 0.96 0.46 0.40 -0.13
97.49 18.26 0.97 0.46 0.39 -0.13
97.50 18.19 0.97 0.46 0.38 -0.14
97.51 18.13 0.97 0.46 0.37 -0.14
97.52 18.09 0.98 0.46 0.36 -0.15
97.53 18.06 0.98 0.46 0.35 -0.15
97.54 18.04 0.98 0.45 0.33 -0.16
97.55 18.03 0.99 0.45 0.32 -0.16
97.56 18.02 0.99 0.45 0.30 -0.17
97.57 18.03 0.99 0.45 0.29 -0.17
97.58 18.04 1.00 0.45 0.27 -0.18
97.59 18.07 1.00 0.45 0.25 -0.18
97.60 18.09 1.00 0.44 0.23 -0.18
97.61 18.14 1.00 0.44 0.22 -0.19
97.62 18.18 1.01 0.44 0.20 -0.19
97.63 18.25 1.01 0.44 0.18 -0.20
97.64 18.31 1.01 0.44 0.16 -0.20
97.65 18.39 1.01 0.43 0.14 -0.20
97.66 18.47 1.01 0.43 0.12 -0.21
97.67 18.56 1.01 0.43 0.11 -0.21
97.68 18.64 1.01 0.43 0.09 -0.21
97.69 18.72 1.02 0.43 0.07 -0.22
97.70 18.79 1.02 0.42 0.05 -0.22
97.71 18.84 1.02 0.42 0.03 -0.22
97.72 18.88 1.02 0.42 0.02 -0.23
97.73 18.90 1.02 0.42 -0.00 -0.23
97.74 18.91 1.02 0.41 -0.02 -0.23
97.75 18.90 1.02 0.41 -0.04 -0.24
97.76 18.88 1.02 0.41 -0.06 -0.24
97.77 18.86 1.01 0.41 -0.08 -0.24
97.78 18.82 1.01 0.41 -0.10 -0.24
97.79 18.79 1.01 0.40 -0.12 -0.25
97.80 18.76 1.01 0.40 -0.14 -0.25
97.81 18.74 1.01 0.40 -0.16 -0.25
97.82 18.73 1.01 0.40 -0.18 -0.25
97.83 18.73 1.01 0.39 -0.20 -0.25
97.84 18.73 1.00 0.39 -0.22 -0.26
97.85 18.74 1.00 0.39 -0.25 -0.26
97.86 18.76 1.00 0.38 -0.27 -0.26
97.87 18.78 1.00 0.38 -0.29 -0.26
97.88 18.80 0.99 0.38 -0.31 -0.26
97.89 18.82 0.99 0.38 -0.33 -0.26
97.90 18.84 0.99 0.37 -0.35 -0.27
97.91 18.85 0.98 0.37 -0.37 -0.27
97.92 18.87 0.98 0.37 -0.39 -0.27
97.93 18.88 0.98 0.37 -0.41 -0.27
97.94 18.90 0.97 0.36 -0.43 -0.27
97.95 18.92 0.97 0.36 -0.45 -0.27
97.96 18.95 0.96 0.36 -0.47 -0.27
97.97 18.99 0.96 0.36 -0.48 -0.27
97.98 19.04 0.95 0.35 -0.50 -0.28
97.99 19.10 0.95 0.35 -0.52 -0.28
98.00 19.16 0.94 0.35 -0.53 -0.28
98.01 19.23 0.94 0.34 -0.55 -0.28
98.02 19.31 0.93 0.34 -0.56 -0.28
98.03 19.38 0.93 0.34 -0.58 -0.28
98.04 19.44 0.92 0.34 -0.59 -0.28
98.05 19.49 0.91 0.33 -0.60 -0.28
98.06 19.53 0.91 0.33 -0.61 -0.28
98.07 19.55 0.90 0.33 -0.62 -0.28
98.08 19.55 0.90 0.32 -0.63 -0.28
98.09 19.53 0.89 0.32 -0.64 -0.29
98.10 19.50 0.88 0.32 -0.65 -0.29
98.11 19.45 0.88 0.32 -0.66 -0.29
98.12 19.39 0.87 0.31 -0.67 -0.29
98.13 19.34 0.86 0.31 -0.68 -0.29
98.14 19.28 0.86 0.31 -0.69 -0.29
98.15 19.23 0.85 0.30 -0.69 -0.29
98.16 19.18 0.84 0.30 -0.70 -0.29
98.17 19.14 0.83 0.30 -0.71 -0.29
98.18 19.11 0.83 0.30 -0.72 -0.29
98.19 19.09 0.82 0.29 -0.72 -0.29
98.20 19.07 0.81 0.29 -0.73 -0.29
98.21 19.06 0.81 0.29 -0.74 -0.29
98.22 19.05 0.80 0.28 -0.74 -0.29
98.23 19.03 0.79 0.28 -0.75 -0.29
98.24 19.01 0.78 0.28 -0.75 -0.29
98.25 18.98 0.78 0.28 -0.75 -0.29
98.26 18.95 0.77 0.27 -0.76 -0.29
98.27 18.91 0.76 0.27 -0.76 -0.29
98.28 18.86 0.75 0.27 -0.76 -0.29
98.29 18.82 0.75 0.26 -0.77 -0.30
98.30 18.78 0.74 0.26 -0.77 -0.30
98.31 18.74 0.73 0.26 -0.77 -0.30
98.32 18.72 0.72 0.25 -0.77 -0.30
98.33 18.71 0.72 0.25 -0.77 -0.30
98.34 18.71 0.71 0.25 -0.77 -0.30
98.35 18.73 0.70 0.25 -0.77 -0.30
98.36 18.76 0.69 0.24 -0.77 -0.30
98.37 18.81 0.68 0.24 -0.77 -0.30
98.38 18.86 0.68 0.24 -0.76 -0.30
98.39 18.93 0.67 0.23 -0.76 -0.30
98.40 18.99 0.66 0.23 -0.75 -0.30
98.41 19.06 0.65 0.23 -0.75 -0.30
98.42 19.12 0.65 0.23 -0.74 -0.30
98.43 19.18 0.64 0.22 -0.73 -0.30
98.44 19.24 0.63 0.22 -0.72 -0.30
98.45 19.29 0.62 0.22 -0.71 -0.30
98.46 19.33 0.62 0.21 -0.70 -0.30
98.47 19.36 0.61 0.21 -0.69 -0.30
98.48 19.40 0.60 0.21 -0.67 -0.30
98.49 19.43 0.60 0.20 -0.66 -0.30
98.50 19.46 0.59 0.20 -0.64 -0.30
98.51 19.49 0.58 0.20 -0.63 -0.30
98.52 19.53 0.58 0.20 -0.61 -0.30
98.53 19.57 0.57 0.19 -0.59 -0.30
98.54 19.61 0.57 0.19 -0.58 -0.30
98.55 19.66 0.56 0.19 -0.56 -0.30
98.56 19.71 0.56 0.18 -0.54 -0.30
98.57 19.75 0.55 0.18 -0.52 -0.30
98.58 19.80 0.54 0.18 -0.50 -0.30
98.59 19.84 0.54 0.17 -0.48 -0.30
98.60 19.88 0.54 0.17 -0.46 -0.30
98.61 19.91 0.53 0.17 -0.44 -0.29
98.62 19.93 0.53 0.17 -0.41 -0.29
98.63 19.95 0.52 0.16 -0.39 -0.29
98.64 19.97 0.52 0.16 -0.37 -0.29
98.65 19.98 0.52 0.16 -0.35 -0.29
98.66 19.99 0.51 0.15 -0.32 -0.29
98.67 19.99 0.51 0.15 -0.30 -0.29
98.68 20.00 0.51 0.15 -0.28 -0.29
98.69 20.01 0.50 0.15 -0.25 -0.29
98.70 20.01 0.50 0.14 -0.23 -0.29
98.71 20.03 0.50 0.14 -0.21 -0.29
98.72 20.04 0.50 0.14 -0.18 -0.28
98.73 20.06 0.49 0.13 -0.16 -0.28
98.74 20.09 0.49 0.13 -0.14 -0.28
98.75 20.12 0.49 0.13 -0.11 -0.28
98.76 20.15 0.49 0.13 -0.09 -0.28
98.77 20.19 0.49 0.12 -0.07 -0.28
98.78 20.23 0.49 0.12 -0.04 -0.27
98.79 20.27 0.49 0.12 -0.02 -0.27
98.80 20.31 0.49 0.11 0.00 -0.27
98.81 20.34 0.49 0.11 0.03 -0.27
98.82 20.38 0.49 0.11 0.05 -0.26
98.83 20.40 0.49 0.11 0.07 -0.26
98.84 20.42 0.49 0.10 0.09 -0.26
98.85 20.43 0.49 0.10 0.11 -0.26
98.86 20.42 0.49 0.10 0.14 -0.25
98.87 20.41 0.50 0.10 0.16 -0.25
98.88 20.38 0.50 0.09 0.18 -0.25
98.89 20.34 0.50 0.09 0.20 -0.24
98.90 20.29 0.50 0.09 0.21 -0.24
98.91 20.24 0.50 0.09 0.23 -0.24
98.92 20.18 0.51 0.08 0.25 -0.23
98.93 20.12 0.51 0.08 0.26 -0.23
98.94 20.07 0.51 0.08 0.28 -0.22
98.95 20.02 0.51 0.08 0.29 -0.22
98.96 19.98 0.52 0.08 0.30 -0.22
98.97 19.95 0.52 0.07 0.31 -0.21
98.98 19.93 0.52 0.07 0.32 -0.21
98.99 19.91 0.53 0.07 0.33 -0.20
99.00 19.91 0.53 0.07 0.34 -0.20
99.01 19.91 0.53 0.06 0.35 -0.19
99.02 19.91 0.54 0.06 0.35 -0.19
99.03 19.91 0.54 0.06 0.36 -0.18
99.04 19.91 0.54 0.06 0.37 -0.18
99.05 19.90 0.55 0.06 0.37 -0.17
99.06 19.88 0.55 0.06 0.37 -0.17
99.07 19.86 0.55 0.05 0.38 -0.16
99.08 19.83 0.56 0.05 0.38 -0.15
99.09 19.80 0.56 0.05 0.38 -0.15
99.10 19.77 0.57 0.05 0.38 -0.14
99.11 19.75 0.57 0.05 0.38 -0.14
99.12 19.74 0.57 0.05 0.38 -0.13
99.13 19.75 0.58 0.05 0.37 -0.12
99.14 19.78 0.58 0.04 0.37 -0.12
99.15 19.83 0.58 0.04 0.37 -0.11
99.16 19.91 0.59 0.04 0.36 -0.10
99.17 20.01 0.59 0.04 0.36 -0.10
99.18 20.12 0.60 0.04 0.36 -0.09
99.19 20.25 0.60 0.04 0.35 -0.08
99.20 20.39 0.60 0.04 0.35 -0.08
99.21 20.52 0.61 0.04 0.35 -0.07
99.22 20.65 0.61 0.04 0.35 -0.06
99.23 20.76 0.61 0.04 0.34 -0.05
99.24 20.84 0.62 0.04 0.34 -0.05
99.25 20.90 0.62 0.04 0.34 -0.04
99.26 20.92 0.62 0.04 0.34 -0.03
99.27 20.92 0.63 0.04 0.34 -0.02
99.28 20.88 0.63 0.04 0.33 -0.02
99.29 20.81 0.63 0.03 0.33 -0.01
99.30 20.73 0.64 0.03 0.33 -0.00
99.31 20.63 0.64 0.03 0.32 0.01
99.32 20.52 0.64 0.03 0.31 0.01
99.33 20.42 0.65 0.04 0.30 0.02
99.34 20.33 0.65 0.04 0.30 0.03
99.35 20.26 0.65 0.04 0.28 0.04
99.36 20.21 0.65 0.04 0.27 0.05
99.37 20.19 0.66 0.04 0.26 0.05
99.38 20.19 0.66 0.04 0.25 0.06
99.39 20.23 0.66 0.04 0.24 0.07
99.40 20.28 0.66 0.04 0.23 0.08
99.41 20.36 0.67 0.04 0.21 0.09
99.42 20.45 0.67 0.04 0.20 0.09
99.43 20.55 0.67 0.04 0.19 0.10
99.44 20.65 0.67 0.04 0.18 0.11
99.45 20.74 0.67 0.04 0.17 0.12
99.46 20.82 0.68 0.04 0.16 0.13
99.47 20.88 0.68 0.05 0.15 0.13
99.48 20.91 0.68 0.05 0.15 0.14
99.49 20.92 0.68 0.05 0.14 0.15
99.50 20.90 0.68 0.05 0.13 0.16
99.51 20.85 0.68 0.05 0.12 0.17
99.52 20.78 0.68 0.05 0.11 0.17
99.53 20.68 0.69 0.06 0.10 0.18
99.54 20.57 0.69 0.06 0.09 0.19
99.55 20.44 0.69 0.06 0.08 0.20
99.56 20.31 0.69 0.06 0.07 0.20
99.57 20.19 0.69 0.06 0.06 0.21
99.58 20.07 0.69 0.07 0.05 0.22
99.59 19.97 0.69 0.07 0.03 0.22
99.60 19.90 0.69 0.07 0.02 0.23
99.61 19.85 0.69 0.07 0.01 0.24
99.62 19.84 0.69 0.07 -0.01 0.25
99.63 19.85 0.69 0.08 -0.02 0.25
99.64 19.89 0.69 0.08 -0.03 0.26
99.65 19.96 0.69 0.08 -0.05 0.27
99.66 20.05 0.69 0.09 -0.06 0.27
99.67 20.15 0.69 0.09 -0.07 0.28
99.68 20.25 0.69 0.09 -0.08 0.28
99.69 20.35 0.69 0.09 -0.08 0.29
99.70 20.43 0.69 0.10 -0.09 0.30
99.71 20.50 0.68 0.10 -0.09 0.30
99.72 20.54 0.68 0.10 -0.10 0.31
99.73 20.55 0.68 0.11 -0.10 0.31
99.74 20.54 0.68 0.11 -0.10 0.32
99.75 20.50 0.68 0.11 -0.11 0.32
99.76 20.44 0.68 0.12 -0.11 0.33
99.77 20.37 0.68 0.12 -0.11 0.33
99.78 20.29 0.68 0.12 -0.11 0.34
99.79 20.21 0.68 0.13 -0.11 0.34
99.80 20.13 0.68 0.13 -0.12 0.35
99.81 20.07 0.67 0.13 -0.12 0.35
99.82 20.03 0.67 0.14 -0.12 0.36
99.83 20.01 0.67 0.14 -0.12 0.36
99.84 20.02 0.67 0.14 -0.12 0.36
99.85 20.04 0.67 0.15 -0.12 0.37
99.86 20.07 0.67 0.15 -0.12 0.37
99.87 20.12 0.67 0.15 -0.12 0.37
99.88 20.17 0.67 0.16 -0.11 0.38
99.89 20.23 0.66 0.16 -0.11 0.38
99.90 20.28 0.66 0.17 -0.10 0.38
99.91 20.32 0.66 0.17 -0.10 0.38
99.92 20.36 0.66 0.17 -0.09 0.39
99.93 20.38 0.66 0.18 -0.08 0.39
99.94 20.40 0.66 0.18 -0.07 0.39
99.95 20.42 0.66 0.18 -0.06 0.39
99.96 20.43 0.66 0.19 -0.05 0.39
99.97 20.45 0.66 0.19 -0.04 0.40
99.98 20.49 0.66 0.20 -0.03 0.40
99.99 20.53 0.66 0.20 -0.02 0.40
100.00 20.59 0.66 0.20 -0.00 0.40
100.01 20.67 0.66 0.21 0.01 0.40
100.02 20.76 0.66 0.21 0.03 0.40
100.03 20.85 0.66 0.22 0.05 0.40
