TI=0.05 | U_mean=7.00 | Ct_used=0.86 | D=178.00 | rho=1.22 | Ct_path=inputs/turbie_inputs/CT.txt | param_path=inputs/turbie_inputs/turbie_parameters.txt | wind_file=wind_7_ms_TI_0.1.txt | ct_mode=mean
Sampling_rate_Hz=100.00
t[s]	U[m/s]	x_blade[m]	x_tower[m]	v_blade[m/s]	v_tower[m/s]
135.69 7.27 0.48 0.21 0.27 0.10
135.70 7.27 0.48 0.21 0.29 0.10
135.71 7.27 0.48 0.21 0.30 0.09
135.72 7.27 0.48 0.21 0.32 0.09
135.73 7.27 0.49 0.21 0.34 0.09
135.74 7.27 0.49 0.21 0.36 0.09
135.75 7.28 0.50 0.21 0.37 0.09
135.76 7.29 0.50 0.21 0.39 0.08
135.77 7.31 0.50 0.21 0.41 0.08
135.78 7.33 0.51 0.22 0.42 0.08
135.79 7.36 0.51 0.22 0.44 0.08
135.80 7.39 0.52 0.22 0.46 0.08
135.81 7.42 0.52 0.22 0.47 0.08
135.82 7.46 0.53 0.22 0.49 0.07
135.83 7.49 0.53 0.22 0.50 0.07
135.84 7.53 0.54 0.22 0.52 0.07
135.85 7.55 0.54 0.22 0.54 0.07
135.86 7.58 0.55 0.22 0.55 0.07
135.87 7.60 0.55 0.22 0.57 0.07
135.88 7.61 0.56 0.22 0.58 0.06
135.89 7.62 0.56 0.22 0.60 0.06
135.90 7.62 0.57 0.22 0.61 0.06
135.91 7.61 0.58 0.22 0.62 0.06
135.92 7.61 0.58 0.23 0.63 0.06
135.93 7.60 0.59 0.23 0.64 0.06
135.94 7.59 0.59 0.23 0.66 0.06
135.95 7.58 0.60 0.23 0.66 0.06
135.96 7.58 0.61 0.23 0.67 0.06
135.97 7.58 0.61 0.23 0.68 0.06
135.98 7.58 0.62 0.23 0.69 0.05
135.99 7.59 0.63 0.23 0.69 0.05
136.00 7.60 0.64 0.23 0.70 0.05
136.01 7.61 0.64 0.23 0.70 0.05
136.02 7.62 0.65 0.23 0.70 0.05
136.03 7.62 0.66 0.23 0.71 0.05
136.04 7.62 0.66 0.23 0.71 0.05
136.05 7.62 0.67 0.23 0.71 0.05
136.06 7.62 0.68 0.23 0.71 0.05
136.07 7.61 0.68 0.23 0.71 0.05
136.08 7.59 0.69 0.23 0.71 0.05
136.09 7.57 0.70 0.23 0.70 0.05
136.10 7.54 0.71 0.24 0.70 0.05
136.11 7.52 0.71 0.24 0.69 0.05
136.12 7.50 0.72 0.24 0.68 0.05
136.13 7.47 0.73 0.24 0.68 0.05
136.14 7.45 0.73 0.24 0.67 0.05
136.15 7.44 0.74 0.24 0.65 0.05
136.16 7.43 0.75 0.24 0.64 0.06
136.17 7.42 0.75 0.24 0.63 0.06
136.18 7.42 0.76 0.24 0.62 0.06
136.19 7.42 0.76 0.24 0.60 0.06
136.20 7.42 0.77 0.24 0.59 0.06
136.21 7.43 0.78 0.24 0.57 0.06
136.22 7.44 0.78 0.24 0.55 0.06
136.23 7.44 0.79 0.24 0.54 0.06
136.24 7.44 0.79 0.24 0.52 0.06
136.25 7.44 0.80 0.24 0.50 0.06
136.26 7.44 0.80 0.24 0.48 0.07
136.27 7.43 0.81 0.25 0.46 0.07
136.28 7.43 0.81 0.25 0.44 0.07
136.29 7.42 0.82 0.25 0.42 0.07
136.30 7.41 0.82 0.25 0.40 0.07
136.31 7.40 0.82 0.25 0.38 0.07
136.32 7.39 0.83 0.25 0.35 0.07
136.33 7.38 0.83 0.25 0.33 0.08
136.34 7.38 0.83 0.25 0.31 0.08
136.35 7.39 0.84 0.25 0.28 0.08
136.36 7.39 0.84 0.25 0.26 0.08
136.37 7.40 0.84 0.25 0.24 0.08
136.38 7.42 0.85 0.25 0.21 0.08
136.39 7.43 0.85 0.25 0.19 0.09
136.40 7.45 0.85 0.26 0.16 0.09
136.41 7.46 0.85 0.26 0.14 0.09
136.42 7.47 0.85 0.26 0.12 0.09
136.43 7.48 0.85 0.26 0.09 0.09
136.44 7.49 0.85 0.26 0.07 0.09
136.45 7.49 0.85 0.26 0.05 0.09
136.46 7.49 0.85 0.26 0.02 0.10
136.47 7.49 0.85 0.26 -0.00 0.10
136.48 7.48 0.85 0.26 -0.02 0.10
136.49 7.47 0.85 0.26 -0.05 0.10
136.50 7.46 0.85 0.26 -0.07 0.10
136.51 7.44 0.85 0.27 -0.09 0.10
136.52 7.43 0.85 0.27 -0.12 0.10
136.53 7.42 0.85 0.27 -0.14 0.10
136.54 7.40 0.85 0.27 -0.16 0.10
136.55 7.39 0.85 0.27 -0.18 0.11
136.56 7.38 0.85 0.27 -0.21 0.11
136.57 7.37 0.84 0.27 -0.23 0.11
136.58 7.35 0.84 0.27 -0.25 0.11
136.59 7.34 0.84 0.27 -0.27 0.11
136.60 7.33 0.84 0.28 -0.29 0.11
136.61 7.32 0.83 0.28 -0.31 0.11
136.62 7.31 0.83 0.28 -0.33 0.11
136.63 7.30 0.83 0.28 -0.35 0.11
136.64 7.30 0.82 0.28 -0.37 0.11
136.65 7.29 0.82 0.28 -0.39 0.11
136.66 7.29 0.81 0.28 -0.41 0.11
136.67 7.28 0.81 0.28 -0.43 0.11
136.68 7.28 0.81 0.28 -0.44 0.11
136.69 7.29 0.80 0.28 -0.46 0.11
136.70 7.29 0.80 0.29 -0.47 0.11
136.71 7.30 0.79 0.29 -0.49 0.11
136.72 7.31 0.79 0.29 -0.50 0.11
136.73 7.32 0.78 0.29 -0.51 0.11
136.74 7.33 0.78 0.29 -0.52 0.11
136.75 7.34 0.77 0.29 -0.53 0.10
136.76 7.35 0.77 0.29 -0.54 0.10
136.77 7.35 0.76 0.29 -0.55 0.10
136.78 7.35 0.75 0.29 -0.56 0.10
136.79 7.35 0.75 0.30 -0.56 0.10
136.80 7.35 0.74 0.30 -0.57 0.10
136.81 7.34 0.74 0.30 -0.57 0.10
136.82 7.33 0.73 0.30 -0.58 0.09
136.83 7.31 0.73 0.30 -0.58 0.09
136.84 7.29 0.72 0.30 -0.58 0.09
136.85 7.28 0.71 0.30 -0.58 0.09
136.86 7.26 0.71 0.30 -0.58 0.08
136.87 7.24 0.70 0.30 -0.58 0.08
136.88 7.23 0.70 0.30 -0.58 0.08
136.89 7.21 0.69 0.30 -0.58 0.08
136.90 7.20 0.69 0.31 -0.58 0.07
136.91 7.19 0.68 0.31 -0.58 0.07
136.92 7.19 0.67 0.31 -0.57 0.07
136.93 7.18 0.67 0.31 -0.57 0.06
136.94 7.18 0.66 0.31 -0.57 0.06
136.95 7.17 0.66 0.31 -0.56 0.06
136.96 7.17 0.65 0.31 -0.55 0.05
136.97 7.17 0.65 0.31 -0.55 0.05
136.98 7.16 0.64 0.31 -0.54 0.05
136.99 7.15 0.64 0.31 -0.53 0.04
137.00 7.14 0.63 0.31 -0.52 0.04
137.01 7.14 0.62 0.31 -0.51 0.03
137.02 7.13 0.62 0.31 -0.50 0.03
137.03 7.12 0.61 0.31 -0.49 0.03
137.04 7.12 0.61 0.31 -0.47 0.02
137.05 7.12 0.61 0.31 -0.46 0.02
137.06 7.12 0.60 0.31 -0.45 0.01
137.07 7.12 0.60 0.31 -0.43 0.01
137.08 7.13 0.59 0.31 -0.42 0.00
137.09 7.15 0.59 0.31 -0.40 -0.00
137.10 7.16 0.58 0.31 -0.39 -0.01
137.11 7.18 0.58 0.31 -0.37 -0.01
137.12 7.20 0.58 0.31 -0.35 -0.02
137.13 7.21 0.57 0.31 -0.33 -0.02
137.14 7.22 0.57 0.31 -0.32 -0.03
137.15 7.23 0.57 0.31 -0.30 -0.03
137.16 7.23 0.56 0.31 -0.28 -0.04
137.17 7.22 0.56 0.31 -0.26 -0.04
137.18 7.21 0.56 0.31 -0.23 -0.05
137.19 7.19 0.56 0.31 -0.21 -0.05
137.20 7.17 0.55 0.31 -0.19 -0.06
137.21 7.14 0.55 0.31 -0.17 -0.06
137.22 7.11 0.55 0.31 -0.15 -0.07
137.23 7.08 0.55 0.31 -0.13 -0.07
137.24 7.05 0.55 0.31 -0.12 -0.08
137.25 7.03 0.55 0.31 -0.10 -0.08
137.26 7.01 0.55 0.30 -0.08 -0.09
137.27 7.00 0.55 0.30 -0.06 -0.09
137.28 6.99 0.55 0.30 -0.04 -0.10
137.29 6.99 0.54 0.30 -0.02 -0.10
137.30 6.99 0.54 0.30 -0.01 -0.11
137.31 7.00 0.54 0.30 0.01 -0.11
137.32 7.01 0.55 0.30 0.03 -0.12
137.33 7.03 0.55 0.30 0.05 -0.12
137.34 7.04 0.55 0.30 0.07 -0.12
137.35 7.05 0.55 0.30 0.08 -0.13
137.36 7.06 0.55 0.29 0.10 -0.13
137.37 7.06 0.55 0.29 0.12 -0.14
137.38 7.06 0.55 0.29 0.13 -0.14
137.39 7.06 0.55 0.29 0.15 -0.15
137.40 7.06 0.55 0.29 0.17 -0.15
137.41 7.05 0.55 0.29 0.18 -0.15
137.42 7.05 0.56 0.29 0.20 -0.16
137.43 7.04 0.56 0.28 0.21 -0.16
137.44 7.04 0.56 0.28 0.23 -0.17
137.45 7.04 0.56 0.28 0.24 -0.17
137.46 7.04 0.57 0.28 0.25 -0.17
137.47 7.05 0.57 0.28 0.26 -0.18
137.48 7.05 0.57 0.27 0.28 -0.18
137.49 7.06 0.57 0.27 0.29 -0.18
137.50 7.07 0.58 0.27 0.30 -0.19
137.51 7.08 0.58 0.27 0.31 -0.19
137.52 7.09 0.58 0.27 0.32 -0.19
137.53 7.10 0.59 0.27 0.33 -0.20
137.54 7.11 0.59 0.26 0.33 -0.20
137.55 7.12 0.59 0.26 0.34 -0.20
137.56 7.12 0.60 0.26 0.35 -0.20
137.57 7.13 0.60 0.26 0.36 -0.21
137.58 7.13 0.60 0.26 0.36 -0.21
137.59 7.13 0.61 0.25 0.37 -0.21
137.60 7.13 0.61 0.25 0.37 -0.21
137.61 7.14 0.61 0.25 0.37 -0.21
137.62 7.14 0.62 0.25 0.38 -0.21
137.63 7.14 0.62 0.24 0.38 -0.22
137.64 7.15 0.63 0.24 0.38 -0.22
137.65 7.15 0.63 0.24 0.38 -0.22
137.66 7.15 0.63 0.24 0.38 -0.22
137.67 7.15 0.64 0.24 0.38 -0.22
137.68 7.15 0.64 0.23 0.37 -0.22
137.69 7.15 0.64 0.23 0.37 -0.22
137.70 7.14 0.65 0.23 0.37 -0.22
137.71 7.13 0.65 0.23 0.36 -0.22
137.72 7.12 0.66 0.23 0.36 -0.22
137.73 7.11 0.66 0.22 0.35 -0.22
137.74 7.09 0.66 0.22 0.34 -0.22
137.75 7.07 0.67 0.22 0.33 -0.22
137.76 7.06 0.67 0.22 0.32 -0.22
137.77 7.04 0.67 0.21 0.31 -0.22
137.78 7.03 0.68 0.21 0.30 -0.22
137.79 7.02 0.68 0.21 0.29 -0.22
137.80 7.01 0.68 0.21 0.27 -0.22
137.81 7.01 0.68 0.21 0.26 -0.22
137.82 7.00 0.69 0.20 0.24 -0.21
137.83 7.00 0.69 0.20 0.23 -0.21
137.84 7.00 0.69 0.20 0.21 -0.21
137.85 7.00 0.69 0.20 0.19 -0.21
137.86 7.00 0.69 0.19 0.18 -0.21
137.87 7.00 0.70 0.19 0.16 -0.21
137.88 7.00 0.70 0.19 0.14 -0.20
137.89 6.99 0.70 0.19 0.12 -0.20
137.90 6.99 0.70 0.19 0.10 -0.20
137.91 6.98 0.70 0.18 0.08 -0.20
137.92 6.98 0.70 0.18 0.06 -0.19
137.93 6.97 0.70 0.18 0.04 -0.19
137.94 6.97 0.70 0.18 0.02 -0.19
137.95 6.97 0.70 0.18 -0.00 -0.19
137.96 6.98 0.70 0.18 -0.02 -0.18
137.97 6.99 0.70 0.17 -0.05 -0.18
137.98 7.00 0.70 0.17 -0.07 -0.18
137.99 7.01 0.70 0.17 -0.09 -0.18
138.00 7.02 0.70 0.17 -0.11 -0.17
138.01 7.03 0.70 0.17 -0.13 -0.17
138.02 7.04 0.70 0.16 -0.16 -0.17
138.03 7.06 0.70 0.16 -0.18 -0.16
138.04 7.07 0.69 0.16 -0.20 -0.16
138.05 7.08 0.69 0.16 -0.22 -0.16
138.06 7.09 0.69 0.16 -0.24 -0.15
138.07 7.10 0.69 0.16 -0.26 -0.15
138.08 7.11 0.68 0.16 -0.28 -0.15
138.09 7.12 0.68 0.15 -0.30 -0.14
138.10 7.13 0.68 0.15 -0.32 -0.14
138.11 7.15 0.67 0.15 -0.34 -0.14
138.12 7.16 0.67 0.15 -0.36 -0.13
138.13 7.18 0.67 0.15 -0.38 -0.13
138.14 7.20 0.66 0.15 -0.39 -0.13
138.15 7.22 0.66 0.15 -0.41 -0.12
138.16 7.25 0.66 0.14 -0.42 -0.12
138.17 7.27 0.65 0.14 -0.44 -0.12
138.18 7.28 0.65 0.14 -0.45 -0.11
138.19 7.29 0.64 0.14 -0.47 -0.11
138.20 7.29 0.64 0.14 -0.48 -0.11
138.21 7.29 0.63 0.14 -0.49 -0.10
138.22 7.28 0.63 0.14 -0.50 -0.10
138.23 7.26 0.62 0.14 -0.52 -0.10
138.24 7.23 0.62 0.14 -0.53 -0.09
138.25 7.20 0.61 0.14 -0.54 -0.09
138.26 7.17 0.61 0.13 -0.55 -0.09
138.27 7.14 0.60 0.13 -0.56 -0.08
138.28 7.11 0.60 0.13 -0.57 -0.08
138.29 7.08 0.59 0.13 -0.58 -0.08
138.30 7.06 0.58 0.13 -0.59 -0.07
138.31 7.04 0.58 0.13 -0.60 -0.07
138.32 7.04 0.57 0.13 -0.61 -0.07
138.33 7.04 0.57 0.13 -0.62 -0.07
138.34 7.04 0.56 0.13 -0.63 -0.06
138.35 7.06 0.55 0.13 -0.63 -0.06
138.36 7.07 0.55 0.13 -0.64 -0.06
138.37 7.09 0.54 0.13 -0.64 -0.06
138.38 7.10 0.53 0.13 -0.65 -0.05
138.39 7.11 0.53 0.13 -0.65 -0.05
138.40 7.12 0.52 0.13 -0.65 -0.05
138.41 7.12 0.51 0.12 -0.65 -0.05
138.42 7.11 0.51 0.12 -0.65 -0.04
138.43 7.10 0.50 0.12 -0.65 -0.04
138.44 7.08 0.49 0.12 -0.65 -0.04
138.45 7.07 0.49 0.12 -0.65 -0.04
138.46 7.04 0.48 0.12 -0.65 -0.04
138.47 7.03 0.48 0.12 -0.64 -0.03
138.48 7.01 0.47 0.12 -0.64 -0.03
138.49 7.00 0.46 0.12 -0.64 -0.03
138.50 6.99 0.46 0.12 -0.63 -0.03
138.51 6.98 0.45 0.12 -0.63 -0.03
138.52 6.98 0.44 0.12 -0.62 -0.03
138.53 6.99 0.44 0.12 -0.61 -0.03
138.54 7.00 0.43 0.12 -0.60 -0.02
138.55 7.01 0.43 0.12 -0.59 -0.02
138.56 7.02 0.42 0.12 -0.58 -0.02
138.57 7.04 0.41 0.12 -0.57 -0.02
138.58 7.05 0.41 0.12 -0.56 -0.02
138.59 7.06 0.40 0.12 -0.55 -0.02
138.60 7.06 0.40 0.12 -0.53 -0.02
138.61 7.07 0.39 0.12 -0.52 -0.02
138.62 7.08 0.39 0.12 -0.50 -0.02
138.63 7.08 0.38 0.12 -0.49 -0.02
138.64 7.09 0.38 0.12 -0.47 -0.02
138.65 7.09 0.37 0.12 -0.45 -0.02
138.66 7.11 0.37 0.12 -0.43 -0.02
138.67 7.12 0.36 0.12 -0.41 -0.02
138.68 7.13 0.36 0.12 -0.39 -0.02
138.69 7.15 0.36 0.12 -0.37 -0.01
138.70 7.17 0.35 0.12 -0.35 -0.01
138.71 7.20 0.35 0.12 -0.33 -0.01
138.72 7.22 0.35 0.12 -0.31 -0.01
138.73 7.24 0.34 0.12 -0.28 -0.01
138.74 7.26 0.34 0.12 -0.26 -0.01
138.75 7.27 0.34 0.12 -0.23 -0.01
138.76 7.29 0.34 0.12 -0.21 -0.01
138.77 7.30 0.33 0.12 -0.18 -0.01
138.78 7.30 0.33 0.12 -0.15 -0.01
138.79 7.31 0.33 0.12 -0.13 -0.01
138.80 7.31 0.33 0.12 -0.10 -0.02
138.81 7.32 0.33 0.12 -0.07 -0.02
138.82 7.32 0.33 0.12 -0.05 -0.02
138.83 7.33 0.33 0.12 -0.02 -0.02
138.84 7.34 0.33 0.12 0.01 -0.02
138.85 7.34 0.33 0.12 0.04 -0.02
138.86 7.35 0.33 0.12 0.06 -0.02
138.87 7.36 0.33 0.11 0.09 -0.02
138.88 7.37 0.33 0.11 0.12 -0.02
138.89 7.37 0.33 0.11 0.15 -0.02
138.90 7.37 0.33 0.11 0.17 -0.02
138.91 7.36 0.33 0.11 0.20 -0.02
138.92 7.35 0.34 0.11 0.23 -0.02
138.93 7.33 0.34 0.11 0.25 -0.02
138.94 7.31 0.34 0.11 0.28 -0.02
138.95 7.28 0.34 0.11 0.30 -0.02
138.96 7.25 0.35 0.11 0.33 -0.02
138.97 7.21 0.35 0.11 0.35 -0.02
138.98 7.18 0.35 0.11 0.37 -0.01
138.99 7.14 0.36 0.11 0.39 -0.01
139.00 7.11 0.36 0.11 0.41 -0.01
139.01 7.08 0.37 0.11 0.43 -0.01
139.02 7.06 0.37 0.11 0.44 -0.01
139.03 7.04 0.38 0.11 0.46 -0.01
139.04 7.03 0.38 0.11 0.48 -0.01
139.05 7.02 0.38 0.11 0.49 -0.01
139.06 7.02 0.39 0.11 0.50 -0.01
139.07 7.02 0.40 0.11 0.52 -0.01
139.08 7.02 0.40 0.11 0.53 -0.01
139.09 7.02 0.41 0.11 0.54 -0.01
139.10 7.02 0.41 0.11 0.55 -0.01
139.11 7.02 0.42 0.11 0.56 -0.00
139.12 7.01 0.42 0.11 0.57 -0.00
139.13 7.01 0.43 0.11 0.58 -0.00
139.14 7.00 0.43 0.11 0.59 0.00
139.15 6.99 0.44 0.11 0.59 0.00
139.16 6.99 0.45 0.11 0.60 0.00
139.17 6.98 0.45 0.11 0.60 0.01
139.18 6.97 0.46 0.11 0.61 0.01
139.19 6.97 0.46 0.11 0.61 0.01
139.20 6.96 0.47 0.11 0.61 0.01
139.21 6.97 0.48 0.11 0.61 0.01
139.22 6.97 0.48 0.11 0.61 0.02
139.23 6.98 0.49 0.11 0.61 0.02
139.24 6.99 0.49 0.11 0.61 0.02
139.25 7.00 0.50 0.11 0.61 0.02
139.26 7.02 0.51 0.11 0.61 0.03
139.27 7.03 0.51 0.11 0.60 0.03
139.28 7.04 0.52 0.11 0.60 0.03
139.29 7.05 0.52 0.11 0.59 0.03
139.30 7.06 0.53 0.11 0.59 0.04
139.31 7.06 0.54 0.11 0.58 0.04
139.32 7.07 0.54 0.12 0.58 0.04
139.33 7.06 0.55 0.12 0.57 0.05
139.34 7.06 0.55 0.12 0.56 0.05
139.35 7.05 0.56 0.12 0.55 0.05
139.36 7.04 0.56 0.12 0.54 0.05
139.37 7.03 0.57 0.12 0.53 0.06
139.38 7.02 0.58 0.12 0.52 0.06
139.39 7.01 0.58 0.12 0.51 0.06
139.40 6.99 0.59 0.12 0.50 0.07
139.41 6.98 0.59 0.12 0.48 0.07
139.42 6.96 0.60 0.12 0.47 0.08
139.43 6.95 0.60 0.12 0.46 0.08
139.44 6.93 0.60 0.12 0.44 0.08
139.45 6.92 0.61 0.12 0.42 0.09
139.46 6.91 0.61 0.12 0.41 0.09
139.47 6.90 0.62 0.13 0.39 0.09
139.48 6.89 0.62 0.13 0.37 0.10
139.49 6.88 0.62 0.13 0.35 0.10
139.50 6.88 0.63 0.13 0.33 0.10
139.51 6.88 0.63 0.13 0.31 0.11
139.52 6.88 0.63 0.13 0.29 0.11
139.53 6.88 0.64 0.13 0.27 0.12
139.54 6.88 0.64 0.13 0.25 0.12
139.55 6.88 0.64 0.13 0.23 0.12
139.56 6.89 0.64 0.14 0.21 0.13
139.57 6.89 0.65 0.14 0.19 0.13
139.58 6.89 0.65 0.14 0.17 0.13
139.59 6.89 0.65 0.14 0.15 0.14
139.60 6.89 0.65 0.14 0.13 0.14
139.61 6.89 0.65 0.14 0.11 0.14
139.62 6.88 0.65 0.14 0.09 0.15
139.63 6.88 0.65 0.14 0.07 0.15
139.64 6.88 0.65 0.15 0.04 0.15
139.65 6.88 0.65 0.15 0.02 0.16
139.66 6.88 0.65 0.15 0.00 0.16
139.67 6.88 0.65 0.15 -0.02 0.16
139.68 6.88 0.65 0.15 -0.04 0.17
139.69 6.89 0.65 0.15 -0.05 0.17
139.70 6.89 0.65 0.16 -0.07 0.17
139.71 6.90 0.65 0.16 -0.09 0.18
139.72 6.91 0.65 0.16 -0.11 0.18
139.73 6.92 0.65 0.16 -0.13 0.18
139.74 6.93 0.65 0.16 -0.14 0.18
139.75 6.93 0.65 0.17 -0.16 0.19
139.76 6.94 0.65 0.17 -0.18 0.19
139.77 6.94 0.64 0.17 -0.19 0.19
139.78 6.93 0.64 0.17 -0.21 0.19
139.79 6.93 0.64 0.17 -0.22 0.19
139.80 6.92 0.64 0.17 -0.23 0.20
139.81 6.92 0.63 0.18 -0.25 0.20
139.82 6.91 0.63 0.18 -0.26 0.20
139.83 6.90 0.63 0.18 -0.27 0.20
139.84 6.90 0.63 0.18 -0.28 0.20
139.85 6.90 0.62 0.18 -0.29 0.20
139.86 6.90 0.62 0.19 -0.30 0.20
139.87 6.90 0.62 0.19 -0.31 0.21
139.88 6.90 0.61 0.19 -0.32 0.21
139.89 6.91 0.61 0.19 -0.33 0.21
139.90 6.91 0.61 0.19 -0.34 0.21
139.91 6.91 0.60 0.20 -0.34 0.21
139.92 6.91 0.60 0.20 -0.35 0.21
139.93 6.90 0.60 0.20 -0.35 0.21
139.94 6.89 0.59 0.20 -0.36 0.21
139.95 6.87 0.59 0.21 -0.36 0.21
139.96 6.84 0.59 0.21 -0.37 0.21
139.97 6.82 0.58 0.21 -0.37 0.21
139.98 6.79 0.58 0.21 -0.37 0.21
139.99 6.75 0.58 0.21 -0.37 0.21
140.00 6.72 0.57 0.22 -0.37 0.21
140.01 6.70 0.57 0.22 -0.38 0.21
140.02 6.68 0.56 0.22 -0.38 0.20
140.03 6.67 0.56 0.22 -0.38 0.20
140.04 6.66 0.56 0.22 -0.38 0.20
140.05 6.67 0.55 0.23 -0.37 0.20
140.06 6.68 0.55 0.23 -0.37 0.20
140.07 6.70 0.55 0.23 -0.37 0.20
140.08 6.73 0.54 0.23 -0.36 0.19
140.09 6.76 0.54 0.23 -0.36 0.19
140.10 6.80 0.53 0.24 -0.35 0.19
140.11 6.84 0.53 0.24 -0.34 0.19
140.12 6.87 0.53 0.24 -0.33 0.19
140.13 6.90 0.52 0.24 -0.32 0.18
140.14 6.93 0.52 0.24 -0.31 0.18
140.15 6.94 0.52 0.24 -0.30 0.18
140.16 6.96 0.52 0.25 -0.29 0.17
140.17 6.96 0.51 0.25 -0.27 0.17
140.18 6.96 0.51 0.25 -0.26 0.17
140.19 6.96 0.51 0.25 -0.24 0.17
140.20 6.96 0.51 0.25 -0.23 0.16
140.21 6.96 0.50 0.26 -0.21 0.16
140.22 6.96 0.50 0.26 -0.19 0.15
140.23 6.97 0.50 0.26 -0.17 0.15
140.24 6.98 0.50 0.26 -0.16 0.15
140.25 6.99 0.50 0.26 -0.14 0.14
140.26 7.01 0.49 0.26 -0.12 0.14
140.27 7.04 0.49 0.26 -0.10 0.14
140.28 7.06 0.49 0.27 -0.08 0.13
140.29 7.09 0.49 0.27 -0.05 0.13
140.30 7.11 0.49 0.27 -0.03 0.12
140.31 7.13 0.49 0.27 -0.01 0.12
140.32 7.15 0.49 0.27 0.01 0.11
140.33 7.16 0.49 0.27 0.04 0.11
140.34 7.17 0.49 0.27 0.06 0.11
140.35 7.16 0.49 0.27 0.08 0.10
140.36 7.15 0.49 0.27 0.11 0.10
140.37 7.14 0.50 0.28 0.13 0.09
140.38 7.12 0.50 0.28 0.15 0.09
140.39 7.09 0.50 0.28 0.18 0.08
140.40 7.07 0.50 0.28 0.20 0.08
140.41 7.04 0.50 0.28 0.22 0.07
140.42 7.02 0.50 0.28 0.24 0.07
140.43 7.00 0.51 0.28 0.26 0.07
140.44 6.98 0.51 0.28 0.28 0.06
140.45 6.96 0.51 0.28 0.30 0.06
140.46 6.95 0.52 0.28 0.32 0.05
140.47 6.94 0.52 0.28 0.34 0.05
140.48 6.93 0.52 0.28 0.36 0.04
140.49 6.92 0.53 0.28 0.37 0.04
140.50 6.91 0.53 0.28 0.39 0.03
140.51 6.90 0.53 0.28 0.41 0.03
140.52 6.89 0.54 0.28 0.42 0.03
140.53 6.87 0.54 0.28 0.44 0.02
140.54 6.86 0.55 0.28 0.45 0.02
140.55 6.85 0.55 0.28 0.46 0.01
140.56 6.83 0.56 0.28 0.47 0.01
140.57 6.82 0.56 0.29 0.48 0.01
140.58 6.82 0.57 0.29 0.50 0.00
140.59 6.81 0.57 0.29 0.50 -0.00
140.60 6.81 0.58 0.29 0.51 -0.01
140.61 6.82 0.58 0.28 0.52 -0.01
140.62 6.83 0.59 0.28 0.53 -0.01
140.63 6.85 0.59 0.28 0.54 -0.02
140.64 6.88 0.60 0.28 0.54 -0.02
140.65 6.90 0.60 0.28 0.55 -0.02
140.66 6.92 0.61 0.28 0.55 -0.03
140.67 6.95 0.61 0.28 0.56 -0.03
140.68 6.97 0.62 0.28 0.56 -0.03
140.69 7.00 0.63 0.28 0.57 -0.03
140.70 7.01 0.63 0.28 0.57 -0.04
140.71 7.03 0.64 0.28 0.58 -0.04
140.72 7.03 0.64 0.28 0.58 -0.04
140.73 7.04 0.65 0.28 0.58 -0.05
140.74 7.04 0.65 0.28 0.58 -0.05
140.75 7.03 0.66 0.28 0.58 -0.05
140.76 7.03 0.67 0.28 0.58 -0.05
140.77 7.02 0.67 0.28 0.58 -0.05
140.78 7.01 0.68 0.28 0.57 -0.06
140.79 7.00 0.68 0.28 0.57 -0.06
140.80 7.00 0.69 0.28 0.57 -0.06
140.81 7.00 0.69 0.28 0.56 -0.06
140.82 7.00 0.70 0.28 0.55 -0.06
140.83 7.00 0.71 0.28 0.54 -0.07
140.84 7.00 0.71 0.28 0.54 -0.07
140.85 7.00 0.72 0.27 0.53 -0.07
140.86 7.01 0.72 0.27 0.52 -0.07
140.87 7.01 0.73 0.27 0.51 -0.07
140.88 7.02 0.73 0.27 0.50 -0.07
140.89 7.03 0.74 0.27 0.48 -0.07
140.90 7.03 0.74 0.27 0.47 -0.07
140.91 7.03 0.75 0.27 0.46 -0.07
140.92 7.04 0.75 0.27 0.44 -0.07
140.93 7.04 0.75 0.27 0.43 -0.07
140.94 7.04 0.76 0.27 0.41 -0.07
140.95 7.04 0.76 0.27 0.40 -0.07
140.96 7.04 0.77 0.27 0.38 -0.07
140.97 7.04 0.77 0.27 0.36 -0.08
140.98 7.05 0.77 0.27 0.34 -0.08
140.99 7.05 0.78 0.26 0.32 -0.07
141.00 7.04 0.78 0.26 0.31 -0.07
141.01 7.04 0.78 0.26 0.29 -0.07
141.02 7.04 0.79 0.26 0.27 -0.07
141.03 7.03 0.79 0.26 0.24 -0.07
141.04 7.03 0.79 0.26 0.22 -0.07
141.05 7.02 0.79 0.26 0.20 -0.07
141.06 7.01 0.79 0.26 0.18 -0.07
141.07 7.00 0.80 0.26 0.16 -0.07
141.08 6.99 0.80 0.26 0.13 -0.07
141.09 6.98 0.80 0.26 0.11 -0.07
141.10 6.97 0.80 0.26 0.09 -0.07
141.11 6.97 0.80 0.26 0.06 -0.07
141.12 6.97 0.80 0.25 0.04 -0.07
141.13 6.97 0.80 0.25 0.01 -0.07
141.14 6.98 0.80 0.25 -0.01 -0.07
141.15 6.99 0.80 0.25 -0.04 -0.07
141.16 7.00 0.80 0.25 -0.06 -0.06
141.17 7.02 0.80 0.25 -0.09 -0.06
141.18 7.03 0.80 0.25 -0.11 -0.06
141.19 7.05 0.80 0.25 -0.13 -0.06
141.20 7.06 0.80 0.25 -0.16 -0.06
141.21 7.07 0.79 0.25 -0.18 -0.06
