TI=0.05 | U_mean=6.00 | Ct_used=0.90 | D=178.00 | rho=1.22 | Ct_path=inputs/turbie_inputs/CT.txt | param_path=inputs/turbie_inputs/turbie_parameters.txt | wind_file=wind_6_ms_TI_0.1.txt | ct_mode=mean
Sampling_rate_Hz=100.00
t[s]	U[m/s]	x_blade[m]	x_tower[m]	v_blade[m/s]	v_tower[m/s]
115.75 5.76 0.29 0.07 0.00 0.11
115.76 5.73 0.29 0.07 0.01 0.11
115.77 5.71 0.29 0.07 0.01 0.11
115.78 5.68 0.29 0.07 0.02 0.11
115.79 5.67 0.29 0.07 0.02 0.11
115.80 5.65 0.29 0.07 0.03 0.12
115.81 5.65 0.29 0.07 0.03 0.12
115.82 5.64 0.29 0.07 0.03 0.12
115.83 5.65 0.29 0.07 0.04 0.12
115.84 5.65 0.30 0.08 0.04 0.12
115.85 5.66 0.30 0.08 0.05 0.12
115.86 5.66 0.30 0.08 0.05 0.12
115.87 5.67 0.30 0.08 0.06 0.12
115.88 5.67 0.30 0.08 0.07 0.12
115.89 5.67 0.30 0.08 0.07 0.13
115.90 5.67 0.30 0.08 0.08 0.13
115.91 5.67 0.30 0.08 0.08 0.13
115.92 5.66 0.30 0.09 0.09 0.13
115.93 5.66 0.30 0.09 0.10 0.13
115.94 5.66 0.30 0.09 0.10 0.13
115.95 5.67 0.30 0.09 0.11 0.13
115.96 5.67 0.30 0.09 0.11 0.13
115.97 5.69 0.31 0.09 0.12 0.13
115.98 5.70 0.31 0.09 0.13 0.13
115.99 5.72 0.31 0.09 0.13 0.13
116.00 5.74 0.31 0.10 0.14 0.13
116.01 5.76 0.31 0.10 0.15 0.13
116.02 5.78 0.31 0.10 0.15 0.13
116.03 5.80 0.31 0.10 0.16 0.13
116.04 5.82 0.32 0.10 0.17 0.13
116.05 5.83 0.32 0.10 0.18 0.13
116.06 5.83 0.32 0.10 0.19 0.13
116.07 5.83 0.32 0.11 0.19 0.13
116.08 5.83 0.32 0.11 0.20 0.13
116.09 5.82 0.33 0.11 0.21 0.13
116.10 5.81 0.33 0.11 0.22 0.14
116.11 5.80 0.33 0.11 0.22 0.14
116.12 5.79 0.33 0.11 0.23 0.14
116.13 5.78 0.33 0.11 0.24 0.14
116.14 5.78 0.34 0.11 0.24 0.14
116.15 5.78 0.34 0.12 0.25 0.14
116.16 5.78 0.34 0.12 0.26 0.14
116.17 5.79 0.34 0.12 0.26 0.14
116.18 5.80 0.35 0.12 0.27 0.14
116.19 5.81 0.35 0.12 0.27 0.14
116.20 5.82 0.35 0.12 0.28 0.14
116.21 5.83 0.36 0.12 0.29 0.13
116.22 5.83 0.36 0.13 0.29 0.13
116.23 5.83 0.36 0.13 0.30 0.13
116.24 5.83 0.36 0.13 0.30 0.13
116.25 5.82 0.37 0.13 0.31 0.13
116.26 5.80 0.37 0.13 0.31 0.13
116.27 5.79 0.37 0.13 0.32 0.13
116.28 5.77 0.38 0.13 0.32 0.13
116.29 5.76 0.38 0.14 0.32 0.13
116.30 5.76 0.38 0.14 0.32 0.13
116.31 5.75 0.39 0.14 0.33 0.13
116.32 5.76 0.39 0.14 0.33 0.13
116.33 5.78 0.39 0.14 0.33 0.13
116.34 5.80 0.40 0.14 0.33 0.13
116.35 5.82 0.40 0.14 0.34 0.13
116.36 5.85 0.40 0.14 0.34 0.13
116.37 5.88 0.41 0.15 0.34 0.13
116.38 5.91 0.41 0.15 0.34 0.13
116.39 5.93 0.41 0.15 0.34 0.13
116.40 5.95 0.42 0.15 0.35 0.13
116.41 5.96 0.42 0.15 0.35 0.13
116.42 5.96 0.42 0.15 0.35 0.13
116.43 5.94 0.43 0.15 0.35 0.13
116.44 5.92 0.43 0.15 0.35 0.13
116.45 5.89 0.43 0.16 0.35 0.13
116.46 5.86 0.44 0.16 0.35 0.13
116.47 5.82 0.44 0.16 0.35 0.13
116.48 5.78 0.44 0.16 0.35 0.13
116.49 5.74 0.45 0.16 0.35 0.13
116.50 5.71 0.45 0.16 0.34 0.13
116.51 5.69 0.45 0.16 0.34 0.13
116.52 5.68 0.46 0.17 0.34 0.13
116.53 5.67 0.46 0.17 0.33 0.13
116.54 5.67 0.46 0.17 0.32 0.13
116.55 5.68 0.47 0.17 0.32 0.13
116.56 5.69 0.47 0.17 0.31 0.13
116.57 5.70 0.47 0.17 0.31 0.13
116.58 5.71 0.48 0.17 0.30 0.12
116.59 5.72 0.48 0.17 0.30 0.12
116.60 5.73 0.48 0.18 0.29 0.12
116.61 5.73 0.49 0.18 0.28 0.12
116.62 5.73 0.49 0.18 0.28 0.12
116.63 5.73 0.49 0.18 0.27 0.12
116.64 5.72 0.49 0.18 0.26 0.12
116.65 5.71 0.50 0.18 0.25 0.12
116.66 5.70 0.50 0.18 0.25 0.12
116.67 5.70 0.50 0.18 0.24 0.12
116.68 5.69 0.50 0.18 0.23 0.12
116.69 5.70 0.51 0.19 0.22 0.12
116.70 5.71 0.51 0.19 0.21 0.12
116.71 5.72 0.51 0.19 0.21 0.12
116.72 5.74 0.51 0.19 0.20 0.12
116.73 5.76 0.51 0.19 0.19 0.12
116.74 5.78 0.52 0.19 0.18 0.12
116.75 5.80 0.52 0.19 0.17 0.12
116.76 5.82 0.52 0.19 0.17 0.12
116.77 5.84 0.52 0.20 0.16 0.12
116.78 5.85 0.52 0.20 0.15 0.11
116.79 5.86 0.52 0.20 0.14 0.11
116.80 5.86 0.53 0.20 0.14 0.11
116.81 5.85 0.53 0.20 0.13 0.11
116.82 5.84 0.53 0.20 0.12 0.11
116.83 5.83 0.53 0.20 0.11 0.11
116.84 5.81 0.53 0.20 0.11 0.11
116.85 5.80 0.53 0.20 0.10 0.11
116.86 5.79 0.53 0.21 0.09 0.11
116.87 5.78 0.53 0.21 0.08 0.11
116.88 5.78 0.53 0.21 0.07 0.11
116.89 5.78 0.54 0.21 0.07 0.10
116.90 5.78 0.54 0.21 0.06 0.10
116.91 5.79 0.54 0.21 0.05 0.10
116.92 5.80 0.54 0.21 0.04 0.10
116.93 5.82 0.54 0.21 0.03 0.10
116.94 5.83 0.54 0.21 0.03 0.10
116.95 5.84 0.54 0.21 0.02 0.10
116.96 5.85 0.54 0.22 0.01 0.10
116.97 5.86 0.54 0.22 0.01 0.09
116.98 5.86 0.54 0.22 0.00 0.09
116.99 5.86 0.54 0.22 -0.01 0.09
117.00 5.86 0.54 0.22 -0.01 0.09
117.01 5.85 0.54 0.22 -0.02 0.09
117.02 5.85 0.54 0.22 -0.02 0.09
117.03 5.84 0.54 0.22 -0.03 0.09
117.04 5.84 0.54 0.22 -0.04 0.08
117.05 5.84 0.54 0.22 -0.04 0.08
117.06 5.84 0.54 0.22 -0.05 0.08
117.07 5.85 0.54 0.23 -0.05 0.08
117.08 5.86 0.54 0.23 -0.06 0.08
117.09 5.87 0.53 0.23 -0.06 0.08
117.10 5.89 0.53 0.23 -0.06 0.07
117.11 5.90 0.53 0.23 -0.07 0.07
117.12 5.92 0.53 0.23 -0.07 0.07
117.13 5.94 0.53 0.23 -0.07 0.07
117.14 5.95 0.53 0.23 -0.08 0.07
117.15 5.96 0.53 0.23 -0.08 0.06
117.16 5.97 0.53 0.23 -0.08 0.06
117.17 5.98 0.53 0.23 -0.08 0.06
117.18 5.99 0.53 0.23 -0.08 0.06
117.19 5.99 0.53 0.23 -0.08 0.05
117.20 5.99 0.53 0.23 -0.09 0.05
117.21 5.98 0.53 0.23 -0.09 0.05
117.22 5.98 0.52 0.24 -0.09 0.05
117.23 5.97 0.52 0.24 -0.09 0.05
117.24 5.97 0.52 0.24 -0.09 0.04
117.25 5.96 0.52 0.24 -0.09 0.04
117.26 5.95 0.52 0.24 -0.09 0.04
117.27 5.95 0.52 0.24 -0.09 0.04
117.28 5.94 0.52 0.24 -0.09 0.03
117.29 5.93 0.52 0.24 -0.09 0.03
117.30 5.92 0.52 0.24 -0.09 0.03
117.31 5.91 0.52 0.24 -0.09 0.03
117.32 5.91 0.52 0.24 -0.09 0.02
117.33 5.90 0.52 0.24 -0.09 0.02
117.34 5.90 0.51 0.24 -0.08 0.02
117.35 5.89 0.51 0.24 -0.08 0.02
117.36 5.89 0.51 0.24 -0.08 0.01
117.37 5.89 0.51 0.24 -0.08 0.01
117.38 5.90 0.51 0.24 -0.08 0.01
117.39 5.91 0.51 0.24 -0.08 0.00
117.40 5.92 0.51 0.24 -0.08 0.00
117.41 5.93 0.51 0.24 -0.08 -0.00
117.42 5.94 0.51 0.24 -0.08 -0.00
117.43 5.96 0.51 0.24 -0.07 -0.01
117.44 5.97 0.51 0.24 -0.07 -0.01
117.45 5.98 0.51 0.24 -0.07 -0.01
117.46 5.99 0.50 0.24 -0.06 -0.02
117.47 6.00 0.50 0.24 -0.06 -0.02
117.48 6.01 0.50 0.24 -0.06 -0.02
117.49 6.01 0.50 0.24 -0.05 -0.02
117.50 6.01 0.50 0.24 -0.05 -0.03
117.51 6.01 0.50 0.24 -0.05 -0.03
117.52 6.00 0.50 0.24 -0.04 -0.03
117.53 6.00 0.50 0.24 -0.04 -0.03
117.54 5.99 0.50 0.24 -0.04 -0.04
117.55 5.98 0.50 0.24 -0.03 -0.04
117.56 5.97 0.50 0.24 -0.03 -0.04
117.57 5.97 0.50 0.24 -0.03 -0.05
117.58 5.96 0.50 0.24 -0.02 -0.05
117.59 5.96 0.50 0.23 -0.02 -0.05
117.60 5.96 0.50 0.23 -0.02 -0.05
117.61 5.96 0.50 0.23 -0.02 -0.06
117.62 5.95 0.50 0.23 -0.01 -0.06
117.63 5.95 0.50 0.23 -0.01 -0.06
117.64 5.94 0.50 0.23 -0.01 -0.06
117.65 5.93 0.50 0.23 -0.01 -0.07
117.66 5.92 0.50 0.23 -0.01 -0.07
117.67 5.91 0.50 0.23 -0.00 -0.07
117.68 5.89 0.50 0.23 -0.00 -0.07
117.69 5.87 0.50 0.23 -0.00 -0.08
117.70 5.86 0.50 0.23 -0.00 -0.08
117.71 5.84 0.50 0.23 0.00 -0.08
117.72 5.83 0.50 0.23 0.00 -0.08
117.73 5.82 0.50 0.23 0.00 -0.09
117.74 5.82 0.50 0.22 -0.00 -0.09
117.75 5.82 0.50 0.22 -0.00 -0.09
117.76 5.83 0.50 0.22 -0.00 -0.09
117.77 5.84 0.50 0.22 -0.00 -0.09
117.78 5.85 0.50 0.22 -0.00 -0.10
117.79 5.87 0.50 0.22 -0.00 -0.10
117.80 5.89 0.50 0.22 -0.00 -0.10
117.81 5.92 0.50 0.22 -0.00 -0.10
117.82 5.94 0.50 0.22 -0.00 -0.11
117.83 5.96 0.50 0.22 -0.00 -0.11
117.84 5.97 0.50 0.21 -0.00 -0.11
117.85 5.98 0.50 0.21 -0.00 -0.11
117.86 5.99 0.50 0.21 -0.00 -0.11
117.87 5.99 0.50 0.21 -0.00 -0.11
117.88 5.98 0.50 0.21 -0.00 -0.12
117.89 5.97 0.50 0.21 -0.00 -0.12
117.90 5.96 0.50 0.21 -0.00 -0.12
117.91 5.94 0.50 0.21 -0.00 -0.12
117.92 5.93 0.50 0.21 -0.01 -0.12
117.93 5.91 0.50 0.20 -0.01 -0.12
117.94 5.90 0.50 0.20 -0.01 -0.12
117.95 5.89 0.50 0.20 -0.01 -0.13
117.96 5.88 0.50 0.20 -0.01 -0.13
117.97 5.87 0.50 0.20 -0.02 -0.13
117.98 5.87 0.50 0.20 -0.02 -0.13
117.99 5.87 0.50 0.20 -0.02 -0.13
118.00 5.86 0.50 0.19 -0.03 -0.13
118.01 5.86 0.50 0.19 -0.03 -0.13
118.02 5.86 0.50 0.19 -0.04 -0.13
118.03 5.86 0.50 0.19 -0.04 -0.13
118.04 5.86 0.50 0.19 -0.04 -0.14
118.05 5.86 0.49 0.19 -0.05 -0.14
118.06 5.85 0.49 0.19 -0.05 -0.14
118.07 5.85 0.49 0.19 -0.06 -0.14
118.08 5.84 0.49 0.18 -0.06 -0.14
118.09 5.84 0.49 0.18 -0.07 -0.14
118.10 5.83 0.49 0.18 -0.07 -0.14
118.11 5.83 0.49 0.18 -0.08 -0.14
118.12 5.83 0.49 0.18 -0.08 -0.14
118.13 5.83 0.49 0.18 -0.09 -0.14
118.14 5.83 0.49 0.18 -0.09 -0.14
118.15 5.84 0.49 0.17 -0.10 -0.14
118.16 5.84 0.49 0.17 -0.10 -0.14
118.17 5.85 0.49 0.17 -0.11 -0.14
118.18 5.86 0.48 0.17 -0.12 -0.14
118.19 5.87 0.48 0.17 -0.12 -0.14
118.20 5.87 0.48 0.17 -0.13 -0.14
118.21 5.88 0.48 0.17 -0.13 -0.14
118.22 5.88 0.48 0.16 -0.14 -0.14
118.23 5.88 0.48 0.16 -0.14 -0.14
118.24 5.88 0.48 0.16 -0.15 -0.14
118.25 5.87 0.48 0.16 -0.15 -0.14
118.26 5.87 0.47 0.16 -0.16 -0.14
118.27 5.86 0.47 0.16 -0.16 -0.14
118.28 5.86 0.47 0.16 -0.17 -0.14
118.29 5.85 0.47 0.15 -0.17 -0.14
118.30 5.85 0.47 0.15 -0.18 -0.14
118.31 5.85 0.46 0.15 -0.19 -0.14
118.32 5.86 0.46 0.15 -0.19 -0.14
118.33 5.86 0.46 0.15 -0.20 -0.14
118.34 5.87 0.46 0.15 -0.20 -0.14
118.35 5.87 0.46 0.15 -0.21 -0.14
118.36 5.88 0.45 0.14 -0.21 -0.14
118.37 5.89 0.45 0.14 -0.22 -0.14
118.38 5.89 0.45 0.14 -0.22 -0.14
118.39 5.90 0.45 0.14 -0.22 -0.14
118.40 5.90 0.45 0.14 -0.23 -0.14
118.41 5.90 0.44 0.14 -0.23 -0.14
118.42 5.91 0.44 0.14 -0.23 -0.14
118.43 5.90 0.44 0.14 -0.24 -0.13
118.44 5.90 0.44 0.13 -0.24 -0.13
118.45 5.90 0.43 0.13 -0.24 -0.13
118.46 5.89 0.43 0.13 -0.25 -0.13
118.47 5.89 0.43 0.13 -0.25 -0.13
118.48 5.89 0.43 0.13 -0.25 -0.13
118.49 5.89 0.42 0.13 -0.26 -0.13
118.50 5.89 0.42 0.13 -0.26 -0.13
118.51 5.89 0.42 0.12 -0.26 -0.13
118.52 5.89 0.42 0.12 -0.26 -0.13
118.53 5.90 0.41 0.12 -0.26 -0.13
118.54 5.90 0.41 0.12 -0.27 -0.13
118.55 5.90 0.41 0.12 -0.27 -0.13
118.56 5.91 0.41 0.12 -0.27 -0.12
118.57 5.91 0.40 0.12 -0.27 -0.12
118.58 5.91 0.40 0.12 -0.27 -0.12
118.59 5.91 0.40 0.11 -0.27 -0.12
118.60 5.91 0.40 0.11 -0.27 -0.12
118.61 5.91 0.39 0.11 -0.27 -0.12
118.62 5.91 0.39 0.11 -0.27 -0.12
118.63 5.91 0.39 0.11 -0.27 -0.12
118.64 5.91 0.38 0.11 -0.27 -0.12
118.65 5.92 0.38 0.11 -0.27 -0.12
118.66 5.92 0.38 0.11 -0.27 -0.11
118.67 5.93 0.38 0.11 -0.27 -0.11
118.68 5.94 0.37 0.10 -0.27 -0.11
118.69 5.96 0.37 0.10 -0.26 -0.11
118.70 5.98 0.37 0.10 -0.26 -0.11
118.71 5.99 0.37 0.10 -0.26 -0.11
118.72 6.01 0.36 0.10 -0.25 -0.11
118.73 6.03 0.36 0.10 -0.25 -0.11
118.74 6.05 0.36 0.10 -0.25 -0.11
118.75 6.07 0.36 0.10 -0.24 -0.11
118.76 6.08 0.35 0.10 -0.23 -0.10
118.77 6.09 0.35 0.09 -0.23 -0.10
118.78 6.10 0.35 0.09 -0.22 -0.10
118.79 6.10 0.35 0.09 -0.22 -0.10
118.80 6.10 0.34 0.09 -0.21 -0.10
118.81 6.09 0.34 0.09 -0.20 -0.10
118.82 6.08 0.34 0.09 -0.20 -0.10
118.83 6.06 0.34 0.09 -0.19 -0.10
118.84 6.04 0.34 0.09 -0.19 -0.10
118.85 6.01 0.33 0.09 -0.18 -0.09
118.86 5.99 0.33 0.09 -0.17 -0.09
118.87 5.95 0.33 0.08 -0.17 -0.09
118.88 5.92 0.33 0.08 -0.16 -0.09
118.89 5.89 0.33 0.08 -0.16 -0.09
118.90 5.85 0.33 0.08 -0.15 -0.09
118.91 5.82 0.32 0.08 -0.15 -0.09
118.92 5.79 0.32 0.08 -0.15 -0.09
118.93 5.76 0.32 0.08 -0.14 -0.08
118.94 5.74 0.32 0.08 -0.14 -0.08
118.95 5.72 0.32 0.08 -0.14 -0.08
118.96 5.70 0.32 0.08 -0.13 -0.08
118.97 5.69 0.32 0.08 -0.13 -0.08
118.98 5.68 0.32 0.08 -0.13 -0.08
118.99 5.68 0.31 0.07 -0.13 -0.08
119.00 5.68 0.31 0.07 -0.12 -0.07
119.01 5.69 0.31 0.07 -0.12 -0.07
119.02 5.70 0.31 0.07 -0.12 -0.07
119.03 5.71 0.31 0.07 -0.11 -0.07
119.04 5.71 0.31 0.07 -0.11 -0.07
119.05 5.72 0.31 0.07 -0.11 -0.07
119.06 5.73 0.31 0.07 -0.10 -0.07
119.07 5.74 0.30 0.07 -0.10 -0.06
119.08 5.74 0.30 0.07 -0.10 -0.06
119.09 5.74 0.30 0.07 -0.09 -0.06
119.10 5.74 0.30 0.07 -0.09 -0.06
119.11 5.73 0.30 0.07 -0.08 -0.06
119.12 5.73 0.30 0.07 -0.08 -0.06
119.13 5.73 0.30 0.07 -0.07 -0.05
119.14 5.72 0.30 0.06 -0.07 -0.05
119.15 5.72 0.30 0.06 -0.07 -0.05
119.16 5.72 0.30 0.06 -0.06 -0.05
119.17 5.73 0.30 0.06 -0.06 -0.05
119.18 5.74 0.30 0.06 -0.05 -0.05
119.19 5.75 0.30 0.06 -0.05 -0.04
119.20 5.76 0.30 0.06 -0.05 -0.04
119.21 5.78 0.29 0.06 -0.04 -0.04
119.22 5.80 0.29 0.06 -0.04 -0.04
119.23 5.82 0.29 0.06 -0.03 -0.04
119.24 5.84 0.29 0.06 -0.03 -0.04
119.25 5.86 0.29 0.06 -0.02 -0.03
119.26 5.87 0.29 0.06 -0.01 -0.03
119.27 5.87 0.29 0.06 -0.01 -0.03
119.28 5.88 0.29 0.06 -0.00 -0.03
119.29 5.87 0.29 0.06 0.00 -0.03
119.30 5.86 0.29 0.06 0.01 -0.03
119.31 5.85 0.29 0.06 0.02 -0.02
119.32 5.83 0.29 0.06 0.02 -0.02
119.33 5.80 0.29 0.06 0.03 -0.02
119.34 5.78 0.29 0.06 0.03 -0.02
119.35 5.75 0.29 0.06 0.03 -0.02
119.36 5.73 0.29 0.06 0.04 -0.02
119.37 5.71 0.30 0.06 0.04 -0.01
119.38 5.69 0.30 0.06 0.04 -0.01
119.39 5.68 0.30 0.06 0.05 -0.01
119.40 5.67 0.30 0.06 0.05 -0.01
119.41 5.67 0.30 0.06 0.05 -0.01
119.42 5.67 0.30 0.06 0.05 -0.00
119.43 5.67 0.30 0.06 0.06 -0.00
119.44 5.68 0.30 0.06 0.06 0.00
119.45 5.70 0.30 0.06 0.06 0.00
119.46 5.71 0.30 0.06 0.06 0.00
119.47 5.73 0.30 0.06 0.07 0.01
119.48 5.74 0.30 0.06 0.07 0.01
119.49 5.75 0.30 0.06 0.07 0.01
119.50 5.76 0.30 0.06 0.07 0.01
119.51 5.77 0.30 0.06 0.08 0.01
119.52 5.78 0.30 0.06 0.08 0.02
119.53 5.79 0.31 0.06 0.08 0.02
119.54 5.79 0.31 0.06 0.09 0.02
119.55 5.79 0.31 0.06 0.09 0.02
119.56 5.79 0.31 0.06 0.09 0.02
119.57 5.79 0.31 0.06 0.09 0.03
119.58 5.79 0.31 0.06 0.10 0.03
119.59 5.79 0.31 0.06 0.10 0.03
119.60 5.79 0.31 0.06 0.10 0.03
119.61 5.80 0.31 0.06 0.10 0.03
119.62 5.80 0.31 0.06 0.11 0.04
119.63 5.81 0.31 0.06 0.11 0.04
119.64 5.82 0.32 0.06 0.11 0.04
119.65 5.84 0.32 0.06 0.11 0.04
119.66 5.85 0.32 0.06 0.12 0.04
119.67 5.86 0.32 0.06 0.12 0.05
119.68 5.87 0.32 0.06 0.12 0.05
119.69 5.88 0.32 0.06 0.12 0.05
119.70 5.89 0.32 0.06 0.13 0.05
119.71 5.90 0.32 0.06 0.13 0.05
119.72 5.90 0.33 0.06 0.13 0.06
119.73 5.90 0.33 0.07 0.13 0.06
119.74 5.90 0.33 0.07 0.14 0.06
119.75 5.89 0.33 0.07 0.14 0.06
119.76 5.88 0.33 0.07 0.14 0.06
119.77 5.87 0.33 0.07 0.14 0.07
119.78 5.85 0.33 0.07 0.14 0.07
119.79 5.84 0.34 0.07 0.14 0.07
119.80 5.82 0.34 0.07 0.14 0.07
119.81 5.80 0.34 0.07 0.15 0.07
119.82 5.79 0.34 0.07 0.15 0.08
119.83 5.77 0.34 0.07 0.15 0.08
119.84 5.76 0.34 0.07 0.14 0.08
119.85 5.75 0.34 0.07 0.14 0.08
119.86 5.74 0.35 0.07 0.14 0.08
119.87 5.73 0.35 0.08 0.14 0.09
119.88 5.72 0.35 0.08 0.14 0.09
119.89 5.71 0.35 0.08 0.14 0.09
119.90 5.71 0.35 0.08 0.14 0.09
119.91 5.70 0.35 0.08 0.14 0.09
119.92 5.70 0.35 0.08 0.13 0.09
119.93 5.69 0.36 0.08 0.13 0.10
119.94 5.69 0.36 0.08 0.13 0.10
119.95 5.68 0.36 0.08 0.13 0.10
119.96 5.68 0.36 0.08 0.13 0.10
119.97 5.68 0.36 0.08 0.12 0.10
119.98 5.68 0.36 0.09 0.12 0.10
119.99 5.69 0.36 0.09 0.12 0.11
120.00 5.70 0.36 0.09 0.12 0.11
120.01 5.71 0.36 0.09 0.11 0.11
120.02 5.73 0.37 0.09 0.11 0.11
120.03 5.75 0.37 0.09 0.11 0.11
120.04 5.78 0.37 0.09 0.11 0.11
120.05 5.80 0.37 0.09 0.11 0.11
120.06 5.82 0.37 0.09 0.11 0.12
120.07 5.85 0.37 0.10 0.11 0.12
120.08 5.87 0.37 0.10 0.11 0.12
120.09 5.88 0.37 0.10 0.11 0.12
120.10 5.89 0.37 0.10 0.11 0.12
120.11 5.89 0.38 0.10 0.11 0.12
120.12 5.89 0.38 0.10 0.11 0.12
120.13 5.89 0.38 0.10 0.11 0.12
120.14 5.88 0.38 0.10 0.11 0.13
120.15 5.86 0.38 0.11 0.11 0.13
120.16 5.85 0.38 0.11 0.11 0.13
120.17 5.83 0.38 0.11 0.11 0.13
120.18 5.82 0.38 0.11 0.11 0.13
120.19 5.81 0.38 0.11 0.11 0.13
120.20 5.81 0.39 0.11 0.11 0.13
120.21 5.81 0.39 0.11 0.11 0.13
120.22 5.81 0.39 0.11 0.11 0.13
120.23 5.82 0.39 0.12 0.11 0.13
120.24 5.83 0.39 0.12 0.11 0.13
120.25 5.84 0.39 0.12 0.11 0.14
120.26 5.86 0.39 0.12 0.11 0.14
120.27 5.88 0.39 0.12 0.11 0.14
120.28 5.89 0.39 0.12 0.11 0.14
120.29 5.90 0.40 0.12 0.11 0.14
120.30 5.91 0.40 0.13 0.11 0.14
120.31 5.91 0.40 0.13 0.11 0.14
120.32 5.91 0.40 0.13 0.11 0.14
120.33 5.91 0.40 0.13 0.11 0.14
120.34 5.91 0.40 0.13 0.12 0.14
120.35 5.90 0.40 0.13 0.12 0.14
120.36 5.90 0.40 0.13 0.12 0.14
120.37 5.89 0.40 0.14 0.12 0.14
120.38 5.90 0.41 0.14 0.12 0.14
120.39 5.90 0.41 0.14 0.12 0.14
120.40 5.90 0.41 0.14 0.12 0.14
120.41 5.91 0.41 0.14 0.13 0.14
120.42 5.92 0.41 0.14 0.13 0.14
120.43 5.93 0.41 0.14 0.13 0.14
120.44 5.94 0.41 0.14 0.13 0.14
120.45 5.95 0.41 0.15 0.13 0.14
120.46 5.95 0.42 0.15 0.14 0.14
120.47 5.95 0.42 0.15 0.14 0.14
120.48 5.95 0.42 0.15 0.14 0.14
120.49 5.95 0.42 0.15 0.14 0.14
120.50 5.94 0.42 0.15 0.14 0.14
120.51 5.92 0.42 0.15 0.15 0.14
120.52 5.91 0.42 0.16 0.15 0.14
120.53 5.89 0.43 0.16 0.15 0.14
120.54 5.88 0.43 0.16 0.15 0.14
120.55 5.86 0.43 0.16 0.15 0.14
120.56 5.84 0.43 0.16 0.15 0.14
120.57 5.83 0.43 0.16 0.15 0.13
120.58 5.82 0.43 0.16 0.15 0.13
120.59 5.80 0.44 0.17 0.15 0.13
120.60 5.79 0.44 0.17 0.15 0.13
120.61 5.78 0.44 0.17 0.15 0.13
120.62 5.77 0.44 0.17 0.15 0.13
120.63 5.76 0.44 0.17 0.15 0.13
120.64 5.76 0.44 0.17 0.15 0.13
120.65 5.75 0.44 0.17 0.15 0.13
120.66 5.75 0.45 0.17 0.15 0.13
120.67 5.74 0.45 0.18 0.15 0.13
120.68 5.74 0.45 0.18 0.15 0.13
120.69 5.74 0.45 0.18 0.15 0.12
120.70 5.75 0.45 0.18 0.15 0.12
120.71 5.76 0.45 0.18 0.15 0.12
120.72 5.78 0.45 0.18 0.14 0.12
120.73 5.79 0.46 0.18 0.14 0.12
120.74 5.82 0.46 0.18 0.14 0.12
120.75 5.84 0.46 0.19 0.14 0.12
120.76 5.86 0.46 0.19 0.14 0.12
120.77 5.88 0.46 0.19 0.14 0.12
120.78 5.90 0.46 0.19 0.15 0.11
120.79 5.91 0.46 0.19 0.15 0.11
120.80 5.92 0.47 0.19 0.15 0.11
120.81 5.92 0.47 0.19 0.15 0.11
120.82 5.91 0.47 0.19 0.15 0.11
120.83 5.90 0.47 0.19 0.15 0.11
120.84 5.88 0.47 0.20 0.15 0.11
120.85 5.86 0.47 0.20 0.15 0.10
120.86 5.84 0.48 0.20 0.15 0.10
120.87 5.82 0.48 0.20 0.15 0.10
120.88 5.79 0.48 0.20 0.15 0.10
120.89 5.78 0.48 0.20 0.15 0.10
120.90 5.77 0.48 0.20 0.14 0.10
120.91 5.77 0.48 0.20 0.14 0.10
120.92 5.77 0.48 0.20 0.14 0.09
120.93 5.77 0.49 0.20 0.14 0.09
120.94 5.78 0.49 0.21 0.14 0.09
120.95 5.80 0.49 0.21 0.14 0.09
120.96 5.81 0.49 0.21 0.13 0.09
120.97 5.82 0.49 0.21 0.13 0.09
120.98 5.83 0.49 0.21 0.13 0.08
120.99 5.83 0.49 0.21 0.13 0.08
121.00 5.83 0.49 0.21 0.13 0.08
121.01 5.83 0.50 0.21 0.13 0.08
121.02 5.82 0.50 0.21 0.12 0.08
121.03 5.81 0.50 0.21 0.12 0.07
121.04 5.80 0.50 0.21 0.12 0.07
121.05 5.79 0.50 0.21 0.12 0.07
121.06 5.79 0.50 0.22 0.12 0.07
121.07 5.78 0.50 0.22 0.11 0.07
121.08 5.78 0.50 0.22 0.11 0.07
121.09 5.79 0.51 0.22 0.11 0.06
121.10 5.80 0.51 0.22 0.11 0.06
121.11 5.81 0.51 0.22 0.10 0.06
121.12 5.83 0.51 0.22 0.10 0.06
121.13 5.84 0.51 0.22 0.10 0.06
121.14 5.86 0.51 0.22 0.10 0.05
121.15 5.88 0.51 0.22 0.09 0.05
121.16 5.89 0.51 0.22 0.09 0.05
121.17 5.89 0.51 0.22 0.09 0.05
121.18 5.90 0.51 0.22 0.09 0.05
121.19 5.90 0.51 0.22 0.09 0.04
121.20 5.89 0.52 0.22 0.08 0.04
121.21 5.89 0.52 0.22 0.08 0.04
121.22 5.88 0.52 0.22 0.08 0.04
121.23 5.87 0.52 0.22 0.08 0.04
121.24 5.87 0.52 0.22 0.08 0.03
121.25 5.87 0.52 0.23 0.07 0.03
121.26 5.87 0.52 0.23 0.07 0.03
121.27 5.87 0.52 0.23 0.07 0.03
121.28 5.88 0.52 0.23 0.07 0.03
121.29 5.88 0.52 0.23 0.06 0.02
121.30 5.89 0.52 0.23 0.06 0.02
121.31 5.90 0.52 0.23 0.06 0.02
