TI=0.15 | U_mean=15.00 | Ct_used=0.26 | D=178.00 | rho=1.22 | Ct_path=inputs/turbie_inputs/CT.txt | param_path=inputs/turbie_inputs/turbie_parameters.txt | wind_file=wind_15_ms_TI_0.1.txt | ct_mode=mean
Sampling_rate_Hz=100.00
t[s]	U[m/s]	x_blade[m]	x_tower[m]	v_blade[m/s]	v_tower[m/s]
98.29 15.70 0.91 0.33 -0.89 -0.34
98.30 15.67 0.91 0.33 -0.90 -0.35
98.31 15.64 0.90 0.32 -0.90 -0.35
98.32 15.62 0.89 0.32 -0.90 -0.35
98.33 15.62 0.88 0.32 -0.90 -0.35
98.34 15.62 0.87 0.31 -0.90 -0.35
98.35 15.63 0.86 0.31 -0.90 -0.35
98.36 15.66 0.85 0.31 -0.90 -0.35
98.37 15.69 0.84 0.30 -0.89 -0.35
98.38 15.74 0.83 0.30 -0.89 -0.35
98.39 15.79 0.83 0.29 -0.88 -0.35
98.40 15.84 0.82 0.29 -0.88 -0.35
98.41 15.89 0.81 0.29 -0.87 -0.35
98.42 15.94 0.80 0.28 -0.86 -0.35
98.43 15.99 0.79 0.28 -0.85 -0.35
98.44 16.03 0.78 0.28 -0.84 -0.35
98.45 16.07 0.77 0.27 -0.82 -0.35
98.46 16.10 0.77 0.27 -0.81 -0.35
98.47 16.13 0.76 0.27 -0.80 -0.35
98.48 16.16 0.75 0.26 -0.78 -0.35
98.49 16.18 0.74 0.26 -0.76 -0.35
98.50 16.21 0.73 0.26 -0.75 -0.35
98.51 16.23 0.73 0.25 -0.73 -0.35
98.52 16.26 0.72 0.25 -0.71 -0.35
98.53 16.29 0.71 0.25 -0.69 -0.35
98.54 16.33 0.71 0.24 -0.67 -0.35
98.55 16.36 0.70 0.24 -0.65 -0.35
98.56 16.40 0.69 0.23 -0.63 -0.35
98.57 16.44 0.69 0.23 -0.60 -0.35
98.58 16.47 0.68 0.23 -0.58 -0.35
98.59 16.51 0.68 0.22 -0.56 -0.35
98.60 16.54 0.67 0.22 -0.53 -0.35
98.61 16.56 0.66 0.22 -0.51 -0.35
98.62 16.58 0.66 0.21 -0.48 -0.35
98.63 16.60 0.65 0.21 -0.45 -0.35
98.64 16.61 0.65 0.21 -0.43 -0.35
98.65 16.62 0.65 0.20 -0.40 -0.35
98.66 16.62 0.64 0.20 -0.38 -0.35
98.67 16.63 0.64 0.20 -0.35 -0.35
98.68 16.63 0.64 0.19 -0.32 -0.35
98.69 16.64 0.63 0.19 -0.30 -0.35
98.70 16.64 0.63 0.19 -0.27 -0.34
98.71 16.65 0.63 0.18 -0.24 -0.34
98.72 16.66 0.62 0.18 -0.22 -0.34
98.73 16.68 0.62 0.18 -0.19 -0.34
98.74 16.70 0.62 0.17 -0.16 -0.34
98.75 16.72 0.62 0.17 -0.14 -0.34
98.76 16.75 0.62 0.17 -0.11 -0.33
98.77 16.78 0.62 0.16 -0.08 -0.33
98.78 16.81 0.62 0.16 -0.06 -0.33
98.79 16.84 0.62 0.16 -0.03 -0.33
98.80 16.87 0.62 0.15 -0.00 -0.33
98.81 16.90 0.62 0.15 0.02 -0.32
98.82 16.93 0.62 0.15 0.05 -0.32
98.83 16.95 0.62 0.14 0.08 -0.32
98.84 16.96 0.62 0.14 0.10 -0.31
98.85 16.97 0.62 0.14 0.13 -0.31
98.86 16.96 0.62 0.13 0.15 -0.31
98.87 16.95 0.62 0.13 0.17 -0.30
98.88 16.93 0.62 0.13 0.20 -0.30
98.89 16.90 0.63 0.12 0.22 -0.30
98.90 16.86 0.63 0.12 0.24 -0.29
98.91 16.82 0.63 0.12 0.26 -0.29
98.92 16.77 0.63 0.12 0.28 -0.28
98.93 16.73 0.64 0.11 0.29 -0.28
98.94 16.68 0.64 0.11 0.31 -0.27
98.95 16.65 0.64 0.11 0.32 -0.27
98.96 16.61 0.65 0.10 0.34 -0.26
98.97 16.59 0.65 0.10 0.35 -0.26
98.98 16.57 0.65 0.10 0.36 -0.25
98.99 16.57 0.66 0.10 0.37 -0.25
99.00 16.56 0.66 0.09 0.38 -0.24
99.01 16.56 0.66 0.09 0.39 -0.24
99.02 16.56 0.67 0.09 0.39 -0.23
99.03 16.56 0.67 0.09 0.40 -0.23
99.04 16.56 0.68 0.08 0.41 -0.22
99.05 16.55 0.68 0.08 0.41 -0.21
99.06 16.54 0.68 0.08 0.42 -0.21
99.07 16.52 0.69 0.08 0.42 -0.20
99.08 16.50 0.69 0.08 0.42 -0.19
99.09 16.48 0.70 0.07 0.42 -0.19
99.10 16.45 0.70 0.07 0.42 -0.18
99.11 16.44 0.71 0.07 0.42 -0.17
99.12 16.43 0.71 0.07 0.42 -0.16
99.13 16.44 0.71 0.07 0.41 -0.16
99.14 16.46 0.72 0.07 0.41 -0.15
99.15 16.50 0.72 0.06 0.40 -0.14
99.16 16.56 0.73 0.06 0.40 -0.13
99.17 16.64 0.73 0.06 0.40 -0.13
99.18 16.73 0.73 0.06 0.39 -0.12
99.19 16.83 0.74 0.06 0.39 -0.11
99.20 16.94 0.74 0.06 0.38 -0.10
99.21 17.05 0.75 0.06 0.38 -0.09
99.22 17.14 0.75 0.06 0.38 -0.09
99.23 17.23 0.75 0.06 0.37 -0.08
99.24 17.30 0.76 0.06 0.37 -0.07
99.25 17.34 0.76 0.05 0.37 -0.06
99.26 17.36 0.76 0.05 0.37 -0.05
99.27 17.35 0.77 0.05 0.37 -0.04
99.28 17.32 0.77 0.05 0.36 -0.03
99.29 17.27 0.77 0.05 0.36 -0.02
99.30 17.20 0.78 0.05 0.35 -0.01
99.31 17.13 0.78 0.05 0.34 -0.01
99.32 17.04 0.79 0.05 0.33 0.00
99.33 16.96 0.79 0.05 0.33 0.01
99.34 16.89 0.79 0.05 0.31 0.02
99.35 16.84 0.79 0.05 0.30 0.03
99.36 16.80 0.80 0.05 0.29 0.04
99.37 16.78 0.80 0.05 0.27 0.05
99.38 16.79 0.80 0.05 0.26 0.06
99.39 16.81 0.81 0.06 0.25 0.07
99.40 16.86 0.81 0.06 0.23 0.08
99.41 16.92 0.81 0.06 0.22 0.09
99.42 16.99 0.81 0.06 0.21 0.10
99.43 17.06 0.81 0.06 0.19 0.11
99.44 17.14 0.82 0.06 0.18 0.12
99.45 17.21 0.82 0.06 0.17 0.12
99.46 17.27 0.82 0.06 0.16 0.13
99.47 17.32 0.82 0.06 0.15 0.14
99.48 17.35 0.82 0.07 0.14 0.15
99.49 17.36 0.82 0.07 0.13 0.16
99.50 17.34 0.83 0.07 0.12 0.17
99.51 17.30 0.83 0.07 0.11 0.18
99.52 17.25 0.83 0.07 0.10 0.19
99.53 17.17 0.83 0.07 0.09 0.20
99.54 17.08 0.83 0.08 0.08 0.21
99.55 16.98 0.83 0.08 0.07 0.22
99.56 16.88 0.83 0.08 0.06 0.22
99.57 16.78 0.83 0.08 0.04 0.23
99.58 16.69 0.83 0.08 0.03 0.24
99.59 16.61 0.83 0.09 0.01 0.25
99.60 16.55 0.83 0.09 -0.00 0.26
99.61 16.52 0.83 0.09 -0.02 0.27
99.62 16.50 0.83 0.10 -0.03 0.27
99.63 16.52 0.83 0.10 -0.05 0.28
99.64 16.55 0.83 0.10 -0.06 0.29
99.65 16.60 0.83 0.10 -0.07 0.30
99.66 16.67 0.83 0.11 -0.09 0.30
99.67 16.75 0.83 0.11 -0.10 0.31
99.68 16.83 0.83 0.11 -0.11 0.32
99.69 16.91 0.83 0.12 -0.12 0.33
99.70 16.97 0.83 0.12 -0.12 0.33
99.71 17.03 0.82 0.12 -0.13 0.34
99.72 17.06 0.82 0.13 -0.13 0.35
99.73 17.07 0.82 0.13 -0.13 0.35
99.74 17.06 0.82 0.13 -0.14 0.36
99.75 17.03 0.82 0.14 -0.14 0.37
99.76 16.98 0.82 0.14 -0.14 0.37
99.77 16.92 0.82 0.14 -0.14 0.38
99.78 16.86 0.81 0.15 -0.14 0.38
99.79 16.80 0.81 0.15 -0.15 0.39
99.80 16.74 0.81 0.16 -0.15 0.39
99.81 16.69 0.81 0.16 -0.15 0.40
99.82 16.66 0.81 0.16 -0.15 0.40
99.83 16.64 0.81 0.17 -0.15 0.41
99.84 16.65 0.81 0.17 -0.15 0.41
99.85 16.66 0.80 0.18 -0.15 0.42
99.86 16.69 0.80 0.18 -0.15 0.42
99.87 16.73 0.80 0.18 -0.14 0.42
99.88 16.77 0.80 0.19 -0.14 0.43
99.89 16.81 0.80 0.19 -0.13 0.43
99.90 16.85 0.80 0.20 -0.13 0.44
99.91 16.89 0.80 0.20 -0.12 0.44
99.92 16.91 0.79 0.21 -0.11 0.44
99.93 16.93 0.79 0.21 -0.10 0.44
99.94 16.95 0.79 0.22 -0.09 0.45
99.95 16.96 0.79 0.22 -0.07 0.45
99.96 16.97 0.79 0.22 -0.06 0.45
99.97 16.99 0.79 0.23 -0.05 0.45
99.98 17.02 0.79 0.23 -0.03 0.45
99.99 17.05 0.79 0.24 -0.02 0.46
100.00 17.10 0.79 0.24 -0.00 0.46
100.01 17.16 0.79 0.25 0.02 0.46
100.02 17.23 0.79 0.25 0.04 0.46
100.03 17.30 0.79 0.26 0.06 0.46
100.04 17.38 0.79 0.26 0.08 0.46
100.05 17.46 0.79 0.27 0.10 0.46
100.06 17.52 0.79 0.27 0.13 0.46
100.07 17.58 0.79 0.27 0.15 0.46
100.08 17.62 0.80 0.28 0.18 0.46
100.09 17.64 0.80 0.28 0.21 0.46
100.10 17.65 0.80 0.29 0.24 0.46
100.11 17.64 0.80 0.29 0.27 0.46
100.12 17.62 0.81 0.30 0.29 0.46
100.13 17.59 0.81 0.30 0.32 0.46
100.14 17.56 0.81 0.31 0.35 0.45
100.15 17.54 0.82 0.31 0.38 0.45
100.16 17.52 0.82 0.32 0.41 0.45
100.17 17.50 0.82 0.32 0.44 0.45
100.18 17.51 0.83 0.32 0.46 0.45
100.19 17.52 0.83 0.33 0.49 0.45
100.20 17.55 0.84 0.33 0.52 0.45
100.21 17.58 0.84 0.34 0.55 0.44
100.22 17.62 0.85 0.34 0.58 0.44
100.23 17.65 0.86 0.35 0.60 0.44
100.24 17.68 0.86 0.35 0.63 0.44
100.25 17.69 0.87 0.36 0.66 0.43
100.26 17.69 0.87 0.36 0.69 0.43
100.27 17.67 0.88 0.36 0.72 0.43
100.28 17.63 0.89 0.37 0.75 0.43
100.29 17.57 0.90 0.37 0.77 0.42
100.30 17.50 0.90 0.38 0.80 0.42
100.31 17.42 0.91 0.38 0.82 0.42
100.32 17.33 0.92 0.39 0.84 0.41
100.33 17.24 0.93 0.39 0.86 0.41
100.34 17.16 0.94 0.39 0.88 0.41
100.35 17.08 0.95 0.40 0.90 0.41
100.36 17.02 0.96 0.40 0.92 0.40
100.37 16.96 0.97 0.41 0.93 0.40
100.38 16.92 0.97 0.41 0.94 0.40
100.39 16.88 0.98 0.41 0.96 0.39
100.40 16.85 0.99 0.42 0.97 0.39
100.41 16.83 1.00 0.42 0.98 0.39
100.42 16.80 1.01 0.43 0.99 0.38
100.43 16.77 1.02 0.43 0.99 0.38
100.44 16.74 1.03 0.43 1.00 0.38
100.45 16.70 1.04 0.44 1.00 0.37
100.46 16.66 1.05 0.44 1.01 0.37
100.47 16.62 1.06 0.44 1.01 0.37
100.48 16.58 1.07 0.45 1.01 0.36
100.49 16.55 1.08 0.45 1.01 0.36
100.50 16.54 1.09 0.45 1.01 0.36
100.51 16.53 1.10 0.46 1.01 0.35
100.52 16.54 1.11 0.46 1.00 0.35
100.53 16.57 1.12 0.47 1.00 0.35
100.54 16.62 1.13 0.47 1.00 0.34
100.55 16.67 1.14 0.47 0.99 0.34
100.56 16.74 1.15 0.48 0.99 0.34
100.57 16.81 1.16 0.48 0.98 0.33
100.58 16.88 1.17 0.48 0.98 0.33
100.59 16.94 1.18 0.49 0.97 0.33
100.60 16.99 1.19 0.49 0.97 0.32
100.61 17.02 1.20 0.49 0.96 0.32
100.62 17.04 1.21 0.50 0.96 0.32
100.63 17.03 1.22 0.50 0.95 0.31
100.64 17.01 1.23 0.50 0.94 0.31
100.65 16.98 1.24 0.50 0.93 0.31
100.66 16.94 1.25 0.51 0.92 0.30
100.67 16.89 1.26 0.51 0.90 0.30
100.68 16.86 1.27 0.51 0.89 0.30
100.69 16.83 1.28 0.52 0.87 0.29
100.70 16.82 1.29 0.52 0.86 0.29
100.71 16.82 1.29 0.52 0.84 0.29
100.72 16.85 1.30 0.52 0.82 0.28
100.73 16.89 1.31 0.53 0.81 0.28
100.74 16.96 1.32 0.53 0.79 0.28
100.75 17.03 1.33 0.53 0.77 0.27
100.76 17.12 1.33 0.54 0.75 0.27
100.77 17.20 1.34 0.54 0.74 0.27
100.78 17.28 1.35 0.54 0.72 0.26
100.79 17.35 1.36 0.54 0.70 0.26
100.80 17.41 1.36 0.55 0.69 0.26
100.81 17.45 1.37 0.55 0.67 0.25
100.82 17.47 1.38 0.55 0.65 0.25
100.83 17.47 1.38 0.55 0.64 0.25
100.84 17.46 1.39 0.56 0.62 0.24
100.85 17.43 1.39 0.56 0.60 0.24
100.86 17.39 1.40 0.56 0.58 0.24
100.87 17.34 1.41 0.56 0.56 0.23
100.88 17.29 1.41 0.57 0.53 0.23
100.89 17.25 1.42 0.57 0.51 0.22
100.90 17.20 1.42 0.57 0.49 0.22
100.91 17.17 1.43 0.57 0.46 0.22
100.92 17.14 1.43 0.57 0.44 0.21
100.93 17.13 1.44 0.58 0.41 0.21
100.94 17.12 1.44 0.58 0.39 0.21
100.95 17.12 1.44 0.58 0.36 0.20
100.96 17.12 1.45 0.58 0.33 0.20
100.97 17.14 1.45 0.58 0.31 0.20
100.98 17.15 1.45 0.59 0.28 0.19
100.99 17.17 1.46 0.59 0.26 0.19
101.00 17.18 1.46 0.59 0.23 0.18
101.01 17.20 1.46 0.59 0.20 0.18
101.02 17.22 1.46 0.59 0.18 0.18
101.03 17.23 1.46 0.60 0.15 0.17
101.04 17.24 1.47 0.60 0.13 0.17
101.05 17.24 1.47 0.60 0.10 0.16
101.06 17.24 1.47 0.60 0.07 0.16
101.07 17.24 1.47 0.60 0.05 0.16
101.08 17.22 1.47 0.60 0.02 0.15
101.09 17.20 1.47 0.61 -0.00 0.15
101.10 17.17 1.47 0.61 -0.03 0.14
101.11 17.14 1.47 0.61 -0.05 0.14
101.12 17.09 1.47 0.61 -0.08 0.13
101.13 17.04 1.47 0.61 -0.10 0.13
101.14 16.99 1.46 0.61 -0.13 0.13
101.15 16.94 1.46 0.61 -0.16 0.12
101.16 16.89 1.46 0.61 -0.18 0.12
101.17 16.84 1.46 0.62 -0.21 0.11
101.18 16.81 1.46 0.62 -0.24 0.11
101.19 16.78 1.45 0.62 -0.26 0.10
101.20 16.76 1.45 0.62 -0.29 0.10
101.21 16.76 1.45 0.62 -0.31 0.09
101.22 16.77 1.45 0.62 -0.34 0.09
101.23 16.79 1.44 0.62 -0.36 0.08
101.24 16.82 1.44 0.62 -0.39 0.07
101.25 16.85 1.43 0.62 -0.41 0.07
101.26 16.89 1.43 0.62 -0.43 0.06
101.27 16.93 1.43 0.62 -0.45 0.06
101.28 16.96 1.42 0.63 -0.47 0.05
101.29 17.00 1.42 0.63 -0.49 0.05
101.30 17.02 1.41 0.63 -0.51 0.04
101.31 17.04 1.41 0.63 -0.52 0.03
101.32 17.06 1.40 0.63 -0.54 0.03
101.33 17.07 1.40 0.63 -0.55 0.02
101.34 17.08 1.39 0.63 -0.56 0.02
101.35 17.09 1.38 0.63 -0.58 0.01
101.36 17.10 1.38 0.63 -0.59 0.00
101.37 17.12 1.37 0.63 -0.60 -0.00
101.38 17.15 1.37 0.63 -0.61 -0.01
101.39 17.18 1.36 0.63 -0.62 -0.02
101.40 17.22 1.35 0.63 -0.62 -0.02
101.41 17.27 1.35 0.63 -0.63 -0.03
101.42 17.33 1.34 0.63 -0.63 -0.04
101.43 17.39 1.34 0.63 -0.63 -0.05
101.44 17.45 1.33 0.63 -0.64 -0.05
101.45 17.50 1.32 0.62 -0.64 -0.06
101.46 17.55 1.32 0.62 -0.63 -0.07
101.47 17.60 1.31 0.62 -0.63 -0.07
101.48 17.63 1.30 0.62 -0.63 -0.08
101.49 17.65 1.30 0.62 -0.62 -0.09
101.50 17.66 1.29 0.62 -0.61 -0.10
101.51 17.66 1.29 0.62 -0.61 -0.10
101.52 17.65 1.28 0.62 -0.60 -0.11
101.53 17.63 1.27 0.62 -0.59 -0.12
101.54 17.61 1.27 0.62 -0.58 -0.13
101.55 17.59 1.26 0.62 -0.58 -0.14
101.56 17.56 1.26 0.61 -0.57 -0.14
101.57 17.54 1.25 0.61 -0.56 -0.15
101.58 17.52 1.24 0.61 -0.55 -0.16
101.59 17.50 1.24 0.61 -0.54 -0.17
101.60 17.48 1.23 0.61 -0.53 -0.17
101.61 17.46 1.23 0.61 -0.51 -0.18
101.62 17.43 1.22 0.60 -0.50 -0.19
101.63 17.41 1.22 0.60 -0.49 -0.20
101.64 17.38 1.21 0.60 -0.48 -0.21
101.65 17.34 1.21 0.60 -0.47 -0.21
101.66 17.30 1.20 0.60 -0.46 -0.22
101.67 17.24 1.20 0.59 -0.45 -0.23
101.68 17.18 1.20 0.59 -0.44 -0.24
101.69 17.11 1.19 0.59 -0.43 -0.24
101.70 17.03 1.19 0.59 -0.42 -0.25
101.71 16.95 1.18 0.58 -0.41 -0.26
101.72 16.86 1.18 0.58 -0.40 -0.27
101.73 16.78 1.17 0.58 -0.39 -0.27
101.74 16.70 1.17 0.58 -0.39 -0.28
101.75 16.63 1.17 0.57 -0.38 -0.29
101.76 16.57 1.16 0.57 -0.38 -0.30
101.77 16.51 1.16 0.57 -0.37 -0.30
101.78 16.47 1.16 0.56 -0.37 -0.31
101.79 16.44 1.15 0.56 -0.36 -0.32
101.80 16.43 1.15 0.56 -0.36 -0.32
101.81 16.42 1.15 0.55 -0.35 -0.33
101.82 16.43 1.14 0.55 -0.35 -0.34
101.83 16.44 1.14 0.55 -0.35 -0.34
101.84 16.45 1.13 0.54 -0.34 -0.35
101.85 16.46 1.13 0.54 -0.34 -0.36
101.86 16.48 1.13 0.54 -0.33 -0.36
101.87 16.48 1.12 0.53 -0.33 -0.37
101.88 16.48 1.12 0.53 -0.32 -0.38
101.89 16.47 1.12 0.53 -0.32 -0.38
101.90 16.45 1.11 0.52 -0.32 -0.39
101.91 16.42 1.11 0.52 -0.31 -0.39
101.92 16.38 1.11 0.51 -0.31 -0.40
101.93 16.33 1.11 0.51 -0.31 -0.40
101.94 16.27 1.10 0.51 -0.30 -0.41
101.95 16.22 1.10 0.50 -0.30 -0.42
101.96 16.16 1.10 0.50 -0.30 -0.42
101.97 16.11 1.09 0.49 -0.30 -0.43
101.98 16.08 1.09 0.49 -0.30 -0.43
101.99 16.05 1.09 0.48 -0.30 -0.43
102.00 16.04 1.08 0.48 -0.31 -0.44
102.01 16.04 1.08 0.48 -0.31 -0.44
102.02 16.05 1.08 0.47 -0.31 -0.45
102.03 16.08 1.07 0.47 -0.31 -0.45
102.04 16.11 1.07 0.46 -0.31 -0.46
102.05 16.15 1.07 0.46 -0.32 -0.46
102.06 16.19 1.07 0.45 -0.32 -0.46
102.07 16.22 1.06 0.45 -0.32 -0.47
102.08 16.25 1.06 0.44 -0.32 -0.47
102.09 16.26 1.06 0.44 -0.32 -0.47
102.10 16.25 1.05 0.43 -0.32 -0.48
102.11 16.23 1.05 0.43 -0.33 -0.48
102.12 16.19 1.05 0.42 -0.33 -0.48
102.13 16.14 1.04 0.42 -0.33 -0.49
102.14 16.07 1.04 0.41 -0.34 -0.49
102.15 16.00 1.04 0.41 -0.34 -0.49
102.16 15.93 1.03 0.41 -0.35 -0.49
102.17 15.87 1.03 0.40 -0.35 -0.49
102.18 15.82 1.03 0.40 -0.36 -0.50
102.19 15.78 1.02 0.39 -0.37 -0.50
102.20 15.76 1.02 0.39 -0.38 -0.50
102.21 15.76 1.01 0.38 -0.39 -0.50
102.22 15.78 1.01 0.38 -0.39 -0.50
102.23 15.82 1.01 0.37 -0.40 -0.50
102.24 15.87 1.00 0.37 -0.41 -0.50
102.25 15.93 1.00 0.36 -0.42 -0.51
102.26 16.00 0.99 0.35 -0.43 -0.51
102.27 16.07 0.99 0.35 -0.43 -0.51
102.28 16.13 0.99 0.34 -0.44 -0.51
102.29 16.18 0.98 0.34 -0.45 -0.51
102.30 16.22 0.98 0.33 -0.45 -0.51
102.31 16.25 0.97 0.33 -0.46 -0.51
102.32 16.26 0.97 0.32 -0.46 -0.51
102.33 16.27 0.96 0.32 -0.47 -0.51
102.34 16.27 0.96 0.31 -0.47 -0.51
102.35 16.26 0.95 0.31 -0.48 -0.50
102.36 16.25 0.95 0.30 -0.48 -0.50
102.37 16.25 0.94 0.30 -0.49 -0.50
102.38 16.25 0.94 0.29 -0.49 -0.50
102.39 16.26 0.93 0.29 -0.50 -0.50
102.40 16.27 0.93 0.28 -0.50 -0.50
102.41 16.30 0.92 0.28 -0.51 -0.50
102.42 16.32 0.92 0.27 -0.51 -0.50
102.43 16.34 0.91 0.27 -0.52 -0.49
102.44 16.36 0.91 0.26 -0.52 -0.49
102.45 16.37 0.90 0.26 -0.52 -0.49
102.46 16.36 0.90 0.25 -0.53 -0.49
102.47 16.35 0.89 0.25 -0.53 -0.49
102.48 16.32 0.89 0.24 -0.54 -0.48
102.49 16.27 0.88 0.24 -0.54 -0.48
102.50 16.22 0.88 0.24 -0.55 -0.48
102.51 16.16 0.87 0.23 -0.55 -0.47
102.52 16.10 0.87 0.23 -0.56 -0.47
102.53 16.05 0.86 0.22 -0.56 -0.47
102.54 16.01 0.85 0.22 -0.57 -0.47
102.55 15.99 0.85 0.21 -0.58 -0.46
102.56 15.99 0.84 0.21 -0.58 -0.46
102.57 16.01 0.84 0.20 -0.59 -0.45
102.58 16.06 0.83 0.20 -0.60 -0.45
102.59 16.13 0.83 0.19 -0.60 -0.45
102.60 16.21 0.82 0.19 -0.61 -0.44
102.61 16.31 0.81 0.18 -0.61 -0.44
102.62 16.42 0.81 0.18 -0.61 -0.44
102.63 16.51 0.80 0.18 -0.61 -0.43
102.64 16.60 0.79 0.17 -0.61 -0.43
102.65 16.67 0.79 0.17 -0.61 -0.42
102.66 16.71 0.78 0.16 -0.60 -0.42
102.67 16.72 0.78 0.16 -0.60 -0.41
102.68 16.71 0.77 0.16 -0.60 -0.41
102.69 16.67 0.76 0.15 -0.59 -0.40
102.70 16.60 0.76 0.15 -0.59 -0.40
102.71 16.52 0.75 0.14 -0.59 -0.39
102.72 16.42 0.75 0.14 -0.59 -0.39
102.73 16.32 0.74 0.14 -0.58 -0.38
102.74 16.23 0.74 0.13 -0.58 -0.38
102.75 16.14 0.73 0.13 -0.58 -0.37
102.76 16.07 0.72 0.12 -0.58 -0.37
102.77 16.02 0.72 0.12 -0.58 -0.36
102.78 15.99 0.71 0.12 -0.59 -0.36
102.79 15.99 0.71 0.11 -0.59 -0.35
102.80 16.01 0.70 0.11 -0.59 -0.35
102.81 16.05 0.69 0.11 -0.59 -0.34
102.82 16.10 0.69 0.10 -0.59 -0.34
102.83 16.17 0.68 0.10 -0.58 -0.33
102.84 16.23 0.68 0.10 -0.58 -0.32
102.85 16.31 0.67 0.09 -0.58 -0.32
102.86 16.37 0.67 0.09 -0.57 -0.31
102.87 16.44 0.66 0.09 -0.57 -0.31
102.88 16.49 0.65 0.08 -0.56 -0.30
102.89 16.54 0.65 0.08 -0.55 -0.30
102.90 16.57 0.64 0.08 -0.54 -0.29
102.91 16.60 0.64 0.07 -0.53 -0.28
102.92 16.62 0.63 0.07 -0.52 -0.28
102.93 16.63 0.63 0.07 -0.51 -0.27
102.94 16.64 0.62 0.07 -0.50 -0.26
102.95 16.65 0.62 0.06 -0.49 -0.26
102.96 16.66 0.61 0.06 -0.48 -0.25
102.97 16.67 0.61 0.06 -0.46 -0.25
102.98 16.67 0.60 0.06 -0.45 -0.24
102.99 16.68 0.60 0.05 -0.44 -0.23
103.00 16.68 0.59 0.05 -0.42 -0.23
103.01 16.69 0.59 0.05 -0.41 -0.22
103.02 16.69 0.59 0.05 -0.40 -0.21
103.03 16.69 0.58 0.05 -0.38 -0.21
103.04 16.69 0.58 0.04 -0.37 -0.20
103.05 16.68 0.57 0.04 -0.35 -0.19
103.06 16.68 0.57 0.04 -0.34 -0.19
103.07 16.66 0.57 0.04 -0.32 -0.18
103.08 16.65 0.56 0.04 -0.31 -0.17
103.09 16.63 0.56 0.03 -0.29 -0.17
103.10 16.62 0.56 0.03 -0.28 -0.16
103.11 16.59 0.56 0.03 -0.26 -0.15
103.12 16.57 0.55 0.03 -0.25 -0.15
103.13 16.55 0.55 0.03 -0.23 -0.14
103.14 16.52 0.55 0.03 -0.22 -0.13
103.15 16.48 0.55 0.03 -0.20 -0.13
103.16 16.45 0.55 0.02 -0.19 -0.12
103.17 16.41 0.54 0.02 -0.18 -0.11
103.18 16.37 0.54 0.02 -0.16 -0.11
103.19 16.32 0.54 0.02 -0.15 -0.10
103.20 16.27 0.54 0.02 -0.14 -0.09
103.21 16.22 0.54 0.02 -0.12 -0.08
103.22 16.18 0.54 0.02 -0.11 -0.08
103.23 16.13 0.53 0.02 -0.10 -0.07
103.24 16.09 0.53 0.02 -0.09 -0.06
103.25 16.06 0.53 0.02 -0.08 -0.06
103.26 16.04 0.53 0.02 -0.07 -0.05
103.27 16.03 0.53 0.02 -0.06 -0.04
103.28 16.03 0.53 0.01 -0.05 -0.04
103.29 16.04 0.53 0.01 -0.04 -0.03
103.30 16.07 0.53 0.01 -0.03 -0.02
103.31 16.10 0.53 0.01 -0.02 -0.01
103.32 16.15 0.53 0.01 -0.01 -0.01
103.33 16.20 0.53 0.01 0.01 -0.00
103.34 16.25 0.53 0.01 0.02 0.01
103.35 16.31 0.53 0.01 0.03 0.01
103.36 16.37 0.53 0.01 0.05 0.02
103.37 16.43 0.53 0.01 0.06 0.03
103.38 16.48 0.53 0.01 0.07 0.04
103.39 16.52 0.53 0.02 0.09 0.04
103.40 16.55 0.53 0.02 0.10 0.05
103.41 16.58 0.54 0.02 0.12 0.06
103.42 16.59 0.54 0.02 0.14 0.06
103.43 16.60 0.54 0.02 0.15 0.07
103.44 16.60 0.54 0.02 0.17 0.08
103.45 16.58 0.54 0.02 0.18 0.08
103.46 16.56 0.54 0.02 0.20 0.09
103.47 16.53 0.54 0.02 0.21 0.10
103.48 16.49 0.55 0.02 0.23 0.11
103.49 16.44 0.55 0.02 0.24 0.11
103.50 16.39 0.55 0.02 0.25 0.12
103.51 16.34 0.55 0.03 0.26 0.13
103.52 16.29 0.56 0.03 0.28 0.13
103.53 16.24 0.56 0.03 0.29 0.14
103.54 16.20 0.56 0.03 0.30 0.15
103.55 16.17 0.57 0.03 0.30 0.15
103.56 16.15 0.57 0.03 0.31 0.16
103.57 16.14 0.57 0.03 0.32 0.17
103.58 16.15 0.58 0.04 0.33 0.18
103.59 16.17 0.58 0.04 0.34 0.18
103.60 16.21 0.58 0.04 0.35 0.19
103.61 16.26 0.59 0.04 0.36 0.20
103.62 16.33 0.59 0.04 0.37 0.20
103.63 16.40 0.59 0.05 0.37 0.21
103.64 16.47 0.60 0.05 0.38 0.22
103.65 16.55 0.60 0.05 0.40 0.22
103.66 16.61 0.60 0.05 0.41 0.23
103.67 16.66 0.61 0.05 0.42 0.24
103.68 16.70 0.61 0.06 0.43 0.24
103.69 16.72 0.62 0.06 0.44 0.25
103.70 16.71 0.62 0.06 0.45 0.25
103.71 16.69 0.63 0.06 0.46 0.26
103.72 16.65 0.63 0.07 0.47 0.27
103.73 16.60 0.64 0.07 0.48 0.27
103.74 16.54 0.64 0.07 0.49 0.28
103.75 16.47 0.65 0.08 0.50 0.29
103.76 16.41 0.65 0.08 0.51 0.29
103.77 16.35 0.66 0.08 0.51 0.30
