TI=0.15 | U_mean=12.00 | Ct_used=0.58 | D=178.00 | rho=1.22 | Ct_path=inputs/turbie_inputs/CT.txt | param_path=inputs/turbie_inputs/turbie_parameters.txt | wind_file=wind_12_ms_TI_0.1.txt | ct_mode=mean
Sampling_rate_Hz=100.00
t[s]	U[m/s]	x_blade[m]	x_tower[m]	v_blade[m/s]	v_tower[m/s]
101.34 13.59 1.94 0.87 -0.73 0.05
101.35 13.60 1.93 0.87 -0.74 0.04
101.36 13.61 1.92 0.87 -0.76 0.03
101.37 13.62 1.92 0.87 -0.77 0.02
101.38 13.64 1.91 0.87 -0.78 0.01
101.39 13.67 1.90 0.87 -0.79 0.00
101.40 13.70 1.89 0.87 -0.80 -0.01
101.41 13.73 1.88 0.87 -0.81 -0.02
101.42 13.78 1.88 0.87 -0.81 -0.03
101.43 13.82 1.87 0.87 -0.82 -0.04
101.44 13.86 1.86 0.87 -0.82 -0.05
101.45 13.90 1.85 0.87 -0.82 -0.06
101.46 13.94 1.84 0.87 -0.82 -0.07
101.47 13.97 1.83 0.87 -0.81 -0.08
101.48 14.00 1.83 0.87 -0.81 -0.09
101.49 14.01 1.82 0.87 -0.80 -0.10
101.50 14.02 1.81 0.87 -0.79 -0.11
101.51 14.02 1.80 0.86 -0.78 -0.12
101.52 14.01 1.80 0.86 -0.77 -0.13
101.53 14.00 1.79 0.86 -0.76 -0.14
101.54 13.99 1.78 0.86 -0.75 -0.15
101.55 13.97 1.77 0.86 -0.74 -0.16
101.56 13.95 1.76 0.86 -0.73 -0.17
101.57 13.93 1.76 0.86 -0.72 -0.18
101.58 13.91 1.75 0.85 -0.70 -0.19
101.59 13.90 1.74 0.85 -0.69 -0.20
101.60 13.88 1.74 0.85 -0.68 -0.21
101.61 13.87 1.73 0.85 -0.66 -0.23
101.62 13.85 1.72 0.84 -0.65 -0.24
101.63 13.83 1.72 0.84 -0.63 -0.25
101.64 13.81 1.71 0.84 -0.62 -0.26
101.65 13.78 1.70 0.84 -0.60 -0.27
101.66 13.75 1.70 0.83 -0.59 -0.28
101.67 13.71 1.69 0.83 -0.57 -0.29
101.68 13.66 1.69 0.83 -0.56 -0.30
101.69 13.61 1.68 0.83 -0.55 -0.31
101.70 13.55 1.68 0.82 -0.53 -0.32
101.71 13.49 1.67 0.82 -0.52 -0.33
101.72 13.43 1.67 0.82 -0.51 -0.34
101.73 13.37 1.66 0.81 -0.50 -0.35
101.74 13.31 1.66 0.81 -0.49 -0.36
101.75 13.25 1.65 0.81 -0.49 -0.37
101.76 13.21 1.65 0.80 -0.48 -0.38
101.77 13.17 1.64 0.80 -0.47 -0.39
101.78 13.14 1.64 0.79 -0.47 -0.40
101.79 13.12 1.63 0.79 -0.46 -0.41
101.80 13.10 1.63 0.79 -0.46 -0.42
101.81 13.10 1.62 0.78 -0.45 -0.43
101.82 13.10 1.62 0.78 -0.45 -0.44
101.83 13.11 1.61 0.77 -0.44 -0.45
101.84 13.12 1.61 0.77 -0.44 -0.46
101.85 13.13 1.61 0.76 -0.43 -0.47
101.86 13.14 1.60 0.76 -0.42 -0.48
101.87 13.14 1.60 0.75 -0.42 -0.49
101.88 13.14 1.59 0.75 -0.41 -0.49
101.89 13.13 1.59 0.74 -0.41 -0.50
101.90 13.12 1.58 0.74 -0.40 -0.51
101.91 13.10 1.58 0.73 -0.40 -0.52
101.92 13.06 1.58 0.73 -0.39 -0.53
101.93 13.03 1.57 0.72 -0.39 -0.53
101.94 12.99 1.57 0.72 -0.39 -0.54
101.95 12.95 1.57 0.71 -0.39 -0.55
101.96 12.90 1.56 0.71 -0.39 -0.56
101.97 12.87 1.56 0.70 -0.39 -0.56
101.98 12.84 1.55 0.70 -0.39 -0.57
101.99 12.82 1.55 0.69 -0.39 -0.58
102.00 12.81 1.55 0.68 -0.40 -0.58
102.01 12.81 1.54 0.68 -0.40 -0.59
102.02 12.82 1.54 0.67 -0.40 -0.60
102.03 12.84 1.53 0.67 -0.41 -0.60
102.04 12.87 1.53 0.66 -0.41 -0.61
102.05 12.90 1.53 0.65 -0.41 -0.61
102.06 12.92 1.52 0.65 -0.41 -0.62
102.07 12.95 1.52 0.64 -0.42 -0.62
102.08 12.97 1.51 0.64 -0.42 -0.63
102.09 12.97 1.51 0.63 -0.42 -0.63
102.10 12.97 1.50 0.62 -0.42 -0.64
102.11 12.95 1.50 0.62 -0.43 -0.64
102.12 12.92 1.50 0.61 -0.43 -0.65
102.13 12.88 1.49 0.60 -0.44 -0.65
102.14 12.84 1.49 0.60 -0.44 -0.65
102.15 12.79 1.48 0.59 -0.45 -0.66
102.16 12.73 1.48 0.58 -0.46 -0.66
102.17 12.69 1.47 0.58 -0.47 -0.66
102.18 12.65 1.47 0.57 -0.48 -0.67
102.19 12.62 1.46 0.56 -0.49 -0.67
102.20 12.60 1.46 0.56 -0.50 -0.67
102.21 12.60 1.45 0.55 -0.52 -0.67
102.22 12.62 1.45 0.54 -0.53 -0.68
102.23 12.64 1.44 0.54 -0.54 -0.68
102.24 12.68 1.44 0.53 -0.55 -0.68
102.25 12.73 1.43 0.52 -0.56 -0.68
102.26 12.78 1.43 0.52 -0.58 -0.68
102.27 12.83 1.42 0.51 -0.59 -0.68
102.28 12.88 1.41 0.50 -0.59 -0.68
102.29 12.91 1.41 0.50 -0.60 -0.68
102.30 12.95 1.40 0.49 -0.61 -0.68
102.31 12.97 1.40 0.48 -0.62 -0.68
102.32 12.98 1.39 0.47 -0.63 -0.68
102.33 12.98 1.38 0.47 -0.63 -0.68
102.34 12.98 1.38 0.46 -0.64 -0.68
102.35 12.97 1.37 0.45 -0.65 -0.68
102.36 12.97 1.36 0.45 -0.66 -0.68
102.37 12.97 1.36 0.44 -0.66 -0.68
102.38 12.97 1.35 0.43 -0.67 -0.68
102.39 12.97 1.34 0.43 -0.68 -0.68
102.40 12.98 1.34 0.42 -0.69 -0.68
102.41 13.00 1.33 0.41 -0.69 -0.68
102.42 13.02 1.32 0.41 -0.70 -0.67
102.43 13.03 1.32 0.40 -0.71 -0.67
102.44 13.05 1.31 0.39 -0.72 -0.67
102.45 13.05 1.30 0.39 -0.72 -0.67
102.46 13.05 1.30 0.38 -0.73 -0.66
102.47 13.04 1.29 0.37 -0.73 -0.66
102.48 13.02 1.28 0.37 -0.74 -0.66
102.49 12.98 1.27 0.36 -0.75 -0.65
102.50 12.94 1.27 0.35 -0.75 -0.65
102.51 12.90 1.26 0.35 -0.76 -0.65
102.52 12.86 1.25 0.34 -0.77 -0.64
102.53 12.82 1.24 0.33 -0.78 -0.64
102.54 12.79 1.23 0.33 -0.79 -0.64
102.55 12.77 1.23 0.32 -0.80 -0.63
102.56 12.77 1.22 0.32 -0.81 -0.63
102.57 12.79 1.21 0.31 -0.82 -0.62
102.58 12.82 1.20 0.30 -0.83 -0.62
102.59 12.88 1.19 0.30 -0.83 -0.61
102.60 12.94 1.19 0.29 -0.84 -0.61
102.61 13.01 1.18 0.28 -0.84 -0.60
102.62 13.09 1.17 0.28 -0.85 -0.60
102.63 13.16 1.16 0.27 -0.85 -0.59
102.64 13.22 1.15 0.27 -0.85 -0.59
102.65 13.28 1.14 0.26 -0.84 -0.58
102.66 13.31 1.14 0.26 -0.84 -0.58
102.67 13.32 1.13 0.25 -0.84 -0.57
102.68 13.31 1.12 0.24 -0.83 -0.57
102.69 13.28 1.11 0.24 -0.83 -0.56
102.70 13.23 1.10 0.23 -0.82 -0.55
102.71 13.16 1.09 0.23 -0.82 -0.55
102.72 13.09 1.09 0.22 -0.82 -0.54
102.73 13.02 1.08 0.22 -0.82 -0.53
102.74 12.95 1.07 0.21 -0.82 -0.53
102.75 12.88 1.06 0.21 -0.82 -0.52
102.76 12.83 1.05 0.20 -0.82 -0.51
102.77 12.79 1.04 0.20 -0.82 -0.51
102.78 12.78 1.04 0.19 -0.82 -0.50
102.79 12.77 1.03 0.19 -0.82 -0.49
102.80 12.79 1.02 0.18 -0.82 -0.49
102.81 12.81 1.01 0.18 -0.82 -0.48
102.82 12.86 1.00 0.17 -0.82 -0.47
102.83 12.90 1.00 0.17 -0.82 -0.46
102.84 12.95 0.99 0.16 -0.81 -0.46
102.85 13.01 0.98 0.16 -0.81 -0.45
102.86 13.06 0.97 0.15 -0.80 -0.44
102.87 13.10 0.96 0.15 -0.79 -0.43
102.88 13.14 0.96 0.14 -0.78 -0.43
102.89 13.18 0.95 0.14 -0.77 -0.42
102.90 13.20 0.94 0.14 -0.76 -0.41
102.91 13.22 0.93 0.13 -0.75 -0.40
102.92 13.24 0.92 0.13 -0.73 -0.39
102.93 13.25 0.92 0.12 -0.72 -0.39
102.94 13.26 0.91 0.12 -0.70 -0.38
102.95 13.26 0.90 0.12 -0.69 -0.37
102.96 13.27 0.90 0.11 -0.67 -0.36
102.97 13.27 0.89 0.11 -0.66 -0.35
102.98 13.28 0.88 0.11 -0.64 -0.34
102.99 13.28 0.88 0.10 -0.62 -0.34
103.00 13.29 0.87 0.10 -0.60 -0.33
103.01 13.29 0.87 0.10 -0.58 -0.32
103.02 13.29 0.86 0.09 -0.57 -0.31
103.03 13.29 0.85 0.09 -0.55 -0.30
103.04 13.29 0.85 0.09 -0.53 -0.29
103.05 13.29 0.84 0.08 -0.51 -0.28
103.06 13.28 0.84 0.08 -0.49 -0.28
103.07 13.27 0.83 0.08 -0.47 -0.27
103.08 13.26 0.83 0.08 -0.45 -0.26
103.09 13.25 0.82 0.07 -0.43 -0.25
103.10 13.23 0.82 0.07 -0.40 -0.24
103.11 13.22 0.82 0.07 -0.38 -0.23
103.12 13.20 0.81 0.07 -0.36 -0.22
103.13 13.18 0.81 0.06 -0.34 -0.21
103.14 13.16 0.81 0.06 -0.32 -0.20
103.15 13.14 0.80 0.06 -0.30 -0.19
103.16 13.11 0.80 0.06 -0.29 -0.19
103.17 13.08 0.80 0.06 -0.27 -0.18
103.18 13.05 0.79 0.05 -0.25 -0.17
103.19 13.02 0.79 0.05 -0.23 -0.16
103.20 12.98 0.79 0.05 -0.21 -0.15
103.21 12.94 0.79 0.05 -0.20 -0.14
103.22 12.91 0.79 0.05 -0.18 -0.13
103.23 12.88 0.78 0.05 -0.16 -0.12
103.24 12.85 0.78 0.05 -0.15 -0.11
103.25 12.82 0.78 0.04 -0.13 -0.10
103.26 12.81 0.78 0.04 -0.12 -0.09
103.27 12.80 0.78 0.04 -0.11 -0.08
103.28 12.80 0.78 0.04 -0.09 -0.07
103.29 12.81 0.78 0.04 -0.08 -0.06
103.30 12.83 0.78 0.04 -0.06 -0.05
103.31 12.85 0.78 0.04 -0.05 -0.04
103.32 12.89 0.78 0.04 -0.03 -0.04
103.33 12.92 0.78 0.04 -0.02 -0.03
103.34 12.97 0.78 0.04 0.00 -0.02
103.35 13.01 0.78 0.04 0.02 -0.01
103.36 13.05 0.78 0.04 0.04 0.00
103.37 13.09 0.78 0.04 0.06 0.01
103.38 13.13 0.78 0.04 0.08 0.02
103.39 13.16 0.78 0.04 0.10 0.03
103.40 13.19 0.78 0.04 0.12 0.04
103.41 13.21 0.78 0.04 0.14 0.05
103.42 13.22 0.78 0.04 0.16 0.06
103.43 13.22 0.78 0.04 0.18 0.07
103.44 13.22 0.79 0.04 0.20 0.08
103.45 13.21 0.79 0.04 0.22 0.09
103.46 13.19 0.79 0.04 0.24 0.10
103.47 13.17 0.79 0.05 0.26 0.11
103.48 13.14 0.79 0.05 0.28 0.12
103.49 13.10 0.80 0.05 0.30 0.13
103.50 13.07 0.80 0.05 0.32 0.14
103.51 13.03 0.80 0.05 0.34 0.15
103.52 12.99 0.81 0.05 0.35 0.16
103.53 12.95 0.81 0.05 0.37 0.17
103.54 12.92 0.81 0.06 0.38 0.18
103.55 12.90 0.82 0.06 0.39 0.19
103.56 12.88 0.82 0.06 0.40 0.19
103.57 12.88 0.83 0.06 0.41 0.20
103.58 12.88 0.83 0.06 0.43 0.21
103.59 12.90 0.84 0.07 0.44 0.22
103.60 12.93 0.84 0.07 0.45 0.23
103.61 12.97 0.84 0.07 0.46 0.24
103.62 13.02 0.85 0.07 0.47 0.25
103.63 13.07 0.85 0.07 0.49 0.26
103.64 13.12 0.86 0.08 0.50 0.27
103.65 13.18 0.86 0.08 0.52 0.28
103.66 13.23 0.87 0.08 0.53 0.29
103.67 13.27 0.87 0.09 0.55 0.30
103.68 13.29 0.88 0.09 0.56 0.31
103.69 13.31 0.89 0.09 0.58 0.31
103.70 13.30 0.89 0.10 0.59 0.32
103.71 13.29 0.90 0.10 0.61 0.33
103.72 13.26 0.90 0.10 0.62 0.34
103.73 13.22 0.91 0.11 0.63 0.35
103.74 13.17 0.92 0.11 0.65 0.36
103.75 13.12 0.92 0.11 0.66 0.37
103.76 13.07 0.93 0.12 0.67 0.38
103.77 13.03 0.94 0.12 0.67 0.38
103.78 13.00 0.94 0.12 0.68 0.39
103.79 12.99 0.95 0.13 0.69 0.40
103.80 12.98 0.96 0.13 0.69 0.41
103.81 13.00 0.96 0.14 0.70 0.42
103.82 13.02 0.97 0.14 0.70 0.43
103.83 13.06 0.98 0.14 0.71 0.43
103.84 13.10 0.98 0.15 0.71 0.44
103.85 13.15 0.99 0.15 0.72 0.45
103.86 13.19 1.00 0.16 0.73 0.46
103.87 13.23 1.01 0.16 0.73 0.46
103.88 13.26 1.01 0.17 0.74 0.47
103.89 13.27 1.02 0.17 0.75 0.48
103.90 13.27 1.03 0.18 0.75 0.49
103.91 13.25 1.04 0.18 0.76 0.49
103.92 13.22 1.04 0.19 0.77 0.50
103.93 13.18 1.05 0.19 0.77 0.51
103.94 13.13 1.06 0.20 0.77 0.52
103.95 13.09 1.07 0.20 0.78 0.52
103.96 13.04 1.07 0.21 0.78 0.53
103.97 13.01 1.08 0.21 0.78 0.54
103.98 12.99 1.09 0.22 0.78 0.54
103.99 12.99 1.10 0.22 0.77 0.55
104.00 13.00 1.11 0.23 0.77 0.56
104.01 13.02 1.11 0.23 0.77 0.56
104.02 13.06 1.12 0.24 0.77 0.57
104.03 13.11 1.13 0.25 0.77 0.57
104.04 13.15 1.14 0.25 0.77 0.58
104.05 13.20 1.14 0.26 0.77 0.59
104.06 13.24 1.15 0.26 0.77 0.59
104.07 13.26 1.16 0.27 0.77 0.60
104.08 13.26 1.17 0.28 0.77 0.60
104.09 13.24 1.18 0.28 0.77 0.61
104.10 13.21 1.18 0.29 0.77 0.61
104.11 13.15 1.19 0.29 0.77 0.62
104.12 13.07 1.20 0.30 0.77 0.62
104.13 12.98 1.21 0.31 0.77 0.63
104.14 12.89 1.21 0.31 0.76 0.63
104.15 12.79 1.22 0.32 0.75 0.64
104.16 12.69 1.23 0.33 0.74 0.64
104.17 12.61 1.24 0.33 0.73 0.64
104.18 12.54 1.24 0.34 0.72 0.65
104.19 12.48 1.25 0.34 0.70 0.65
104.20 12.44 1.26 0.35 0.69 0.65
104.21 12.42 1.26 0.36 0.67 0.66
104.22 12.42 1.27 0.36 0.65 0.66
104.23 12.43 1.28 0.37 0.64 0.66
104.24 12.45 1.28 0.38 0.62 0.67
104.25 12.47 1.29 0.38 0.61 0.67
104.26 12.49 1.30 0.39 0.59 0.67
104.27 12.51 1.30 0.40 0.58 0.67
104.28 12.52 1.31 0.40 0.56 0.67
104.29 12.52 1.31 0.41 0.55 0.68
104.30 12.51 1.32 0.42 0.54 0.68
104.31 12.49 1.32 0.42 0.52 0.68
104.32 12.46 1.33 0.43 0.51 0.68
104.33 12.42 1.33 0.44 0.49 0.68
104.34 12.38 1.34 0.45 0.48 0.68
104.35 12.33 1.34 0.45 0.46 0.68
104.36 12.28 1.35 0.46 0.45 0.68
104.37 12.24 1.35 0.47 0.43 0.68
104.38 12.20 1.36 0.47 0.41 0.68
104.39 12.17 1.36 0.48 0.40 0.68
104.40 12.14 1.36 0.49 0.38 0.68
104.41 12.13 1.37 0.49 0.36 0.68
104.42 12.12 1.37 0.50 0.35 0.68
104.43 12.11 1.37 0.51 0.33 0.68
104.44 12.10 1.38 0.51 0.31 0.68
104.45 12.10 1.38 0.52 0.30 0.67
104.46 12.10 1.38 0.53 0.28 0.67
104.47 12.09 1.39 0.53 0.27 0.67
104.48 12.08 1.39 0.54 0.25 0.67
104.49 12.07 1.39 0.55 0.24 0.66
104.50 12.05 1.39 0.55 0.23 0.66
104.51 12.04 1.40 0.56 0.21 0.66
104.52 12.01 1.40 0.57 0.20 0.65
104.53 11.99 1.40 0.57 0.19 0.65
104.54 11.97 1.40 0.58 0.18 0.65
104.55 11.94 1.40 0.59 0.16 0.64
104.56 11.92 1.41 0.59 0.15 0.64
104.57 11.90 1.41 0.60 0.14 0.63
104.58 11.88 1.41 0.60 0.13 0.63
104.59 11.86 1.41 0.61 0.12 0.62
104.60 11.85 1.41 0.62 0.11 0.62
104.61 11.85 1.41 0.62 0.10 0.61
104.62 11.84 1.41 0.63 0.09 0.60
104.63 11.84 1.41 0.64 0.08 0.60
104.64 11.85 1.41 0.64 0.07 0.59
104.65 11.86 1.41 0.65 0.06 0.58
104.66 11.87 1.42 0.65 0.06 0.58
104.67 11.88 1.42 0.66 0.05 0.57
104.68 11.90 1.42 0.66 0.05 0.56
104.69 11.91 1.42 0.67 0.05 0.55
104.70 11.93 1.42 0.68 0.04 0.55
104.71 11.94 1.42 0.68 0.04 0.54
104.72 11.95 1.42 0.69 0.04 0.53
104.73 11.96 1.42 0.69 0.04 0.52
104.74 11.96 1.42 0.70 0.04 0.51
104.75 11.95 1.42 0.70 0.05 0.50
104.76 11.95 1.42 0.71 0.05 0.49
104.77 11.94 1.42 0.71 0.05 0.48
104.78 11.93 1.42 0.72 0.05 0.47
104.79 11.92 1.42 0.72 0.06 0.46
104.80 11.92 1.42 0.73 0.06 0.45
104.81 11.92 1.42 0.73 0.07 0.44
104.82 11.93 1.42 0.73 0.07 0.43
104.83 11.95 1.42 0.74 0.08 0.42
104.84 11.98 1.43 0.74 0.08 0.41
104.85 12.01 1.43 0.75 0.09 0.40
104.86 12.06 1.43 0.75 0.10 0.39
104.87 12.11 1.43 0.75 0.11 0.38
104.88 12.17 1.43 0.76 0.12 0.37
104.89 12.23 1.43 0.76 0.14 0.36
104.90 12.29 1.43 0.77 0.15 0.34
104.91 12.35 1.43 0.77 0.17 0.33
104.92 12.40 1.44 0.77 0.18 0.32
104.93 12.44 1.44 0.78 0.20 0.31
104.94 12.48 1.44 0.78 0.22 0.30
104.95 12.50 1.44 0.78 0.24 0.29
104.96 12.52 1.44 0.78 0.26 0.27
104.97 12.52 1.45 0.79 0.28 0.26
104.98 12.52 1.45 0.79 0.30 0.25
104.99 12.52 1.45 0.79 0.32 0.24
105.00 12.52 1.46 0.79 0.34 0.22
105.01 12.51 1.46 0.80 0.36 0.21
105.02 12.51 1.46 0.80 0.38 0.20
105.03 12.51 1.47 0.80 0.39 0.19
105.04 12.52 1.47 0.80 0.41 0.17
105.05 12.53 1.48 0.80 0.43 0.16
105.06 12.54 1.48 0.81 0.45 0.15
105.07 12.55 1.48 0.81 0.47 0.14
105.08 12.56 1.49 0.81 0.49 0.12
105.09 12.57 1.49 0.81 0.50 0.11
105.10 12.57 1.50 0.81 0.52 0.10
105.11 12.57 1.50 0.81 0.54 0.09
105.12 12.56 1.51 0.81 0.55 0.07
105.13 12.54 1.52 0.81 0.57 0.06
105.14 12.52 1.52 0.81 0.58 0.05
105.15 12.50 1.53 0.81 0.59 0.04
105.16 12.47 1.53 0.81 0.60 0.02
105.17 12.45 1.54 0.81 0.61 0.01
105.18 12.43 1.55 0.81 0.62 -0.00
105.19 12.41 1.55 0.81 0.63 -0.01
105.20 12.40 1.56 0.81 0.64 -0.02
105.21 12.40 1.56 0.81 0.64 -0.04
105.22 12.40 1.57 0.81 0.64 -0.05
105.23 12.41 1.58 0.81 0.65 -0.06
105.24 12.43 1.58 0.81 0.65 -0.07
105.25 12.46 1.59 0.81 0.65 -0.08
105.26 12.48 1.60 0.81 0.65 -0.09
105.27 12.51 1.60 0.81 0.66 -0.10
105.28 12.54 1.61 0.81 0.66 -0.12
105.29 12.56 1.62 0.81 0.66 -0.13
105.30 12.59 1.62 0.81 0.66 -0.14
105.31 12.61 1.63 0.80 0.65 -0.15
105.32 12.63 1.64 0.80 0.65 -0.16
105.33 12.64 1.64 0.80 0.65 -0.17
105.34 12.66 1.65 0.80 0.64 -0.18
105.35 12.67 1.66 0.80 0.64 -0.19
105.36 12.69 1.66 0.80 0.63 -0.20
105.37 12.70 1.67 0.79 0.63 -0.21
105.38 12.72 1.67 0.79 0.62 -0.22
105.39 12.73 1.68 0.79 0.61 -0.22
105.40 12.75 1.69 0.79 0.60 -0.23
105.41 12.76 1.69 0.78 0.59 -0.24
105.42 12.77 1.70 0.78 0.58 -0.25
105.43 12.77 1.70 0.78 0.57 -0.26
105.44 12.77 1.71 0.78 0.56 -0.27
105.45 12.76 1.72 0.77 0.54 -0.27
105.46 12.74 1.72 0.77 0.52 -0.28
105.47 12.72 1.73 0.77 0.51 -0.29
105.48 12.69 1.73 0.77 0.49 -0.30
105.49 12.65 1.74 0.76 0.47 -0.30
105.50 12.61 1.74 0.76 0.45 -0.31
105.51 12.57 1.74 0.76 0.42 -0.32
105.52 12.53 1.75 0.75 0.39 -0.32
105.53 12.49 1.75 0.75 0.37 -0.33
105.54 12.45 1.76 0.75 0.34 -0.34
105.55 12.42 1.76 0.74 0.31 -0.34
105.56 12.38 1.76 0.74 0.27 -0.35
105.57 12.35 1.76 0.74 0.24 -0.35
105.58 12.32 1.77 0.73 0.21 -0.36
105.59 12.29 1.77 0.73 0.17 -0.36
105.60 12.26 1.77 0.73 0.13 -0.37
105.61 12.22 1.77 0.72 0.09 -0.37
105.62 12.19 1.77 0.72 0.05 -0.38
105.63 12.16 1.77 0.71 0.01 -0.38
105.64 12.12 1.77 0.71 -0.03 -0.39
105.65 12.09 1.77 0.71 -0.08 -0.39
105.66 12.06 1.77 0.70 -0.12 -0.40
105.67 12.04 1.77 0.70 -0.17 -0.40
105.68 12.02 1.77 0.69 -0.21 -0.40
105.69 12.02 1.76 0.69 -0.26 -0.41
105.70 12.02 1.76 0.69 -0.31 -0.41
105.71 12.03 1.76 0.68 -0.35 -0.41
105.72 12.05 1.75 0.68 -0.40 -0.42
105.73 12.08 1.75 0.67 -0.45 -0.42
105.74 12.11 1.75 0.67 -0.49 -0.42
105.75 12.14 1.74 0.67 -0.54 -0.43
105.76 12.17 1.74 0.66 -0.58 -0.43
105.77 12.20 1.73 0.66 -0.62 -0.43
105.78 12.22 1.72 0.65 -0.67 -0.44
105.79 12.24 1.72 0.65 -0.71 -0.44
105.80 12.25 1.71 0.64 -0.75 -0.44
105.81 12.26 1.70 0.64 -0.79 -0.44
105.82 12.26 1.69 0.63 -0.83 -0.44
105.83 12.26 1.68 0.63 -0.87 -0.45
105.84 12.27 1.68 0.63 -0.91 -0.45
105.85 12.27 1.67 0.62 -0.95 -0.45
105.86 12.29 1.66 0.62 -0.99 -0.45
105.87 12.31 1.65 0.61 -1.02 -0.46
105.88 12.34 1.64 0.61 -1.06 -0.46
105.89 12.38 1.63 0.60 -1.09 -0.46
105.90 12.42 1.61 0.60 -1.12 -0.46
105.91 12.47 1.60 0.59 -1.15 -0.46
105.92 12.51 1.59 0.59 -1.18 -0.46
105.93 12.56 1.58 0.58 -1.21 -0.47
105.94 12.60 1.57 0.58 -1.23 -0.47
105.95 12.63 1.55 0.58 -1.26 -0.47
105.96 12.65 1.54 0.57 -1.28 -0.47
105.97 12.66 1.53 0.57 -1.30 -0.47
105.98 12.67 1.52 0.56 -1.32 -0.48
105.99 12.67 1.50 0.56 -1.34 -0.48
106.00 12.66 1.49 0.55 -1.35 -0.48
106.01 12.66 1.48 0.55 -1.37 -0.48
106.02 12.66 1.46 0.54 -1.39 -0.48
106.03 12.67 1.45 0.54 -1.40 -0.48
106.04 12.69 1.43 0.53 -1.41 -0.49
106.05 12.72 1.42 0.53 -1.42 -0.49
106.06 12.76 1.41 0.52 -1.42 -0.49
106.07 12.81 1.39 0.52 -1.43 -0.49
106.08 12.87 1.38 0.51 -1.43 -0.49
106.09 12.92 1.36 0.51 -1.43 -0.49
106.10 12.98 1.35 0.50 -1.43 -0.50
106.11 13.02 1.33 0.50 -1.42 -0.50
106.12 13.05 1.32 0.49 -1.42 -0.50
106.13 13.07 1.31 0.49 -1.41 -0.50
106.14 13.06 1.29 0.48 -1.40 -0.50
106.15 13.04 1.28 0.48 -1.39 -0.50
106.16 13.00 1.26 0.47 -1.38 -0.51
106.17 12.95 1.25 0.47 -1.37 -0.51
106.18 12.88 1.24 0.46 -1.36 -0.51
106.19 12.82 1.22 0.46 -1.35 -0.51
106.20 12.75 1.21 0.45 -1.34 -0.51
106.21 12.69 1.20 0.45 -1.33 -0.51
106.22 12.65 1.18 0.44 -1.32 -0.52
106.23 12.62 1.17 0.44 -1.31 -0.52
106.24 12.60 1.16 0.43 -1.29 -0.52
106.25 12.61 1.14 0.43 -1.28 -0.52
106.26 12.62 1.13 0.42 -1.27 -0.52
106.27 12.65 1.12 0.42 -1.25 -0.52
106.28 12.69 1.11 0.41 -1.23 -0.52
106.29 12.73 1.09 0.41 -1.21 -0.52
106.30 12.77 1.08 0.40 -1.19 -0.53
106.31 12.80 1.07 0.40 -1.17 -0.53
106.32 12.82 1.06 0.39 -1.15 -0.53
106.33 12.83 1.05 0.38 -1.12 -0.53
106.34 12.83 1.04 0.38 -1.10 -0.53
106.35 12.81 1.03 0.37 -1.07 -0.53
106.36 12.79 1.01 0.37 -1.04 -0.53
106.37 12.76 1.00 0.36 -1.02 -0.53
106.38 12.73 0.99 0.36 -0.99 -0.53
106.39 12.70 0.98 0.35 -0.96 -0.53
106.40 12.67 0.98 0.35 -0.94 -0.54
106.41 12.64 0.97 0.34 -0.91 -0.54
106.42 12.63 0.96 0.34 -0.88 -0.54
106.43 12.62 0.95 0.33 -0.85 -0.54
106.44 12.61 0.94 0.33 -0.83 -0.54
106.45 12.60 0.93 0.32 -0.80 -0.54
106.46 12.59 0.92 0.32 -0.77 -0.54
106.47 12.58 0.92 0.31 -0.74 -0.54
106.48 12.56 0.91 0.30 -0.71 -0.54
106.49 12.54 0.90 0.30 -0.68 -0.54
106.50 12.51 0.90 0.29 -0.66 -0.53
106.51 12.47 0.89 0.29 -0.63 -0.53
106.52 12.43 0.88 0.28 -0.60 -0.53
106.53 12.38 0.88 0.28 -0.58 -0.53
106.54 12.33 0.87 0.27 -0.55 -0.53
106.55 12.29 0.87 0.27 -0.53 -0.53
106.56 12.26 0.86 0.26 -0.50 -0.53
106.57 12.23 0.86 0.26 -0.48 -0.53
106.58 12.22 0.85 0.25 -0.46 -0.53
106.59 12.22 0.85 0.25 -0.43 -0.52
106.60 12.23 0.84 0.24 -0.41 -0.52
106.61 12.25 0.84 0.24 -0.39 -0.52
106.62 12.28 0.83 0.23 -0.36 -0.52
106.63 12.30 0.83 0.23 -0.34 -0.51
106.64 12.33 0.83 0.22 -0.32 -0.51
106.65 12.35 0.82 0.21 -0.29 -0.51
106.66 12.37 0.82 0.21 -0.27 -0.51
106.67 12.38 0.82 0.20 -0.25 -0.50
106.68 12.38 0.82 0.20 -0.22 -0.50
106.69 12.38 0.81 0.19 -0.20 -0.50
106.70 12.37 0.81 0.19 -0.18 -0.49
106.71 12.37 0.81 0.18 -0.16 -0.49
106.72 12.36 0.81 0.18 -0.13 -0.48
106.73 12.37 0.81 0.18 -0.11 -0.48
106.74 12.38 0.81 0.17 -0.09 -0.48
106.75 12.41 0.81 0.17 -0.07 -0.47
106.76 12.45 0.81 0.16 -0.05 -0.47
106.77 12.50 0.81 0.16 -0.03 -0.46
106.78 12.56 0.81 0.15 -0.01 -0.46
106.79 12.63 0.81 0.15 0.01 -0.45
106.80 12.70 0.81 0.14 0.03 -0.44
