TI=0.10 | U_mean=9.00 | Ct_used=0.81 | D=178.00 | rho=1.22 | Ct_path=inputs/turbie_inputs/CT.txt | param_path=inputs/turbie_inputs/turbie_parameters.txt | wind_file=wind_9_ms_TI_0.1.txt | ct_mode=mean
Sampling_rate_Hz=100.00
t[s]	U[m/s]	x_blade[m]	x_tower[m]	v_blade[m/s]	v_tower[m/s]
17.17 8.32 0.80 0.40 -0.43 0.86
17.18 8.32 0.80 0.41 -0.42 0.85
17.19 8.31 0.79 0.42 -0.40 0.84
17.20 8.31 0.79 0.43 -0.38 0.84
17.21 8.31 0.79 0.44 -0.36 0.83
17.22 8.32 0.78 0.45 -0.34 0.82
17.23 8.33 0.78 0.45 -0.31 0.82
17.24 8.34 0.78 0.46 -0.29 0.81
17.25 8.36 0.77 0.47 -0.26 0.80
17.26 8.38 0.77 0.48 -0.23 0.79
17.27 8.40 0.77 0.49 -0.20 0.78
17.28 8.43 0.77 0.49 -0.17 0.77
17.29 8.45 0.77 0.50 -0.13 0.76
17.30 8.47 0.76 0.51 -0.10 0.75
17.31 8.48 0.76 0.52 -0.06 0.74
17.32 8.50 0.76 0.52 -0.02 0.73
17.33 8.51 0.76 0.53 0.02 0.72
17.34 8.52 0.76 0.54 0.06 0.71
17.35 8.54 0.76 0.54 0.10 0.69
17.36 8.55 0.77 0.55 0.14 0.68
17.37 8.57 0.77 0.56 0.19 0.67
17.38 8.59 0.77 0.56 0.23 0.66
17.39 8.61 0.77 0.57 0.28 0.64
17.40 8.64 0.78 0.58 0.33 0.63
17.41 8.67 0.78 0.58 0.38 0.62
17.42 8.70 0.78 0.59 0.42 0.60
17.43 8.73 0.79 0.60 0.47 0.59
17.44 8.75 0.79 0.60 0.52 0.58
17.45 8.78 0.80 0.61 0.58 0.56
17.46 8.79 0.80 0.61 0.63 0.55
17.47 8.80 0.81 0.62 0.68 0.53
17.48 8.81 0.82 0.62 0.73 0.52
17.49 8.80 0.82 0.63 0.78 0.50
17.50 8.79 0.83 0.63 0.83 0.49
17.51 8.77 0.84 0.64 0.88 0.47
17.52 8.75 0.85 0.64 0.93 0.46
17.53 8.73 0.86 0.65 0.97 0.45
17.54 8.71 0.87 0.65 1.02 0.43
17.55 8.70 0.88 0.66 1.07 0.42
17.56 8.68 0.89 0.66 1.11 0.40
17.57 8.68 0.90 0.66 1.15 0.39
17.58 8.68 0.91 0.67 1.20 0.37
17.59 8.69 0.93 0.67 1.24 0.36
17.60 8.71 0.94 0.68 1.28 0.34
17.61 8.72 0.95 0.68 1.32 0.33
17.62 8.74 0.97 0.68 1.35 0.31
17.63 8.76 0.98 0.68 1.39 0.30
17.64 8.78 0.99 0.69 1.42 0.28
17.65 8.79 1.01 0.69 1.46 0.27
17.66 8.79 1.02 0.69 1.49 0.25
17.67 8.79 1.04 0.70 1.52 0.24
17.68 8.78 1.05 0.70 1.55 0.22
17.69 8.76 1.07 0.70 1.57 0.21
17.70 8.74 1.08 0.70 1.59 0.19
17.71 8.71 1.10 0.70 1.62 0.18
17.72 8.68 1.12 0.71 1.64 0.17
17.73 8.65 1.13 0.71 1.65 0.15
17.74 8.63 1.15 0.71 1.67 0.14
17.75 8.61 1.17 0.71 1.68 0.13
17.76 8.60 1.18 0.71 1.69 0.11
17.77 8.60 1.20 0.71 1.70 0.10
17.78 8.60 1.22 0.71 1.70 0.09
17.79 8.61 1.23 0.71 1.70 0.08
17.80 8.62 1.25 0.71 1.70 0.06
17.81 8.63 1.27 0.72 1.70 0.05
17.82 8.65 1.28 0.72 1.70 0.04
17.83 8.66 1.30 0.72 1.69 0.03
17.84 8.68 1.32 0.72 1.69 0.02
17.85 8.70 1.34 0.72 1.68 0.01
17.86 8.71 1.35 0.72 1.66 -0.00
17.87 8.72 1.37 0.72 1.65 -0.01
17.88 8.73 1.39 0.72 1.63 -0.02
17.89 8.74 1.40 0.72 1.62 -0.03
17.90 8.75 1.42 0.72 1.60 -0.04
17.91 8.76 1.43 0.72 1.57 -0.05
17.92 8.78 1.45 0.71 1.55 -0.06
17.93 8.79 1.46 0.71 1.52 -0.07
17.94 8.81 1.48 0.71 1.49 -0.08
17.95 8.82 1.49 0.71 1.46 -0.09
17.96 8.84 1.51 0.71 1.43 -0.10
17.97 8.85 1.52 0.71 1.40 -0.11
17.98 8.86 1.54 0.71 1.36 -0.11
17.99 8.86 1.55 0.71 1.33 -0.12
18.00 8.85 1.56 0.71 1.29 -0.13
18.01 8.83 1.58 0.71 1.24 -0.14
18.02 8.80 1.59 0.70 1.20 -0.14
18.03 8.76 1.60 0.70 1.15 -0.15
18.04 8.71 1.61 0.70 1.10 -0.16
18.05 8.65 1.62 0.70 1.05 -0.16
18.06 8.59 1.63 0.70 0.99 -0.17
18.07 8.53 1.64 0.70 0.94 -0.17
18.08 8.48 1.65 0.69 0.88 -0.18
18.09 8.43 1.66 0.69 0.81 -0.18
18.10 8.40 1.67 0.69 0.75 -0.19
18.11 8.37 1.67 0.69 0.68 -0.19
18.12 8.36 1.68 0.69 0.62 -0.20
18.13 8.37 1.69 0.68 0.55 -0.20
18.14 8.38 1.69 0.68 0.48 -0.21
18.15 8.41 1.70 0.68 0.41 -0.21
18.16 8.44 1.70 0.68 0.34 -0.22
18.17 8.48 1.70 0.68 0.27 -0.22
18.18 8.51 1.71 0.67 0.19 -0.22
18.19 8.54 1.71 0.67 0.12 -0.23
18.20 8.57 1.71 0.67 0.05 -0.23
18.21 8.58 1.71 0.67 -0.02 -0.23
18.22 8.59 1.71 0.66 -0.09 -0.24
18.23 8.58 1.71 0.66 -0.16 -0.24
18.24 8.56 1.70 0.66 -0.23 -0.24
18.25 8.53 1.70 0.66 -0.30 -0.25
18.26 8.50 1.70 0.66 -0.38 -0.25
18.27 8.47 1.69 0.65 -0.45 -0.25
18.28 8.43 1.69 0.65 -0.52 -0.26
18.29 8.40 1.68 0.65 -0.59 -0.26
18.30 8.38 1.68 0.64 -0.67 -0.26
18.31 8.36 1.67 0.64 -0.74 -0.26
18.32 8.35 1.66 0.64 -0.81 -0.27
18.33 8.35 1.65 0.64 -0.88 -0.27
18.34 8.36 1.64 0.63 -0.95 -0.27
18.35 8.37 1.63 0.63 -1.02 -0.28
18.36 8.38 1.62 0.63 -1.09 -0.28
18.37 8.40 1.61 0.63 -1.16 -0.28
18.38 8.41 1.60 0.62 -1.22 -0.29
18.39 8.42 1.59 0.62 -1.29 -0.29
18.40 8.42 1.58 0.62 -1.35 -0.29
18.41 8.42 1.56 0.61 -1.41 -0.30
18.42 8.41 1.55 0.61 -1.47 -0.30
18.43 8.40 1.53 0.61 -1.53 -0.30
18.44 8.38 1.52 0.61 -1.58 -0.31
18.45 8.37 1.50 0.60 -1.64 -0.31
18.46 8.35 1.48 0.60 -1.69 -0.31
18.47 8.33 1.47 0.60 -1.75 -0.32
18.48 8.32 1.45 0.59 -1.80 -0.32
18.49 8.31 1.43 0.59 -1.84 -0.33
18.50 8.31 1.41 0.59 -1.89 -0.33
18.51 8.31 1.39 0.58 -1.93 -0.33
18.52 8.31 1.37 0.58 -1.97 -0.34
18.53 8.32 1.35 0.58 -2.01 -0.34
18.54 8.33 1.33 0.57 -2.05 -0.35
18.55 8.34 1.31 0.57 -2.08 -0.35
18.56 8.35 1.29 0.57 -2.12 -0.36
18.57 8.35 1.27 0.56 -2.15 -0.36
18.58 8.35 1.25 0.56 -2.17 -0.37
18.59 8.35 1.23 0.55 -2.20 -0.37
18.60 8.35 1.20 0.55 -2.22 -0.38
18.61 8.34 1.18 0.55 -2.24 -0.39
18.62 8.34 1.16 0.54 -2.25 -0.39
18.63 8.33 1.14 0.54 -2.27 -0.40
18.64 8.33 1.11 0.54 -2.28 -0.40
18.65 8.33 1.09 0.53 -2.29 -0.41
18.66 8.34 1.07 0.53 -2.29 -0.42
18.67 8.35 1.05 0.52 -2.30 -0.43
18.68 8.36 1.02 0.52 -2.30 -0.43
18.69 8.38 1.00 0.51 -2.30 -0.44
18.70 8.39 0.98 0.51 -2.29 -0.45
18.71 8.40 0.95 0.51 -2.28 -0.45
18.72 8.41 0.93 0.50 -2.27 -0.46
18.73 8.41 0.91 0.50 -2.26 -0.47
18.74 8.41 0.89 0.49 -2.24 -0.48
18.75 8.40 0.86 0.49 -2.23 -0.49
18.76 8.38 0.84 0.48 -2.21 -0.49
18.77 8.35 0.82 0.48 -2.18 -0.50
18.78 8.32 0.80 0.47 -2.16 -0.51
18.79 8.28 0.78 0.47 -2.14 -0.52
18.80 8.25 0.76 0.46 -2.11 -0.53
18.81 8.22 0.73 0.46 -2.08 -0.54
18.82 8.19 0.71 0.45 -2.05 -0.54
18.83 8.18 0.69 0.44 -2.02 -0.55
18.84 8.17 0.67 0.44 -1.98 -0.56
18.85 8.18 0.65 0.43 -1.95 -0.57
18.86 8.19 0.63 0.43 -1.91 -0.58
18.87 8.21 0.62 0.42 -1.87 -0.59
18.88 8.24 0.60 0.42 -1.83 -0.60
18.89 8.27 0.58 0.41 -1.78 -0.61
18.90 8.29 0.56 0.40 -1.73 -0.62
18.91 8.31 0.54 0.40 -1.69 -0.62
18.92 8.32 0.53 0.39 -1.63 -0.63
18.93 8.32 0.51 0.39 -1.58 -0.64
18.94 8.31 0.50 0.38 -1.53 -0.65
18.95 8.28 0.48 0.37 -1.48 -0.66
18.96 8.25 0.47 0.37 -1.42 -0.67
18.97 8.20 0.45 0.36 -1.37 -0.68
18.98 8.15 0.44 0.35 -1.31 -0.69
18.99 8.10 0.43 0.35 -1.26 -0.69
19.00 8.05 0.41 0.34 -1.20 -0.70
19.01 8.00 0.40 0.33 -1.15 -0.71
19.02 7.97 0.39 0.32 -1.10 -0.72
19.03 7.94 0.38 0.32 -1.04 -0.73
19.04 7.92 0.37 0.31 -0.99 -0.73
19.05 7.91 0.36 0.30 -0.93 -0.74
19.06 7.92 0.35 0.29 -0.88 -0.75
19.07 7.93 0.34 0.29 -0.82 -0.76
19.08 7.94 0.34 0.28 -0.77 -0.76
19.09 7.96 0.33 0.27 -0.71 -0.77
19.10 7.98 0.32 0.26 -0.65 -0.78
19.11 7.99 0.31 0.26 -0.60 -0.78
19.12 8.00 0.31 0.25 -0.54 -0.79
19.13 8.01 0.30 0.24 -0.49 -0.79
19.14 8.00 0.30 0.23 -0.43 -0.80
19.15 7.99 0.30 0.22 -0.38 -0.81
19.16 7.98 0.29 0.22 -0.32 -0.81
19.17 7.96 0.29 0.21 -0.27 -0.81
19.18 7.94 0.29 0.20 -0.22 -0.82
19.19 7.92 0.28 0.19 -0.17 -0.82
19.20 7.90 0.28 0.18 -0.12 -0.83
19.21 7.88 0.28 0.18 -0.07 -0.83
19.22 7.87 0.28 0.17 -0.02 -0.83
19.23 7.86 0.28 0.16 0.02 -0.84
19.24 7.85 0.28 0.15 0.06 -0.84
19.25 7.84 0.28 0.14 0.11 -0.84
19.26 7.84 0.28 0.13 0.15 -0.84
19.27 7.83 0.29 0.13 0.19 -0.84
19.28 7.83 0.29 0.12 0.23 -0.84
19.29 7.82 0.29 0.11 0.26 -0.84
19.30 7.81 0.29 0.10 0.30 -0.84
19.31 7.80 0.30 0.09 0.33 -0.84
19.32 7.79 0.30 0.08 0.36 -0.84
19.33 7.79 0.30 0.07 0.39 -0.84
19.34 7.78 0.31 0.07 0.42 -0.84
19.35 7.78 0.31 0.06 0.45 -0.84
19.36 7.78 0.32 0.05 0.47 -0.84
19.37 7.79 0.32 0.04 0.49 -0.83
19.38 7.80 0.33 0.03 0.51 -0.83
19.39 7.82 0.33 0.02 0.53 -0.83
19.40 7.84 0.34 0.02 0.55 -0.82
19.41 7.87 0.34 0.01 0.56 -0.82
19.42 7.89 0.35 -0.00 0.58 -0.81
19.43 7.92 0.35 -0.01 0.59 -0.81
19.44 7.94 0.36 -0.02 0.60 -0.80
19.45 7.96 0.37 -0.02 0.61 -0.80
19.46 7.98 0.37 -0.03 0.62 -0.79
19.47 7.99 0.38 -0.04 0.63 -0.78
19.48 8.00 0.38 -0.05 0.63 -0.77
19.49 8.00 0.39 -0.06 0.63 -0.77
19.50 8.00 0.40 -0.06 0.64 -0.76
19.51 8.00 0.40 -0.07 0.63 -0.75
19.52 8.00 0.41 -0.08 0.63 -0.74
19.53 8.00 0.42 -0.09 0.63 -0.73
19.54 8.00 0.42 -0.09 0.62 -0.72
19.55 8.00 0.43 -0.10 0.61 -0.71
19.56 8.01 0.43 -0.11 0.60 -0.70
19.57 8.02 0.44 -0.11 0.59 -0.69
19.58 8.02 0.45 -0.12 0.57 -0.68
19.59 8.03 0.45 -0.13 0.56 -0.66
19.60 8.03 0.46 -0.13 0.54 -0.65
19.61 8.03 0.46 -0.14 0.52 -0.64
19.62 8.02 0.47 -0.15 0.50 -0.63
19.63 8.01 0.47 -0.15 0.48 -0.61
19.64 8.00 0.48 -0.16 0.45 -0.60
19.65 7.98 0.48 -0.16 0.43 -0.59
19.66 7.96 0.49 -0.17 0.40 -0.57
19.67 7.94 0.49 -0.18 0.37 -0.56
19.68 7.92 0.49 -0.18 0.34 -0.54
19.69 7.91 0.50 -0.19 0.31 -0.53
19.70 7.90 0.50 -0.19 0.28 -0.51
19.71 7.89 0.50 -0.20 0.24 -0.50
19.72 7.90 0.50 -0.20 0.21 -0.48
19.73 7.90 0.51 -0.21 0.17 -0.46
19.74 7.92 0.51 -0.21 0.13 -0.45
19.75 7.93 0.51 -0.22 0.10 -0.43
19.76 7.95 0.51 -0.22 0.06 -0.41
19.77 7.97 0.51 -0.22 0.02 -0.40
19.78 7.99 0.51 -0.23 -0.02 -0.38
19.79 8.01 0.51 -0.23 -0.06 -0.36
19.80 8.02 0.51 -0.24 -0.10 -0.35
19.81 8.03 0.51 -0.24 -0.14 -0.33
19.82 8.03 0.51 -0.24 -0.18 -0.31
19.83 8.04 0.50 -0.25 -0.21 -0.29
19.84 8.04 0.50 -0.25 -0.25 -0.28
19.85 8.04 0.50 -0.25 -0.29 -0.26
19.86 8.05 0.50 -0.25 -0.33 -0.24
19.87 8.06 0.49 -0.26 -0.37 -0.22
19.88 8.07 0.49 -0.26 -0.41 -0.20
19.89 8.09 0.48 -0.26 -0.45 -0.19
19.90 8.11 0.48 -0.26 -0.49 -0.17
19.91 8.12 0.48 -0.26 -0.52 -0.15
19.92 8.14 0.47 -0.26 -0.56 -0.13
19.93 8.16 0.46 -0.27 -0.59 -0.11
19.94 8.17 0.46 -0.27 -0.63 -0.10
19.95 8.18 0.45 -0.27 -0.66 -0.08
19.96 8.18 0.44 -0.27 -0.69 -0.06
19.97 8.16 0.44 -0.27 -0.72 -0.04
19.98 8.14 0.43 -0.27 -0.75 -0.02
19.99 8.11 0.42 -0.27 -0.78 -0.01
20.00 8.08 0.41 -0.27 -0.81 0.01
20.01 8.04 0.41 -0.27 -0.84 0.03
20.02 8.01 0.40 -0.27 -0.87 0.04
20.03 7.98 0.39 -0.27 -0.90 0.06
20.04 7.95 0.38 -0.27 -0.92 0.08
20.05 7.93 0.37 -0.27 -0.95 0.10
20.06 7.93 0.36 -0.27 -0.97 0.11
20.07 7.93 0.35 -0.26 -1.00 0.13
20.08 7.94 0.34 -0.26 -1.02 0.14
20.09 7.96 0.33 -0.26 -1.04 0.16
20.10 7.99 0.32 -0.26 -1.06 0.18
20.11 8.03 0.31 -0.26 -1.07 0.19
20.12 8.06 0.30 -0.26 -1.08 0.21
20.13 8.09 0.29 -0.25 -1.09 0.22
20.14 8.11 0.28 -0.25 -1.10 0.24
20.15 8.13 0.27 -0.25 -1.11 0.25
20.16 8.14 0.25 -0.25 -1.11 0.26
20.17 8.15 0.24 -0.24 -1.11 0.28
20.18 8.15 0.23 -0.24 -1.11 0.29
20.19 8.15 0.22 -0.24 -1.11 0.31
20.20 8.14 0.21 -0.23 -1.10 0.32
20.21 8.13 0.20 -0.23 -1.10 0.33
20.22 8.13 0.19 -0.23 -1.09 0.34
20.23 8.13 0.18 -0.22 -1.08 0.36
20.24 8.13 0.17 -0.22 -1.07 0.37
20.25 8.14 0.16 -0.22 -1.05 0.38
20.26 8.16 0.15 -0.21 -1.04 0.39
20.27 8.18 0.14 -0.21 -1.02 0.40
20.28 8.19 0.13 -0.21 -1.00 0.41
20.29 8.21 0.12 -0.20 -0.98 0.42
20.30 8.23 0.11 -0.20 -0.95 0.43
20.31 8.24 0.10 -0.19 -0.92 0.44
20.32 8.24 0.09 -0.19 -0.89 0.45
20.33 8.25 0.08 -0.18 -0.86 0.46
20.34 8.24 0.07 -0.18 -0.83 0.47
20.35 8.24 0.06 -0.17 -0.79 0.48
20.36 8.23 0.05 -0.17 -0.76 0.49
20.37 8.22 0.05 -0.16 -0.72 0.49
20.38 8.22 0.04 -0.16 -0.68 0.50
20.39 8.22 0.03 -0.15 -0.64 0.51
20.40 8.23 0.03 -0.15 -0.60 0.51
20.41 8.25 0.02 -0.14 -0.55 0.52
20.42 8.27 0.02 -0.14 -0.50 0.53
20.43 8.30 0.01 -0.13 -0.46 0.53
20.44 8.34 0.01 -0.13 -0.41 0.54
20.45 8.38 0.00 -0.12 -0.35 0.54
20.46 8.41 -0.00 -0.12 -0.30 0.55
20.47 8.45 -0.00 -0.11 -0.24 0.55
20.48 8.48 -0.00 -0.11 -0.19 0.56
20.49 8.50 -0.01 -0.10 -0.13 0.56
20.50 8.51 -0.01 -0.10 -0.07 0.57
20.51 8.51 -0.01 -0.09 -0.00 0.57
20.52 8.51 -0.01 -0.08 0.06 0.57
20.53 8.49 -0.01 -0.08 0.12 0.58
20.54 8.47 -0.01 -0.07 0.18 0.58
20.55 8.44 -0.00 -0.07 0.25 0.58
20.56 8.41 -0.00 -0.06 0.31 0.58
20.57 8.39 0.00 -0.05 0.37 0.59
20.58 8.37 0.01 -0.05 0.43 0.59
20.59 8.36 0.01 -0.04 0.50 0.59
20.60 8.35 0.02 -0.04 0.56 0.59
20.61 8.35 0.02 -0.03 0.62 0.59
20.62 8.36 0.03 -0.03 0.68 0.60
20.63 8.38 0.04 -0.02 0.75 0.60
20.64 8.39 0.04 -0.01 0.81 0.60
20.65 8.41 0.05 -0.01 0.87 0.60
20.66 8.43 0.06 -0.00 0.93 0.60
20.67 8.44 0.07 0.00 1.00 0.60
20.68 8.45 0.08 0.01 1.06 0.60
20.69 8.45 0.09 0.02 1.12 0.60
20.70 8.45 0.10 0.02 1.18 0.60
20.71 8.44 0.12 0.03 1.24 0.60
20.72 8.43 0.13 0.04 1.30 0.60
20.73 8.42 0.14 0.04 1.36 0.60
20.74 8.41 0.16 0.05 1.41 0.60
20.75 8.40 0.17 0.05 1.47 0.61
20.76 8.40 0.19 0.06 1.52 0.61
20.77 8.41 0.20 0.07 1.57 0.61
20.78 8.43 0.22 0.07 1.63 0.61
20.79 8.46 0.23 0.08 1.68 0.61
20.80 8.50 0.25 0.08 1.72 0.61
20.81 8.55 0.27 0.09 1.77 0.61
20.82 8.61 0.29 0.10 1.82 0.61
20.83 8.67 0.30 0.10 1.87 0.61
20.84 8.74 0.32 0.11 1.91 0.61
20.85 8.81 0.34 0.11 1.96 0.61
20.86 8.88 0.36 0.12 2.01 0.61
20.87 8.95 0.38 0.13 2.05 0.61
20.88 9.01 0.40 0.13 2.09 0.61
20.89 9.06 0.42 0.14 2.14 0.61
20.90 9.11 0.45 0.14 2.18 0.61
20.91 9.14 0.47 0.15 2.22 0.61
20.92 9.16 0.49 0.16 2.26 0.61
20.93 9.17 0.51 0.16 2.29 0.61
20.94 9.17 0.54 0.17 2.33 0.61
20.95 9.17 0.56 0.17 2.36 0.61
20.96 9.15 0.58 0.18 2.39 0.61
20.97 9.13 0.61 0.19 2.41 0.61
20.98 9.10 0.63 0.19 2.44 0.61
20.99 9.07 0.66 0.20 2.46 0.61
21.00 9.04 0.68 0.21 2.47 0.61
21.01 9.02 0.71 0.21 2.49 0.62
21.02 8.99 0.73 0.22 2.50 0.62
21.03 8.97 0.76 0.22 2.51 0.62
21.04 8.95 0.78 0.23 2.51 0.62
21.05 8.94 0.81 0.24 2.51 0.62
21.06 8.93 0.83 0.24 2.51 0.62
21.07 8.93 0.86 0.25 2.51 0.63
21.08 8.93 0.88 0.25 2.50 0.63
21.09 8.94 0.91 0.26 2.49 0.63
21.10 8.94 0.93 0.27 2.48 0.63
21.11 8.95 0.96 0.27 2.47 0.63
21.12 8.95 0.98 0.28 2.45 0.64
21.13 8.95 1.00 0.29 2.43 0.64
21.14 8.95 1.03 0.29 2.41 0.64
21.15 8.95 1.05 0.30 2.39 0.64
21.16 8.94 1.08 0.31 2.36 0.65
21.17 8.93 1.10 0.31 2.33 0.65
21.18 8.92 1.12 0.32 2.30 0.65
21.19 8.91 1.15 0.33 2.27 0.65
21.20 8.91 1.17 0.33 2.23 0.66
21.21 8.91 1.19 0.34 2.19 0.66
21.22 8.91 1.21 0.35 2.15 0.66
21.23 8.92 1.23 0.35 2.11 0.67
21.24 8.93 1.25 0.36 2.07 0.67
21.25 8.94 1.28 0.37 2.02 0.67
21.26 8.96 1.30 0.37 1.97 0.68
21.27 8.98 1.31 0.38 1.92 0.68
21.28 9.00 1.33 0.39 1.87 0.68
21.29 9.01 1.35 0.39 1.82 0.68
21.30 9.02 1.37 0.40 1.77 0.69
21.31 9.02 1.39 0.41 1.71 0.69
21.32 9.01 1.40 0.41 1.66 0.69
21.33 8.99 1.42 0.42 1.60 0.70
21.34 8.97 1.44 0.43 1.54 0.70
21.35 8.93 1.45 0.43 1.48 0.70
21.36 8.89 1.47 0.44 1.42 0.70
21.37 8.85 1.48 0.45 1.35 0.71
21.38 8.81 1.49 0.46 1.29 0.71
21.39 8.76 1.51 0.46 1.22 0.71
21.40 8.72 1.52 0.47 1.15 0.71
21.41 8.69 1.53 0.48 1.08 0.72
21.42 8.66 1.54 0.48 1.01 0.72
21.43 8.63 1.55 0.49 0.94 0.72
21.44 8.62 1.56 0.50 0.87 0.72
21.45 8.61 1.57 0.51 0.79 0.72
21.46 8.60 1.57 0.51 0.72 0.72
21.47 8.59 1.58 0.52 0.65 0.72
21.48 8.58 1.59 0.53 0.57 0.73
21.49 8.57 1.59 0.53 0.50 0.73
21.50 8.55 1.60 0.54 0.43 0.73
21.51 8.53 1.60 0.55 0.35 0.73
21.52 8.50 1.60 0.56 0.28 0.73
21.53 8.47 1.61 0.56 0.21 0.73
21.54 8.43 1.61 0.57 0.13 0.72
21.55 8.40 1.61 0.58 0.06 0.72
21.56 8.36 1.61 0.58 -0.01 0.72
21.57 8.32 1.61 0.59 -0.08 0.72
21.58 8.29 1.61 0.60 -0.15 0.72
21.59 8.27 1.61 0.61 -0.22 0.72
21.60 8.26 1.60 0.61 -0.29 0.71
21.61 8.26 1.60 0.62 -0.36 0.71
21.62 8.27 1.60 0.63 -0.43 0.71
21.63 8.28 1.59 0.63 -0.49 0.70
21.64 8.31 1.59 0.64 -0.55 0.70
21.65 8.34 1.58 0.65 -0.61 0.70
21.66 8.37 1.57 0.66 -0.67 0.69
21.67 8.40 1.57 0.66 -0.73 0.69
21.68 8.42 1.56 0.67 -0.78 0.68
21.69 8.44 1.55 0.68 -0.83 0.67
21.70 8.45 1.54 0.68 -0.88 0.67
21.71 8.45 1.53 0.69 -0.93 0.66
21.72 8.44 1.52 0.70 -0.97 0.65
21.73 8.42 1.51 0.70 -1.01 0.65
21.74 8.39 1.50 0.71 -1.05 0.64
21.75 8.36 1.49 0.72 -1.09 0.63
21.76 8.32 1.48 0.72 -1.13 0.62
21.77 8.28 1.47 0.73 -1.16 0.61
21.78 8.24 1.46 0.73 -1.19 0.60
21.79 8.20 1.45 0.74 -1.23 0.59
21.80 8.17 1.43 0.75 -1.25 0.58
21.81 8.15 1.42 0.75 -1.28 0.57
21.82 8.13 1.41 0.76 -1.31 0.56
21.83 8.12 1.40 0.76 -1.33 0.55
21.84 8.12 1.38 0.77 -1.35 0.53
21.85 8.13 1.37 0.77 -1.36 0.52
21.86 8.14 1.35 0.78 -1.38 0.51
21.87 8.16 1.34 0.78 -1.39 0.49
21.88 8.18 1.33 0.79 -1.40 0.48
21.89 8.21 1.31 0.79 -1.41 0.46
21.90 8.23 1.30 0.80 -1.41 0.45
21.91 8.26 1.28 0.80 -1.41 0.43
21.92 8.28 1.27 0.81 -1.40 0.42
21.93 8.29 1.26 0.81 -1.40 0.40
21.94 8.30 1.24 0.81 -1.39 0.39
21.95 8.30 1.23 0.82 -1.38 0.37
21.96 8.30 1.22 0.82 -1.36 0.35
21.97 8.29 1.20 0.83 -1.35 0.34
21.98 8.27 1.19 0.83 -1.33 0.32
21.99 8.25 1.17 0.83 -1.31 0.30
22.00 8.23 1.16 0.83 -1.29 0.28
22.01 8.20 1.15 0.84 -1.26 0.26
22.02 8.17 1.14 0.84 -1.24 0.24
22.03 8.15 1.12 0.84 -1.21 0.22
22.04 8.13 1.11 0.84 -1.18 0.20
22.05 8.11 1.10 0.85 -1.15 0.19
22.06 8.10 1.09 0.85 -1.12 0.17
22.07 8.09 1.08 0.85 -1.09 0.14
22.08 8.10 1.07 0.85 -1.05 0.12
22.09 8.10 1.06 0.85 -1.01 0.10
22.10 8.12 1.05 0.85 -0.98 0.08
22.11 8.13 1.04 0.85 -0.94 0.06
22.12 8.16 1.03 0.85 -0.89 0.04
22.13 8.18 1.02 0.85 -0.85 0.02
22.14 8.20 1.01 0.85 -0.80 -0.00
22.15 8.22 1.00 0.85 -0.76 -0.02
22.16 8.23 1.00 0.85 -0.71 -0.05
22.17 8.24 0.99 0.85 -0.66 -0.07
22.18 8.25 0.98 0.85 -0.61 -0.09
22.19 8.26 0.98 0.85 -0.56 -0.11
22.20 8.26 0.97 0.85 -0.51 -0.13
22.21 8.25 0.97 0.85 -0.46 -0.15
22.22 8.24 0.96 0.85 -0.41 -0.18
22.23 8.24 0.96 0.85 -0.35 -0.20
22.24 8.23 0.96 0.84 -0.30 -0.22
22.25 8.23 0.95 0.84 -0.25 -0.24
22.26 8.23 0.95 0.84 -0.20 -0.26
22.27 8.23 0.95 0.84 -0.14 -0.28
22.28 8.23 0.95 0.83 -0.09 -0.31
22.29 8.23 0.95 0.83 -0.04 -0.33
22.30 8.23 0.95 0.83 0.01 -0.35
22.31 8.23 0.95 0.82 0.06 -0.37
22.32 8.23 0.95 0.82 0.11 -0.39
22.33 8.22 0.95 0.81 0.16 -0.41
22.34 8.21 0.95 0.81 0.21 -0.43
22.35 8.19 0.95 0.81 0.26 -0.45
22.36 8.17 0.96 0.80 0.30 -0.47
22.37 8.15 0.96 0.80 0.35 -0.49
22.38 8.12 0.96 0.79 0.39 -0.51
22.39 8.09 0.97 0.79 0.43 -0.53
22.40 8.07 0.97 0.78 0.47 -0.55
22.41 8.05 0.98 0.78 0.51 -0.57
22.42 8.03 0.98 0.77 0.54 -0.59
22.43 8.03 0.99 0.76 0.58 -0.61
22.44 8.03 0.99 0.76 0.61 -0.62
22.45 8.04 1.00 0.75 0.64 -0.64
22.46 8.06 1.01 0.74 0.67 -0.66
22.47 8.10 1.01 0.74 0.70 -0.67
22.48 8.13 1.02 0.73 0.72 -0.69
22.49 8.18 1.03 0.72 0.75 -0.71
22.50 8.22 1.04 0.72 0.77 -0.72
22.51 8.26 1.04 0.71 0.79 -0.74
22.52 8.30 1.05 0.70 0.81 -0.75
22.53 8.33 1.06 0.69 0.83 -0.77
22.54 8.36 1.07 0.69 0.85 -0.78
22.55 8.38 1.08 0.68 0.87 -0.79
22.56 8.39 1.09 0.67 0.88 -0.80
22.57 8.39 1.09 0.66 0.89 -0.82
22.58 8.39 1.10 0.66 0.90 -0.83
22.59 8.38 1.11 0.65 0.91 -0.84
22.60 8.37 1.12 0.64 0.91 -0.85
22.61 8.35 1.13 0.63 0.91 -0.86
22.62 8.34 1.14 0.62 0.91 -0.87
22.63 8.33 1.15 0.61 0.91 -0.88
