TI=0.10 | U_mean=11.00 | Ct_used=0.81 | D=178.00 | rho=1.22 | Ct_path=inputs/turbie_inputs/CT.txt | param_path=inputs/turbie_inputs/turbie_parameters.txt | wind_file=wind_11_ms_TI_0.1.txt | ct_mode=mean
Sampling_rate_Hz=100.00
t[s]	U[m/s]	x_blade[m]	x_tower[m]	v_blade[m/s]	v_tower[m/s]
37.45 10.17 2.04 0.82 0.21 0.88
37.46 10.12 2.04 0.83 0.15 0.88
37.47 10.07 2.04 0.84 0.08 0.87
37.48 10.03 2.04 0.84 0.02 0.87
37.49 10.00 2.04 0.85 -0.05 0.86
37.50 9.98 2.04 0.86 -0.11 0.85
37.51 9.97 2.04 0.87 -0.18 0.85
37.52 9.97 2.04 0.88 -0.24 0.84
37.53 9.98 2.04 0.89 -0.30 0.83
37.54 10.00 2.03 0.90 -0.36 0.82
37.55 10.02 2.03 0.90 -0.41 0.81
37.56 10.05 2.02 0.91 -0.47 0.81
37.57 10.07 2.02 0.92 -0.52 0.80
37.58 10.09 2.01 0.93 -0.57 0.79
37.59 10.10 2.01 0.94 -0.62 0.78
37.60 10.11 2.00 0.94 -0.66 0.76
37.61 10.10 1.99 0.95 -0.70 0.75
37.62 10.09 1.99 0.96 -0.75 0.74
37.63 10.06 1.98 0.97 -0.79 0.73
37.64 10.03 1.97 0.97 -0.82 0.72
37.65 9.99 1.96 0.98 -0.86 0.70
37.66 9.95 1.95 0.99 -0.90 0.69
37.67 9.91 1.95 0.99 -0.93 0.68
37.68 9.87 1.94 1.00 -0.96 0.66
37.69 9.83 1.93 1.01 -0.99 0.65
37.70 9.80 1.92 1.01 -1.02 0.63
37.71 9.77 1.91 1.02 -1.05 0.62
37.72 9.75 1.90 1.03 -1.08 0.60
37.73 9.74 1.88 1.03 -1.10 0.59
37.74 9.73 1.87 1.04 -1.12 0.57
37.75 9.72 1.86 1.04 -1.14 0.55
37.76 9.72 1.85 1.05 -1.16 0.53
37.77 9.71 1.84 1.05 -1.17 0.52
37.78 9.70 1.83 1.06 -1.19 0.50
37.79 9.70 1.81 1.06 -1.20 0.48
37.80 9.68 1.80 1.07 -1.20 0.46
37.81 9.67 1.79 1.07 -1.21 0.44
37.82 9.65 1.78 1.08 -1.22 0.42
37.83 9.64 1.77 1.08 -1.22 0.40
37.84 9.62 1.75 1.09 -1.22 0.38
37.85 9.60 1.74 1.09 -1.22 0.36
37.86 9.58 1.73 1.09 -1.21 0.34
37.87 9.57 1.72 1.10 -1.21 0.32
37.88 9.56 1.71 1.10 -1.20 0.30
37.89 9.55 1.69 1.10 -1.19 0.27
37.90 9.54 1.68 1.10 -1.18 0.25
37.91 9.54 1.67 1.11 -1.17 0.23
37.92 9.54 1.66 1.11 -1.15 0.21
37.93 9.55 1.65 1.11 -1.14 0.18
37.94 9.55 1.64 1.11 -1.12 0.16
37.95 9.56 1.62 1.11 -1.10 0.14
37.96 9.57 1.61 1.12 -1.08 0.11
37.97 9.58 1.60 1.12 -1.05 0.09
37.98 9.59 1.59 1.12 -1.03 0.07
37.99 9.60 1.58 1.12 -1.00 0.04
38.00 9.60 1.57 1.12 -0.97 0.02
38.01 9.61 1.56 1.12 -0.94 -0.01
38.02 9.61 1.55 1.12 -0.91 -0.03
38.03 9.62 1.55 1.12 -0.88 -0.06
38.04 9.62 1.54 1.12 -0.84 -0.08
38.05 9.61 1.53 1.12 -0.81 -0.11
38.06 9.61 1.52 1.11 -0.77 -0.13
38.07 9.60 1.51 1.11 -0.73 -0.16
38.08 9.60 1.51 1.11 -0.70 -0.18
38.09 9.59 1.50 1.11 -0.66 -0.21
38.10 9.59 1.49 1.11 -0.62 -0.23
38.11 9.59 1.49 1.10 -0.58 -0.26
38.12 9.59 1.48 1.10 -0.54 -0.28
38.13 9.60 1.48 1.10 -0.50 -0.31
38.14 9.61 1.47 1.10 -0.46 -0.33
38.15 9.64 1.47 1.09 -0.42 -0.36
38.16 9.67 1.46 1.09 -0.38 -0.38
38.17 9.72 1.46 1.08 -0.33 -0.41
38.18 9.77 1.46 1.08 -0.29 -0.43
38.19 9.83 1.45 1.08 -0.25 -0.46
38.20 9.89 1.45 1.07 -0.20 -0.48
38.21 9.96 1.45 1.07 -0.16 -0.51
38.22 10.03 1.45 1.06 -0.11 -0.53
38.23 10.09 1.45 1.06 -0.06 -0.55
38.24 10.14 1.45 1.05 -0.01 -0.58
38.25 10.18 1.45 1.04 0.03 -0.60
38.26 10.20 1.45 1.04 0.08 -0.62
38.27 10.21 1.45 1.03 0.13 -0.65
38.28 10.20 1.45 1.03 0.17 -0.67
38.29 10.18 1.45 1.02 0.22 -0.69
38.30 10.14 1.45 1.01 0.26 -0.71
38.31 10.10 1.46 1.00 0.30 -0.73
38.32 10.04 1.46 1.00 0.34 -0.75
38.33 9.98 1.46 0.99 0.37 -0.78
38.34 9.91 1.47 0.98 0.41 -0.80
38.35 9.85 1.47 0.97 0.44 -0.82
38.36 9.80 1.48 0.97 0.46 -0.83
38.37 9.75 1.48 0.96 0.49 -0.85
38.38 9.71 1.49 0.95 0.51 -0.87
38.39 9.67 1.49 0.94 0.52 -0.89
38.40 9.65 1.50 0.93 0.54 -0.91
38.41 9.63 1.50 0.92 0.55 -0.93
38.42 9.61 1.51 0.91 0.56 -0.94
38.43 9.60 1.51 0.90 0.57 -0.96
38.44 9.59 1.52 0.89 0.58 -0.97
38.45 9.58 1.52 0.88 0.58 -0.99
38.46 9.57 1.53 0.87 0.58 -1.00
38.47 9.56 1.54 0.86 0.58 -1.02
38.48 9.55 1.54 0.85 0.58 -1.03
38.49 9.54 1.55 0.84 0.57 -1.05
38.50 9.53 1.55 0.83 0.56 -1.06
38.51 9.53 1.56 0.82 0.55 -1.07
38.52 9.54 1.56 0.81 0.54 -1.08
38.53 9.55 1.57 0.80 0.52 -1.09
38.54 9.58 1.58 0.79 0.51 -1.10
38.55 9.61 1.58 0.78 0.49 -1.11
38.56 9.65 1.58 0.77 0.47 -1.12
38.57 9.70 1.59 0.75 0.45 -1.13
38.58 9.75 1.59 0.74 0.42 -1.14
38.59 9.81 1.60 0.73 0.40 -1.15
38.60 9.86 1.60 0.72 0.37 -1.16
38.61 9.91 1.61 0.71 0.35 -1.16
38.62 9.96 1.61 0.70 0.32 -1.17
38.63 9.99 1.61 0.69 0.29 -1.18
38.64 10.03 1.61 0.67 0.26 -1.18
38.65 10.05 1.62 0.66 0.23 -1.19
38.66 10.07 1.62 0.65 0.20 -1.19
38.67 10.08 1.62 0.64 0.17 -1.19
38.68 10.09 1.62 0.63 0.13 -1.20
38.69 10.10 1.62 0.61 0.09 -1.20
38.70 10.11 1.62 0.60 0.05 -1.20
38.71 10.13 1.62 0.59 0.01 -1.20
38.72 10.14 1.62 0.58 -0.03 -1.20
38.73 10.16 1.62 0.57 -0.07 -1.20
38.74 10.18 1.62 0.55 -0.12 -1.20
38.75 10.20 1.62 0.54 -0.16 -1.20
38.76 10.21 1.62 0.53 -0.21 -1.20
38.77 10.22 1.62 0.52 -0.26 -1.20
38.78 10.22 1.61 0.51 -0.31 -1.20
38.79 10.21 1.61 0.49 -0.36 -1.20
38.80 10.20 1.61 0.48 -0.41 -1.19
38.81 10.17 1.60 0.47 -0.46 -1.19
38.82 10.13 1.60 0.46 -0.52 -1.19
38.83 10.08 1.59 0.45 -0.57 -1.18
38.84 10.03 1.59 0.43 -0.63 -1.18
38.85 9.97 1.58 0.42 -0.69 -1.17
38.86 9.91 1.57 0.41 -0.76 -1.17
38.87 9.85 1.56 0.40 -0.82 -1.16
38.88 9.80 1.56 0.39 -0.89 -1.15
38.89 9.76 1.55 0.38 -0.95 -1.15
38.90 9.72 1.54 0.36 -1.02 -1.14
38.91 9.69 1.53 0.35 -1.09 -1.13
38.92 9.67 1.52 0.34 -1.16 -1.13
38.93 9.66 1.50 0.33 -1.22 -1.12
38.94 9.65 1.49 0.32 -1.29 -1.11
38.95 9.64 1.48 0.31 -1.36 -1.10
38.96 9.64 1.46 0.30 -1.43 -1.09
38.97 9.63 1.45 0.29 -1.50 -1.09
38.98 9.62 1.43 0.28 -1.57 -1.08
38.99 9.62 1.42 0.27 -1.64 -1.07
39.00 9.60 1.40 0.25 -1.70 -1.06
39.01 9.59 1.38 0.24 -1.77 -1.05
39.02 9.57 1.37 0.23 -1.84 -1.04
39.03 9.56 1.35 0.22 -1.90 -1.03
39.04 9.54 1.33 0.21 -1.96 -1.02
39.05 9.53 1.31 0.20 -2.03 -1.01
39.06 9.52 1.29 0.19 -2.09 -1.00
39.07 9.52 1.27 0.18 -2.15 -0.99
39.08 9.52 1.24 0.17 -2.21 -0.97
39.09 9.51 1.22 0.16 -2.26 -0.96
39.10 9.51 1.20 0.15 -2.32 -0.95
39.11 9.51 1.18 0.14 -2.37 -0.94
39.12 9.51 1.15 0.14 -2.42 -0.93
39.13 9.51 1.13 0.13 -2.47 -0.92
39.14 9.50 1.10 0.12 -2.52 -0.91
39.15 9.48 1.08 0.11 -2.56 -0.90
39.16 9.47 1.05 0.10 -2.61 -0.89
39.17 9.45 1.02 0.09 -2.65 -0.88
39.18 9.43 1.00 0.08 -2.68 -0.86
39.19 9.42 0.97 0.07 -2.72 -0.85
39.20 9.41 0.94 0.06 -2.76 -0.84
39.21 9.40 0.92 0.06 -2.79 -0.83
39.22 9.40 0.89 0.05 -2.82 -0.82
39.23 9.41 0.86 0.04 -2.84 -0.81
39.24 9.42 0.83 0.03 -2.86 -0.80
39.25 9.45 0.80 0.02 -2.88 -0.79
39.26 9.47 0.77 0.02 -2.90 -0.78
39.27 9.51 0.74 0.01 -2.91 -0.77
39.28 9.54 0.72 0.00 -2.92 -0.76
39.29 9.57 0.69 -0.01 -2.93 -0.75
39.30 9.61 0.66 -0.01 -2.93 -0.74
39.31 9.64 0.63 -0.02 -2.93 -0.73
39.32 9.67 0.60 -0.03 -2.92 -0.72
39.33 9.70 0.57 -0.04 -2.91 -0.71
39.34 9.72 0.54 -0.04 -2.90 -0.70
39.35 9.75 0.51 -0.05 -2.88 -0.69
39.36 9.77 0.48 -0.06 -2.86 -0.68
39.37 9.80 0.45 -0.06 -2.84 -0.67
39.38 9.83 0.43 -0.07 -2.81 -0.66
39.39 9.87 0.40 -0.08 -2.78 -0.65
39.40 9.91 0.37 -0.08 -2.75 -0.64
39.41 9.95 0.34 -0.09 -2.71 -0.63
39.42 9.99 0.32 -0.10 -2.67 -0.62
39.43 10.03 0.29 -0.10 -2.62 -0.61
39.44 10.06 0.26 -0.11 -2.57 -0.61
39.45 10.10 0.24 -0.11 -2.52 -0.60
39.46 10.12 0.21 -0.12 -2.46 -0.59
39.47 10.13 0.19 -0.13 -2.41 -0.58
39.48 10.13 0.16 -0.13 -2.34 -0.57
39.49 10.13 0.14 -0.14 -2.28 -0.57
39.50 10.11 0.12 -0.14 -2.21 -0.56
39.51 10.09 0.10 -0.15 -2.15 -0.55
39.52 10.07 0.08 -0.15 -2.08 -0.54
39.53 10.04 0.06 -0.16 -2.01 -0.54
39.54 10.03 0.04 -0.16 -1.93 -0.53
39.55 10.01 0.02 -0.17 -1.86 -0.52
39.56 10.01 -0.00 -0.18 -1.78 -0.51
39.57 10.01 -0.02 -0.18 -1.71 -0.51
39.58 10.03 -0.04 -0.19 -1.63 -0.50
39.59 10.06 -0.05 -0.19 -1.54 -0.49
39.60 10.09 -0.07 -0.20 -1.46 -0.48
39.61 10.13 -0.08 -0.20 -1.37 -0.48
39.62 10.18 -0.09 -0.20 -1.29 -0.47
39.63 10.22 -0.11 -0.21 -1.20 -0.46
39.64 10.25 -0.12 -0.21 -1.11 -0.45
39.65 10.29 -0.13 -0.22 -1.01 -0.45
39.66 10.31 -0.14 -0.22 -0.92 -0.44
39.67 10.32 -0.15 -0.23 -0.82 -0.43
39.68 10.32 -0.15 -0.23 -0.73 -0.42
39.69 10.31 -0.16 -0.24 -0.63 -0.42
39.70 10.30 -0.17 -0.24 -0.53 -0.41
39.71 10.27 -0.17 -0.24 -0.44 -0.40
39.72 10.25 -0.18 -0.25 -0.34 -0.39
39.73 10.22 -0.18 -0.25 -0.25 -0.38
39.74 10.19 -0.18 -0.26 -0.15 -0.38
39.75 10.16 -0.18 -0.26 -0.06 -0.37
39.76 10.14 -0.18 -0.26 0.03 -0.36
39.77 10.12 -0.18 -0.27 0.13 -0.35
39.78 10.10 -0.18 -0.27 0.22 -0.34
39.79 10.08 -0.18 -0.27 0.30 -0.33
39.80 10.07 -0.17 -0.28 0.39 -0.32
39.81 10.05 -0.17 -0.28 0.48 -0.32
39.82 10.04 -0.16 -0.28 0.56 -0.31
39.83 10.03 -0.16 -0.29 0.65 -0.30
39.84 10.02 -0.15 -0.29 0.73 -0.29
39.85 10.02 -0.14 -0.29 0.81 -0.28
39.86 10.02 -0.13 -0.29 0.89 -0.27
39.87 10.03 -0.13 -0.30 0.97 -0.25
39.88 10.04 -0.12 -0.30 1.04 -0.24
39.89 10.06 -0.10 -0.30 1.12 -0.23
39.90 10.09 -0.09 -0.30 1.19 -0.22
39.91 10.13 -0.08 -0.31 1.26 -0.21
39.92 10.17 -0.07 -0.31 1.33 -0.20
39.93 10.22 -0.05 -0.31 1.40 -0.18
39.94 10.27 -0.04 -0.31 1.47 -0.17
39.95 10.31 -0.02 -0.31 1.54 -0.16
39.96 10.35 -0.01 -0.32 1.60 -0.15
39.97 10.38 0.01 -0.32 1.67 -0.13
39.98 10.40 0.02 -0.32 1.73 -0.12
39.99 10.41 0.04 -0.32 1.79 -0.11
40.00 10.40 0.06 -0.32 1.84 -0.09
40.01 10.38 0.08 -0.32 1.90 -0.08
40.02 10.35 0.10 -0.32 1.95 -0.06
40.03 10.31 0.12 -0.32 1.99 -0.05
40.04 10.27 0.14 -0.32 2.04 -0.03
40.05 10.21 0.16 -0.32 2.08 -0.01
40.06 10.16 0.18 -0.32 2.11 0.00
40.07 10.11 0.20 -0.32 2.14 0.02
40.08 10.07 0.22 -0.32 2.17 0.03
40.09 10.04 0.24 -0.32 2.19 0.05
40.10 10.01 0.27 -0.32 2.21 0.07
40.11 9.99 0.29 -0.32 2.23 0.09
40.12 9.98 0.31 -0.32 2.24 0.11
40.13 9.98 0.33 -0.32 2.25 0.12
40.14 9.99 0.36 -0.32 2.26 0.14
40.15 10.00 0.38 -0.32 2.27 0.16
40.16 10.02 0.40 -0.31 2.27 0.18
40.17 10.04 0.42 -0.31 2.27 0.20
40.18 10.06 0.45 -0.31 2.26 0.22
40.19 10.08 0.47 -0.31 2.26 0.24
40.20 10.11 0.49 -0.31 2.25 0.26
40.21 10.13 0.51 -0.30 2.24 0.28
40.22 10.16 0.54 -0.30 2.23 0.30
40.23 10.19 0.56 -0.30 2.21 0.32
40.24 10.22 0.58 -0.29 2.20 0.34
40.25 10.25 0.60 -0.29 2.18 0.36
40.26 10.28 0.62 -0.29 2.16 0.38
40.27 10.31 0.65 -0.28 2.14 0.40
40.28 10.34 0.67 -0.28 2.11 0.42
40.29 10.37 0.69 -0.27 2.09 0.45
40.30 10.40 0.71 -0.27 2.06 0.47
40.31 10.42 0.73 -0.26 2.03 0.49
40.32 10.43 0.75 -0.26 2.00 0.51
40.33 10.44 0.77 -0.25 1.97 0.53
40.34 10.43 0.79 -0.25 1.93 0.56
40.35 10.43 0.81 -0.24 1.90 0.58
40.36 10.41 0.83 -0.24 1.86 0.60
40.37 10.39 0.85 -0.23 1.82 0.62
40.38 10.37 0.86 -0.22 1.78 0.64
40.39 10.34 0.88 -0.22 1.73 0.67
40.40 10.32 0.90 -0.21 1.69 0.69
40.41 10.29 0.91 -0.20 1.64 0.71
40.42 10.27 0.93 -0.20 1.59 0.73
40.43 10.24 0.95 -0.19 1.53 0.75
40.44 10.22 0.96 -0.18 1.48 0.77
40.45 10.20 0.98 -0.17 1.43 0.80
40.46 10.19 0.99 -0.17 1.37 0.82
40.47 10.18 1.00 -0.16 1.31 0.84
40.48 10.17 1.02 -0.15 1.25 0.86
40.49 10.17 1.03 -0.14 1.20 0.88
40.50 10.17 1.04 -0.13 1.14 0.90
40.51 10.17 1.05 -0.12 1.08 0.92
40.52 10.19 1.06 -0.11 1.02 0.94
40.53 10.20 1.07 -0.10 0.96 0.96
40.54 10.23 1.08 -0.09 0.90 0.98
40.55 10.26 1.09 -0.08 0.84 1.00
40.56 10.29 1.10 -0.07 0.79 1.02
40.57 10.32 1.10 -0.06 0.73 1.04
40.58 10.36 1.11 -0.05 0.68 1.06
40.59 10.39 1.12 -0.04 0.62 1.08
40.60 10.42 1.12 -0.03 0.57 1.09
40.61 10.43 1.13 -0.02 0.52 1.11
40.62 10.44 1.13 -0.01 0.47 1.13
40.63 10.43 1.14 0.00 0.42 1.14
40.64 10.41 1.14 0.01 0.37 1.16
40.65 10.37 1.15 0.03 0.32 1.18
40.66 10.32 1.15 0.04 0.27 1.19
40.67 10.26 1.15 0.05 0.23 1.21
40.68 10.19 1.15 0.06 0.18 1.22
40.69 10.11 1.16 0.07 0.13 1.23
40.70 10.04 1.16 0.09 0.08 1.25
40.71 9.97 1.16 0.10 0.04 1.26
40.72 9.91 1.16 0.11 -0.01 1.27
40.73 9.86 1.16 0.12 -0.06 1.28
40.74 9.83 1.16 0.14 -0.10 1.29
40.75 9.81 1.16 0.15 -0.14 1.30
40.76 9.80 1.15 0.16 -0.19 1.31
40.77 9.80 1.15 0.18 -0.22 1.32
40.78 9.81 1.15 0.19 -0.26 1.33
40.79 9.82 1.15 0.20 -0.30 1.34
40.80 9.83 1.14 0.22 -0.33 1.35
40.81 9.84 1.14 0.23 -0.36 1.36
40.82 9.84 1.14 0.24 -0.39 1.36
40.83 9.84 1.13 0.26 -0.41 1.37
40.84 9.82 1.13 0.27 -0.44 1.37
40.85 9.79 1.12 0.28 -0.46 1.38
40.86 9.76 1.12 0.30 -0.48 1.38
40.87 9.72 1.11 0.31 -0.49 1.38
40.88 9.69 1.11 0.33 -0.51 1.39
40.89 9.65 1.10 0.34 -0.52 1.39
40.90 9.61 1.10 0.35 -0.53 1.39
40.91 9.58 1.09 0.37 -0.54 1.39
40.92 9.55 1.09 0.38 -0.55 1.39
40.93 9.53 1.08 0.39 -0.55 1.39
40.94 9.52 1.08 0.41 -0.55 1.39
40.95 9.51 1.07 0.42 -0.55 1.38
40.96 9.50 1.07 0.44 -0.55 1.38
40.97 9.48 1.06 0.45 -0.55 1.38
40.98 9.47 1.05 0.46 -0.54 1.37
40.99 9.45 1.05 0.48 -0.53 1.37
41.00 9.42 1.04 0.49 -0.52 1.36
41.01 9.39 1.04 0.51 -0.50 1.36
41.02 9.36 1.03 0.52 -0.49 1.35
41.03 9.32 1.03 0.53 -0.47 1.34
41.04 9.29 1.02 0.55 -0.45 1.33
41.05 9.26 1.02 0.56 -0.43 1.33
41.06 9.25 1.02 0.57 -0.40 1.32
41.07 9.25 1.01 0.59 -0.38 1.31
41.08 9.26 1.01 0.60 -0.35 1.30
41.09 9.29 1.00 0.61 -0.32 1.28
41.10 9.33 1.00 0.62 -0.29 1.27
41.11 9.38 1.00 0.64 -0.25 1.26
41.12 9.45 1.00 0.65 -0.21 1.25
41.13 9.52 1.00 0.66 -0.16 1.23
41.14 9.59 0.99 0.67 -0.12 1.22
41.15 9.65 0.99 0.69 -0.07 1.21
41.16 9.71 0.99 0.70 -0.01 1.19
41.17 9.76 0.99 0.71 0.04 1.18
41.18 9.80 0.99 0.72 0.10 1.16
41.19 9.82 0.99 0.73 0.16 1.14
41.20 9.83 1.00 0.74 0.22 1.13
41.21 9.84 1.00 0.76 0.28 1.11
41.22 9.84 1.00 0.77 0.35 1.09
41.23 9.83 1.01 0.78 0.41 1.07
41.24 9.83 1.01 0.79 0.48 1.05
41.25 9.83 1.02 0.80 0.54 1.03
41.26 9.84 1.02 0.81 0.61 1.02
41.27 9.86 1.03 0.82 0.68 1.00
41.28 9.88 1.03 0.83 0.75 0.98
41.29 9.90 1.04 0.84 0.82 0.96
41.30 9.93 1.05 0.85 0.89 0.93
41.31 9.96 1.06 0.86 0.96 0.91
41.32 9.98 1.07 0.87 1.03 0.89
41.33 9.99 1.08 0.87 1.10 0.87
41.34 9.99 1.09 0.88 1.17 0.85
41.35 9.99 1.10 0.89 1.24 0.83
41.36 9.97 1.12 0.90 1.31 0.81
41.37 9.94 1.13 0.91 1.38 0.78
41.38 9.90 1.14 0.92 1.45 0.76
41.39 9.87 1.16 0.92 1.52 0.74
41.40 9.83 1.18 0.93 1.58 0.72
41.41 9.79 1.19 0.94 1.64 0.70
41.42 9.76 1.21 0.94 1.70 0.67
41.43 9.74 1.23 0.95 1.76 0.65
41.44 9.73 1.24 0.96 1.81 0.63
41.45 9.73 1.26 0.96 1.87 0.61
41.46 9.74 1.28 0.97 1.92 0.58
41.47 9.76 1.30 0.98 1.97 0.56
41.48 9.78 1.32 0.98 2.02 0.54
41.49 9.79 1.34 0.99 2.07 0.52
41.50 9.80 1.36 0.99 2.11 0.49
41.51 9.81 1.38 1.00 2.16 0.47
41.52 9.81 1.40 1.00 2.20 0.45
41.53 9.80 1.43 1.00 2.24 0.43
41.54 9.78 1.45 1.01 2.27 0.41
41.55 9.76 1.47 1.01 2.31 0.38
41.56 9.72 1.50 1.02 2.33 0.36
41.57 9.70 1.52 1.02 2.36 0.34
41.58 9.67 1.54 1.02 2.38 0.32
41.59 9.65 1.57 1.03 2.40 0.30
41.60 9.64 1.59 1.03 2.42 0.28
41.61 9.64 1.61 1.03 2.43 0.26
41.62 9.65 1.64 1.03 2.44 0.24
41.63 9.67 1.66 1.04 2.45 0.22
41.64 9.70 1.69 1.04 2.45 0.20
41.65 9.74 1.71 1.04 2.46 0.18
41.66 9.78 1.74 1.04 2.45 0.16
41.67 9.82 1.76 1.04 2.45 0.14
41.68 9.85 1.79 1.05 2.45 0.12
41.69 9.88 1.81 1.05 2.44 0.11
41.70 9.90 1.83 1.05 2.43 0.09
41.71 9.92 1.86 1.05 2.42 0.07
41.72 9.93 1.88 1.05 2.40 0.05
41.73 9.93 1.91 1.05 2.38 0.04
41.74 9.93 1.93 1.05 2.36 0.02
41.75 9.93 1.95 1.05 2.33 0.00
41.76 9.93 1.98 1.05 2.30 -0.01
41.77 9.94 2.00 1.05 2.27 -0.03
41.78 9.95 2.02 1.05 2.24 -0.04
41.79 9.97 2.04 1.05 2.20 -0.06
41.80 9.99 2.07 1.05 2.16 -0.07
41.81 10.02 2.09 1.05 2.11 -0.09
41.82 10.05 2.11 1.05 2.07 -0.10
41.83 10.08 2.13 1.05 2.02 -0.11
41.84 10.11 2.15 1.04 1.97 -0.13
41.85 10.12 2.17 1.04 1.91 -0.14
41.86 10.13 2.19 1.04 1.86 -0.15
41.87 10.13 2.21 1.04 1.80 -0.16
41.88 10.13 2.22 1.04 1.74 -0.17
41.89 10.11 2.24 1.04 1.67 -0.19
41.90 10.09 2.26 1.03 1.61 -0.20
41.91 10.07 2.27 1.03 1.54 -0.21
41.92 10.04 2.29 1.03 1.47 -0.22
41.93 10.03 2.30 1.03 1.39 -0.23
41.94 10.02 2.32 1.03 1.31 -0.24
41.95 10.01 2.33 1.02 1.23 -0.25
41.96 10.02 2.34 1.02 1.15 -0.26
41.97 10.04 2.35 1.02 1.07 -0.27
41.98 10.07 2.36 1.02 0.98 -0.27
41.99 10.11 2.37 1.01 0.89 -0.28
42.00 10.15 2.38 1.01 0.81 -0.29
42.01 10.19 2.39 1.01 0.72 -0.30
42.02 10.23 2.39 1.00 0.63 -0.31
42.03 10.26 2.40 1.00 0.54 -0.31
42.04 10.29 2.40 1.00 0.45 -0.32
42.05 10.30 2.41 0.99 0.36 -0.33
42.06 10.30 2.41 0.99 0.27 -0.34
42.07 10.29 2.41 0.99 0.18 -0.34
42.08 10.28 2.42 0.98 0.09 -0.35
42.09 10.25 2.42 0.98 -0.01 -0.36
42.10 10.22 2.42 0.98 -0.10 -0.36
42.11 10.19 2.41 0.97 -0.20 -0.37
42.12 10.16 2.41 0.97 -0.29 -0.37
42.13 10.13 2.41 0.97 -0.39 -0.38
42.14 10.11 2.40 0.96 -0.49 -0.39
42.15 10.09 2.40 0.96 -0.59 -0.39
42.16 10.08 2.39 0.95 -0.68 -0.40
42.17 10.08 2.38 0.95 -0.78 -0.40
42.18 10.09 2.38 0.95 -0.88 -0.41
42.19 10.09 2.37 0.94 -0.97 -0.41
42.20 10.10 2.36 0.94 -1.07 -0.42
42.21 10.12 2.35 0.93 -1.16 -0.43
42.22 10.13 2.33 0.93 -1.26 -0.43
42.23 10.14 2.32 0.92 -1.35 -0.44
42.24 10.16 2.31 0.92 -1.44 -0.44
42.25 10.17 2.29 0.92 -1.53 -0.45
42.26 10.19 2.28 0.91 -1.61 -0.45
42.27 10.21 2.26 0.91 -1.70 -0.46
42.28 10.23 2.24 0.90 -1.78 -0.46
42.29 10.26 2.22 0.90 -1.86 -0.47
42.30 10.29 2.21 0.89 -1.93 -0.48
42.31 10.33 2.19 0.89 -2.01 -0.48
42.32 10.37 2.17 0.88 -2.08 -0.49
42.33 10.40 2.14 0.88 -2.15 -0.49
42.34 10.44 2.12 0.87 -2.21 -0.50
42.35 10.47 2.10 0.87 -2.27 -0.51
42.36 10.49 2.08 0.86 -2.33 -0.51
42.37 10.50 2.05 0.86 -2.39 -0.52
42.38 10.51 2.03 0.85 -2.44 -0.52
42.39 10.49 2.00 0.85 -2.49 -0.53
42.40 10.47 1.98 0.84 -2.54 -0.54
42.41 10.44 1.95 0.84 -2.59 -0.55
42.42 10.39 1.93 0.83 -2.63 -0.55
42.43 10.33 1.90 0.83 -2.68 -0.56
42.44 10.27 1.87 0.82 -2.72 -0.57
42.45 10.21 1.85 0.81 -2.75 -0.58
42.46 10.15 1.82 0.81 -2.79 -0.58
42.47 10.09 1.79 0.80 -2.83 -0.59
42.48 10.04 1.76 0.80 -2.86 -0.60
42.49 9.99 1.73 0.79 -2.89 -0.61
42.50 9.96 1.70 0.78 -2.92 -0.62
42.51 9.93 1.68 0.78 -2.94 -0.62
42.52 9.91 1.65 0.77 -2.97 -0.63
42.53 9.90 1.62 0.77 -2.99 -0.64
42.54 9.89 1.59 0.76 -3.01 -0.65
42.55 9.88 1.56 0.75 -3.02 -0.66
42.56 9.88 1.53 0.75 -3.03 -0.67
42.57 9.87 1.50 0.74 -3.04 -0.68
42.58 9.86 1.46 0.73 -3.04 -0.69
42.59 9.84 1.43 0.73 -3.05 -0.70
42.60 9.82 1.40 0.72 -3.05 -0.71
42.61 9.80 1.37 0.71 -3.04 -0.72
42.62 9.77 1.34 0.70 -3.04 -0.73
42.63 9.74 1.31 0.70 -3.03 -0.74
42.64 9.72 1.28 0.69 -3.01 -0.75
42.65 9.70 1.25 0.68 -3.00 -0.76
42.66 9.68 1.22 0.67 -2.98 -0.77
42.67 9.67 1.19 0.67 -2.96 -0.78
42.68 9.67 1.16 0.66 -2.94 -0.79
42.69 9.68 1.13 0.65 -2.91 -0.80
42.70 9.70 1.10 0.64 -2.88 -0.82
42.71 9.72 1.08 0.63 -2.85 -0.83
42.72 9.76 1.05 0.63 -2.81 -0.84
42.73 9.79 1.02 0.62 -2.77 -0.85
42.74 9.82 0.99 0.61 -2.73 -0.86
42.75 9.86 0.97 0.60 -2.69 -0.87
42.76 9.89 0.94 0.59 -2.64 -0.88
42.77 9.91 0.91 0.58 -2.58 -0.89
42.78 9.93 0.89 0.57 -2.53 -0.91
42.79 9.94 0.86 0.56 -2.47 -0.92
42.80 9.94 0.84 0.56 -2.41 -0.93
42.81 9.93 0.81 0.55 -2.35 -0.94
42.82 9.91 0.79 0.54 -2.29 -0.95
42.83 9.89 0.77 0.53 -2.22 -0.96
42.84 9.86 0.75 0.52 -2.16 -0.97
42.85 9.83 0.72 0.51 -2.09 -0.98
42.86 9.81 0.70 0.50 -2.02 -0.99
