TI=0.10 | U_mean=25.00 | Ct_used=0.06 | D=178.00 | rho=1.22 | Ct_path=inputs/turbie_inputs/CT.txt | param_path=inputs/turbie_inputs/turbie_parameters.txt | wind_file=wind_25_ms_TI_0.1.txt | ct_mode=mean
Sampling_rate_Hz=100.00
t[s]	U[m/s]	x_blade[m]	x_tower[m]	v_blade[m/s]	v_tower[m/s]
132.34 24.69 0.52 0.31 -0.08 0.16
132.35 24.51 0.52 0.31 -0.06 0.15
132.36 24.38 0.52 0.31 -0.05 0.14
132.37 24.31 0.52 0.31 -0.03 0.14
132.38 24.30 0.52 0.31 -0.02 0.13
132.39 24.37 0.52 0.31 -0.01 0.13
132.40 24.49 0.52 0.32 0.01 0.12
132.41 24.66 0.52 0.32 0.02 0.12
132.42 24.87 0.52 0.32 0.04 0.11
132.43 25.09 0.52 0.32 0.06 0.10
132.44 25.32 0.52 0.32 0.08 0.10
132.45 25.53 0.52 0.32 0.09 0.09
132.46 25.71 0.52 0.32 0.11 0.09
132.47 25.86 0.53 0.32 0.13 0.08
132.48 25.95 0.53 0.32 0.15 0.07
132.49 25.99 0.53 0.32 0.18 0.07
132.50 25.99 0.53 0.32 0.20 0.06
132.51 25.94 0.53 0.33 0.22 0.06
132.52 25.86 0.53 0.33 0.24 0.05
132.53 25.75 0.54 0.33 0.26 0.04
132.54 25.63 0.54 0.33 0.27 0.04
132.55 25.51 0.54 0.33 0.29 0.03
132.56 25.40 0.55 0.33 0.31 0.03
132.57 25.31 0.55 0.33 0.32 0.02
132.58 25.24 0.55 0.33 0.34 0.01
132.59 25.20 0.56 0.33 0.35 0.01
132.60 25.19 0.56 0.33 0.37 0.00
132.61 25.20 0.56 0.33 0.38 -0.00
132.62 25.24 0.57 0.33 0.40 -0.01
132.63 25.29 0.57 0.33 0.41 -0.01
132.64 25.35 0.58 0.33 0.42 -0.02
132.65 25.42 0.58 0.33 0.43 -0.03
132.66 25.48 0.58 0.33 0.44 -0.03
132.67 25.55 0.59 0.33 0.46 -0.04
132.68 25.61 0.59 0.33 0.47 -0.04
132.69 25.66 0.60 0.33 0.48 -0.05
132.70 25.70 0.60 0.33 0.49 -0.05
132.71 25.74 0.61 0.32 0.50 -0.06
132.72 25.77 0.61 0.32 0.50 -0.06
132.73 25.80 0.62 0.32 0.51 -0.07
132.74 25.84 0.62 0.32 0.52 -0.07
132.75 25.87 0.63 0.32 0.52 -0.08
132.76 25.90 0.63 0.32 0.53 -0.08
132.77 25.93 0.64 0.32 0.54 -0.08
132.78 25.97 0.64 0.32 0.54 -0.09
132.79 26.02 0.65 0.32 0.54 -0.09
132.80 26.06 0.65 0.32 0.55 -0.10
132.81 26.11 0.66 0.32 0.55 -0.10
132.82 26.16 0.67 0.32 0.55 -0.10
132.83 26.22 0.67 0.31 0.55 -0.11
132.84 26.28 0.68 0.31 0.55 -0.11
132.85 26.34 0.68 0.31 0.55 -0.11
132.86 26.41 0.69 0.31 0.55 -0.12
132.87 26.47 0.69 0.31 0.55 -0.12
132.88 26.54 0.70 0.31 0.54 -0.12
132.89 26.60 0.70 0.31 0.54 -0.13
132.90 26.66 0.71 0.31 0.53 -0.13
132.91 26.70 0.71 0.31 0.53 -0.13
132.92 26.73 0.72 0.30 0.52 -0.13
132.93 26.74 0.73 0.30 0.52 -0.14
132.94 26.72 0.73 0.30 0.51 -0.14
132.95 26.68 0.74 0.30 0.50 -0.14
132.96 26.62 0.74 0.30 0.49 -0.14
132.97 26.53 0.75 0.30 0.48 -0.14
132.98 26.42 0.75 0.30 0.47 -0.15
132.99 26.29 0.75 0.29 0.46 -0.15
133.00 26.15 0.76 0.29 0.44 -0.15
133.01 26.01 0.76 0.29 0.43 -0.15
133.02 25.88 0.77 0.29 0.41 -0.15
133.03 25.76 0.77 0.29 0.39 -0.15
133.04 25.66 0.78 0.29 0.37 -0.15
133.05 25.59 0.78 0.28 0.35 -0.15
133.06 25.54 0.78 0.28 0.33 -0.15
133.07 25.53 0.79 0.28 0.31 -0.16
133.08 25.55 0.79 0.28 0.28 -0.16
133.09 25.60 0.79 0.28 0.26 -0.16
133.10 25.66 0.79 0.28 0.23 -0.16
133.11 25.73 0.80 0.28 0.21 -0.16
133.12 25.81 0.80 0.27 0.19 -0.16
133.13 25.88 0.80 0.27 0.16 -0.16
133.14 25.93 0.80 0.27 0.14 -0.16
133.15 25.96 0.80 0.27 0.11 -0.16
133.16 25.96 0.80 0.27 0.09 -0.16
133.17 25.93 0.80 0.27 0.06 -0.16
133.18 25.88 0.80 0.26 0.03 -0.15
133.19 25.79 0.80 0.26 0.01 -0.15
133.20 25.70 0.80 0.26 -0.02 -0.15
133.21 25.59 0.80 0.26 -0.05 -0.15
133.22 25.48 0.80 0.26 -0.08 -0.15
133.23 25.37 0.80 0.26 -0.10 -0.15
133.24 25.28 0.80 0.26 -0.13 -0.15
133.25 25.21 0.80 0.25 -0.16 -0.15
133.26 25.16 0.80 0.25 -0.19 -0.15
133.27 25.15 0.80 0.25 -0.22 -0.15
133.28 25.16 0.79 0.25 -0.25 -0.15
133.29 25.20 0.79 0.25 -0.28 -0.15
133.30 25.25 0.79 0.25 -0.31 -0.15
133.31 25.33 0.78 0.24 -0.34 -0.14
133.32 25.42 0.78 0.24 -0.37 -0.14
133.33 25.51 0.78 0.24 -0.40 -0.14
133.34 25.60 0.77 0.24 -0.42 -0.14
133.35 25.68 0.77 0.24 -0.45 -0.14
133.36 25.76 0.76 0.24 -0.47 -0.14
133.37 25.82 0.76 0.24 -0.50 -0.14
133.38 25.86 0.75 0.24 -0.52 -0.14
133.39 25.89 0.75 0.23 -0.54 -0.14
133.40 25.92 0.74 0.23 -0.57 -0.13
133.41 25.93 0.74 0.23 -0.59 -0.13
133.42 25.93 0.73 0.23 -0.61 -0.13
133.43 25.93 0.73 0.23 -0.63 -0.13
133.44 25.93 0.72 0.23 -0.65 -0.13
133.45 25.92 0.71 0.23 -0.67 -0.13
133.46 25.92 0.71 0.22 -0.69 -0.13
133.47 25.92 0.70 0.22 -0.70 -0.13
133.48 25.93 0.69 0.22 -0.72 -0.13
133.49 25.93 0.68 0.22 -0.74 -0.13
133.50 25.94 0.68 0.22 -0.75 -0.13
133.51 25.95 0.67 0.22 -0.77 -0.13
133.52 25.97 0.66 0.22 -0.78 -0.13
133.53 25.99 0.65 0.22 -0.79 -0.13
133.54 26.01 0.65 0.21 -0.80 -0.13
133.55 26.03 0.64 0.21 -0.81 -0.13
133.56 26.05 0.63 0.21 -0.82 -0.12
133.57 26.08 0.62 0.21 -0.83 -0.12
133.58 26.10 0.61 0.21 -0.84 -0.12
133.59 26.13 0.60 0.21 -0.84 -0.12
133.60 26.15 0.60 0.21 -0.85 -0.12
133.61 26.18 0.59 0.21 -0.85 -0.13
133.62 26.20 0.58 0.20 -0.85 -0.13
133.63 26.21 0.57 0.20 -0.85 -0.13
133.64 26.23 0.56 0.20 -0.85 -0.13
133.65 26.24 0.55 0.20 -0.85 -0.13
133.66 26.25 0.55 0.20 -0.85 -0.13
133.67 26.26 0.54 0.20 -0.85 -0.13
133.68 26.27 0.53 0.20 -0.84 -0.13
133.69 26.28 0.52 0.20 -0.84 -0.13
133.70 26.30 0.51 0.19 -0.83 -0.13
133.71 26.33 0.50 0.19 -0.83 -0.13
133.72 26.36 0.49 0.19 -0.82 -0.13
133.73 26.42 0.49 0.19 -0.81 -0.13
133.74 26.48 0.48 0.19 -0.80 -0.13
133.75 26.56 0.47 0.19 -0.79 -0.13
133.76 26.65 0.46 0.19 -0.77 -0.14
133.77 26.75 0.46 0.18 -0.76 -0.14
133.78 26.86 0.45 0.18 -0.75 -0.14
133.79 26.96 0.44 0.18 -0.73 -0.14
133.80 27.06 0.43 0.18 -0.71 -0.14
133.81 27.16 0.43 0.18 -0.69 -0.14
133.82 27.23 0.42 0.18 -0.67 -0.14
133.83 27.30 0.41 0.18 -0.65 -0.14
133.84 27.33 0.41 0.17 -0.63 -0.15
133.85 27.35 0.40 0.17 -0.61 -0.15
133.86 27.34 0.39 0.17 -0.58 -0.15
133.87 27.32 0.39 0.17 -0.56 -0.15
133.88 27.28 0.38 0.17 -0.53 -0.15
133.89 27.22 0.38 0.17 -0.51 -0.15
133.90 27.16 0.37 0.17 -0.48 -0.16
133.91 27.09 0.37 0.16 -0.46 -0.16
133.92 27.03 0.36 0.16 -0.43 -0.16
133.93 26.97 0.36 0.16 -0.41 -0.16
133.94 26.93 0.36 0.16 -0.38 -0.16
133.95 26.89 0.35 0.16 -0.36 -0.16
133.96 26.87 0.35 0.16 -0.33 -0.17
133.97 26.87 0.35 0.15 -0.31 -0.17
133.98 26.87 0.34 0.15 -0.28 -0.17
133.99 26.88 0.34 0.15 -0.25 -0.17
134.00 26.90 0.34 0.15 -0.23 -0.17
134.01 26.92 0.34 0.15 -0.20 -0.17
134.02 26.93 0.33 0.15 -0.17 -0.17
134.03 26.95 0.33 0.14 -0.15 -0.18
134.04 26.95 0.33 0.14 -0.12 -0.18
134.05 26.95 0.33 0.14 -0.09 -0.18
134.06 26.95 0.33 0.14 -0.07 -0.18
134.07 26.94 0.33 0.14 -0.04 -0.18
134.08 26.92 0.33 0.14 -0.01 -0.18
134.09 26.90 0.33 0.13 0.01 -0.18
134.10 26.89 0.33 0.13 0.04 -0.18
134.11 26.87 0.33 0.13 0.06 -0.18
134.12 26.86 0.33 0.13 0.09 -0.18
134.13 26.85 0.33 0.13 0.11 -0.18
134.14 26.84 0.33 0.12 0.14 -0.19
134.15 26.84 0.33 0.12 0.16 -0.19
134.16 26.85 0.33 0.12 0.18 -0.19
134.17 26.86 0.34 0.12 0.20 -0.19
134.18 26.87 0.34 0.12 0.23 -0.19
134.19 26.88 0.34 0.12 0.25 -0.19
134.20 26.89 0.34 0.11 0.27 -0.19
134.21 26.90 0.35 0.11 0.29 -0.19
134.22 26.90 0.35 0.11 0.31 -0.19
134.23 26.89 0.35 0.11 0.33 -0.18
134.24 26.88 0.36 0.11 0.34 -0.18
134.25 26.86 0.36 0.10 0.36 -0.18
134.26 26.83 0.36 0.10 0.38 -0.18
134.27 26.80 0.37 0.10 0.39 -0.18
134.28 26.76 0.37 0.10 0.41 -0.18
134.29 26.72 0.37 0.10 0.42 -0.18
134.30 26.68 0.38 0.10 0.43 -0.18
134.31 26.65 0.38 0.09 0.45 -0.18
134.32 26.61 0.39 0.09 0.46 -0.17
134.33 26.59 0.39 0.09 0.47 -0.17
134.34 26.57 0.40 0.09 0.47 -0.17
134.35 26.57 0.40 0.09 0.48 -0.17
134.36 26.58 0.41 0.08 0.49 -0.17
134.37 26.60 0.41 0.08 0.49 -0.16
134.38 26.64 0.42 0.08 0.50 -0.16
134.39 26.69 0.42 0.08 0.50 -0.16
134.40 26.76 0.43 0.08 0.51 -0.15
134.41 26.84 0.43 0.08 0.51 -0.15
134.42 26.94 0.44 0.08 0.51 -0.15
134.43 27.05 0.44 0.07 0.52 -0.15
134.44 27.16 0.45 0.07 0.52 -0.14
134.45 27.28 0.45 0.07 0.52 -0.14
134.46 27.41 0.46 0.07 0.52 -0.13
134.47 27.53 0.46 0.07 0.52 -0.13
134.48 27.65 0.47 0.07 0.52 -0.13
134.49 27.76 0.47 0.07 0.52 -0.12
134.50 27.86 0.48 0.06 0.52 -0.12
134.51 27.95 0.48 0.06 0.52 -0.11
134.52 28.04 0.49 0.06 0.51 -0.11
134.53 28.10 0.49 0.06 0.51 -0.11
134.54 28.16 0.50 0.06 0.51 -0.10
134.55 28.19 0.50 0.06 0.50 -0.10
134.56 28.22 0.51 0.06 0.50 -0.09
134.57 28.23 0.51 0.06 0.49 -0.09
134.58 28.23 0.52 0.06 0.49 -0.08
134.59 28.21 0.52 0.06 0.48 -0.08
134.60 28.17 0.53 0.05 0.47 -0.07
134.61 28.12 0.53 0.05 0.46 -0.07
134.62 28.06 0.54 0.05 0.45 -0.06
134.63 27.98 0.54 0.05 0.44 -0.05
134.64 27.88 0.55 0.05 0.43 -0.05
134.65 27.77 0.55 0.05 0.42 -0.04
134.66 27.64 0.56 0.05 0.40 -0.04
134.67 27.51 0.56 0.05 0.39 -0.03
134.68 27.37 0.56 0.05 0.37 -0.02
134.69 27.23 0.57 0.05 0.36 -0.02
134.70 27.09 0.57 0.05 0.34 -0.01
134.71 26.95 0.57 0.05 0.32 -0.01
134.72 26.84 0.58 0.05 0.30 -0.00
134.73 26.75 0.58 0.05 0.28 0.01
134.74 26.68 0.58 0.05 0.25 0.01
134.75 26.63 0.58 0.05 0.23 0.02
134.76 26.62 0.59 0.05 0.21 0.03
134.77 26.64 0.59 0.05 0.19 0.03
134.78 26.69 0.59 0.05 0.16 0.04
134.79 26.76 0.59 0.05 0.14 0.04
134.80 26.85 0.59 0.05 0.12 0.05
134.81 26.96 0.59 0.05 0.10 0.06
134.82 27.07 0.60 0.05 0.07 0.06
134.83 27.18 0.60 0.05 0.05 0.07
134.84 27.29 0.60 0.06 0.03 0.08
134.85 27.37 0.60 0.06 0.01 0.08
134.86 27.44 0.60 0.06 -0.01 0.09
134.87 27.49 0.60 0.06 -0.03 0.09
134.88 27.51 0.60 0.06 -0.05 0.10
134.89 27.50 0.60 0.06 -0.07 0.11
134.90 27.47 0.59 0.06 -0.09 0.11
134.91 27.42 0.59 0.06 -0.11 0.12
134.92 27.35 0.59 0.06 -0.13 0.12
134.93 27.26 0.59 0.06 -0.15 0.13
134.94 27.16 0.59 0.07 -0.17 0.14
134.95 27.05 0.59 0.07 -0.19 0.14
134.96 26.94 0.59 0.07 -0.20 0.15
134.97 26.82 0.58 0.07 -0.22 0.15
134.98 26.71 0.58 0.07 -0.24 0.16
134.99 26.59 0.58 0.07 -0.26 0.16
135.00 26.48 0.58 0.08 -0.28 0.17
135.01 26.38 0.57 0.08 -0.30 0.17
135.02 26.27 0.57 0.08 -0.32 0.18
135.03 26.17 0.57 0.08 -0.33 0.18
135.04 26.08 0.56 0.08 -0.35 0.19
135.05 25.99 0.56 0.08 -0.37 0.19
135.06 25.90 0.56 0.09 -0.38 0.20
135.07 25.82 0.55 0.09 -0.40 0.20
135.08 25.75 0.55 0.09 -0.42 0.21
135.09 25.70 0.54 0.09 -0.43 0.21
135.10 25.66 0.54 0.09 -0.45 0.21
135.11 25.64 0.53 0.10 -0.46 0.22
135.12 25.63 0.53 0.10 -0.47 0.22
135.13 25.66 0.53 0.10 -0.48 0.23
135.14 25.70 0.52 0.10 -0.49 0.23
135.15 25.77 0.52 0.11 -0.50 0.23
135.16 25.87 0.51 0.11 -0.51 0.23
135.17 25.98 0.51 0.11 -0.51 0.24
135.18 26.12 0.50 0.11 -0.52 0.24
135.19 26.28 0.50 0.11 -0.52 0.24
135.20 26.45 0.49 0.12 -0.52 0.24
135.21 26.63 0.48 0.12 -0.52 0.25
135.22 26.81 0.48 0.12 -0.52 0.25
135.23 26.99 0.47 0.12 -0.52 0.25
135.24 27.17 0.47 0.13 -0.51 0.25
135.25 27.33 0.46 0.13 -0.51 0.25
135.26 27.47 0.46 0.13 -0.50 0.25
135.27 27.59 0.45 0.13 -0.49 0.25
135.28 27.69 0.45 0.14 -0.47 0.25
135.29 27.75 0.44 0.14 -0.46 0.26
135.30 27.78 0.44 0.14 -0.44 0.26
135.31 27.77 0.44 0.15 -0.43 0.26
135.32 27.73 0.43 0.15 -0.41 0.26
135.33 27.66 0.43 0.15 -0.40 0.26
135.34 27.56 0.42 0.15 -0.38 0.26
135.35 27.44 0.42 0.16 -0.36 0.26
135.36 27.29 0.42 0.16 -0.34 0.25
135.37 27.14 0.41 0.16 -0.32 0.25
135.38 26.97 0.41 0.16 -0.31 0.25
135.39 26.80 0.41 0.17 -0.29 0.25
135.40 26.64 0.40 0.17 -0.27 0.25
135.41 26.48 0.40 0.17 -0.25 0.25
135.42 26.34 0.40 0.17 -0.23 0.25
135.43 26.21 0.40 0.18 -0.21 0.25
135.44 26.09 0.39 0.18 -0.19 0.24
135.45 26.00 0.39 0.18 -0.17 0.24
135.46 25.92 0.39 0.18 -0.15 0.24
135.47 25.86 0.39 0.19 -0.13 0.24
135.48 25.81 0.39 0.19 -0.11 0.24
135.49 25.77 0.39 0.19 -0.09 0.23
135.50 25.74 0.39 0.19 -0.07 0.23
135.51 25.72 0.39 0.19 -0.05 0.23
135.52 25.71 0.39 0.20 -0.03 0.23
135.53 25.70 0.39 0.20 -0.00 0.22
135.54 25.71 0.39 0.20 0.02 0.22
135.55 25.72 0.39 0.20 0.04 0.22
135.56 25.75 0.39 0.21 0.06 0.21
135.57 25.78 0.39 0.21 0.09 0.21
135.58 25.83 0.39 0.21 0.11 0.21
135.59 25.89 0.39 0.21 0.14 0.20
135.60 25.95 0.39 0.21 0.16 0.20
135.61 26.03 0.39 0.22 0.18 0.20
135.62 26.11 0.39 0.22 0.21 0.19
135.63 26.18 0.40 0.22 0.23 0.19
135.64 26.26 0.40 0.22 0.26 0.19
135.65 26.32 0.40 0.22 0.29 0.18
135.66 26.38 0.41 0.23 0.31 0.18
135.67 26.42 0.41 0.23 0.34 0.18
135.68 26.44 0.41 0.23 0.36 0.17
135.69 26.45 0.42 0.23 0.39 0.17
135.70 26.45 0.42 0.23 0.41 0.16
135.71 26.45 0.42 0.23 0.44 0.16
135.72 26.44 0.43 0.24 0.46 0.16
135.73 26.44 0.43 0.24 0.48 0.15
135.74 26.46 0.44 0.24 0.51 0.15
135.75 26.49 0.44 0.24 0.53 0.15
135.76 26.55 0.45 0.24 0.55 0.14
135.77 26.64 0.45 0.24 0.57 0.14
135.78 26.76 0.46 0.24 0.60 0.14
135.79 26.91 0.47 0.25 0.62 0.13
135.80 27.08 0.47 0.25 0.64 0.13
135.81 27.26 0.48 0.25 0.66 0.12
135.82 27.46 0.49 0.25 0.68 0.12
135.83 27.65 0.49 0.25 0.71 0.12
135.84 27.83 0.50 0.25 0.73 0.11
135.85 27.99 0.51 0.25 0.75 0.11
135.86 28.13 0.52 0.25 0.77 0.11
135.87 28.23 0.52 0.25 0.79 0.10
135.88 28.30 0.53 0.26 0.81 0.10
135.89 28.33 0.54 0.26 0.83 0.10
135.90 28.33 0.55 0.26 0.85 0.09
135.91 28.31 0.56 0.26 0.87 0.09
135.92 28.28 0.56 0.26 0.88 0.09
135.93 28.23 0.57 0.26 0.90 0.09
135.94 28.19 0.58 0.26 0.91 0.08
135.95 28.16 0.59 0.26 0.92 0.08
135.96 28.14 0.60 0.26 0.93 0.08
135.97 28.14 0.61 0.26 0.94 0.08
135.98 28.15 0.62 0.26 0.95 0.07
135.99 28.18 0.63 0.27 0.96 0.07
136.00 28.23 0.64 0.27 0.97 0.07
136.01 28.28 0.65 0.27 0.97 0.07
136.02 28.32 0.66 0.27 0.98 0.07
136.03 28.36 0.67 0.27 0.98 0.06
136.04 28.38 0.68 0.27 0.98 0.06
136.05 28.37 0.69 0.27 0.98 0.06
136.06 28.34 0.70 0.27 0.98 0.06
136.07 28.28 0.71 0.27 0.98 0.06
136.08 28.19 0.72 0.27 0.97 0.06
136.09 28.08 0.73 0.27 0.97 0.06
136.10 27.95 0.74 0.27 0.96 0.06
136.11 27.82 0.75 0.27 0.95 0.06
136.12 27.68 0.76 0.27 0.94 0.05
136.13 27.56 0.77 0.27 0.93 0.05
136.14 27.45 0.77 0.27 0.92 0.05
136.15 27.36 0.78 0.28 0.90 0.05
136.16 27.30 0.79 0.28 0.88 0.05
136.17 27.27 0.80 0.28 0.86 0.05
136.18 27.26 0.81 0.28 0.84 0.05
136.19 27.27 0.82 0.28 0.82 0.05
136.20 27.30 0.83 0.28 0.80 0.05
136.21 27.33 0.83 0.28 0.78 0.05
136.22 27.36 0.84 0.28 0.76 0.05
136.23 27.39 0.85 0.28 0.73 0.05
136.24 27.41 0.86 0.28 0.71 0.06
136.25 27.41 0.86 0.28 0.68 0.06
136.26 27.39 0.87 0.28 0.65 0.06
136.27 27.36 0.88 0.28 0.63 0.06
136.28 27.31 0.88 0.28 0.60 0.06
136.29 27.26 0.89 0.28 0.57 0.06
136.30 27.21 0.89 0.28 0.54 0.06
136.31 27.16 0.90 0.28 0.50 0.06
136.32 27.12 0.90 0.28 0.47 0.06
136.33 27.09 0.91 0.29 0.44 0.06
136.34 27.09 0.91 0.29 0.40 0.06
136.35 27.10 0.92 0.29 0.37 0.07
136.36 27.14 0.92 0.29 0.34 0.07
136.37 27.19 0.92 0.29 0.30 0.07
136.38 27.26 0.93 0.29 0.27 0.07
136.39 27.34 0.93 0.29 0.23 0.07
136.40 27.43 0.93 0.29 0.20 0.07
136.41 27.50 0.93 0.29 0.16 0.07
136.42 27.57 0.93 0.29 0.13 0.07
136.43 27.63 0.94 0.29 0.10 0.08
136.44 27.67 0.94 0.29 0.06 0.08
136.45 27.68 0.94 0.29 0.03 0.08
136.46 27.68 0.94 0.29 -0.00 0.08
136.47 27.66 0.94 0.30 -0.04 0.08
136.48 27.62 0.94 0.30 -0.07 0.08
136.49 27.57 0.93 0.30 -0.11 0.08
136.50 27.50 0.93 0.30 -0.14 0.08
136.51 27.43 0.93 0.30 -0.17 0.08
136.52 27.36 0.93 0.30 -0.20 0.08
136.53 27.28 0.93 0.30 -0.24 0.09
136.54 27.21 0.93 0.30 -0.27 0.09
136.55 27.14 0.92 0.30 -0.30 0.09
136.56 27.07 0.92 0.30 -0.34 0.09
136.57 27.01 0.92 0.30 -0.37 0.09
136.58 26.95 0.91 0.30 -0.40 0.09
136.59 26.89 0.91 0.31 -0.43 0.09
136.60 26.83 0.90 0.31 -0.46 0.09
136.61 26.78 0.90 0.31 -0.49 0.09
136.62 26.73 0.89 0.31 -0.52 0.09
136.63 26.68 0.89 0.31 -0.55 0.09
136.64 26.64 0.88 0.31 -0.58 0.09
136.65 26.61 0.88 0.31 -0.61 0.09
136.66 26.58 0.87 0.31 -0.63 0.09
136.67 26.57 0.86 0.31 -0.66 0.09
136.68 26.57 0.86 0.31 -0.68 0.09
136.69 26.59 0.85 0.31 -0.71 0.09
136.70 26.62 0.84 0.32 -0.73 0.08
136.71 26.66 0.84 0.32 -0.75 0.08
136.72 26.71 0.83 0.32 -0.77 0.08
136.73 26.77 0.82 0.32 -0.79 0.08
136.74 26.82 0.81 0.32 -0.80 0.08
136.75 26.88 0.80 0.32 -0.82 0.08
136.76 26.92 0.80 0.32 -0.83 0.07
136.77 26.95 0.79 0.32 -0.84 0.07
136.78 26.97 0.78 0.32 -0.86 0.07
136.79 26.96 0.77 0.32 -0.87 0.07
136.80 26.93 0.76 0.32 -0.87 0.07
136.81 26.89 0.75 0.32 -0.88 0.06
136.82 26.82 0.74 0.32 -0.89 0.06
136.83 26.74 0.74 0.32 -0.89 0.06
136.84 26.65 0.73 0.33 -0.90 0.05
136.85 26.55 0.72 0.33 -0.90 0.05
136.86 26.45 0.71 0.33 -0.90 0.05
136.87 26.36 0.70 0.33 -0.90 0.04
136.88 26.28 0.69 0.33 -0.90 0.04
136.89 26.21 0.68 0.33 -0.90 0.04
136.90 26.15 0.67 0.33 -0.90 0.03
136.91 26.11 0.66 0.33 -0.90 0.03
136.92 26.08 0.65 0.33 -0.90 0.02
136.93 26.05 0.65 0.33 -0.89 0.02
136.94 26.03 0.64 0.33 -0.88 0.01
136.95 26.01 0.63 0.33 -0.88 0.01
136.96 25.99 0.62 0.33 -0.87 0.00
136.97 25.96 0.61 0.33 -0.86 -0.00
136.98 25.93 0.60 0.33 -0.85 -0.01
136.99 25.89 0.59 0.33 -0.84 -0.01
137.00 25.85 0.59 0.33 -0.82 -0.02
137.01 25.80 0.58 0.33 -0.81 -0.02
137.02 25.76 0.57 0.33 -0.79 -0.03
137.03 25.73 0.56 0.33 -0.78 -0.03
137.04 25.70 0.55 0.33 -0.76 -0.04
137.05 25.70 0.55 0.33 -0.75 -0.05
137.06 25.71 0.54 0.33 -0.73 -0.05
137.07 25.75 0.53 0.33 -0.71 -0.06
137.08 25.80 0.52 0.33 -0.69 -0.06
137.09 25.88 0.52 0.32 -0.67 -0.07
137.10 25.96 0.51 0.32 -0.64 -0.08
137.11 26.06 0.50 0.32 -0.62 -0.08
137.12 26.15 0.50 0.32 -0.59 -0.09
137.13 26.23 0.49 0.32 -0.57 -0.10
137.14 26.29 0.49 0.32 -0.54 -0.10
137.15 26.32 0.48 0.32 -0.51 -0.11
137.16 26.33 0.48 0.32 -0.48 -0.11
137.17 26.29 0.47 0.32 -0.46 -0.12
137.18 26.22 0.47 0.32 -0.43 -0.13
137.19 26.12 0.46 0.31 -0.40 -0.13
137.20 25.99 0.46 0.31 -0.37 -0.14
137.21 25.84 0.46 0.31 -0.34 -0.15
137.22 25.69 0.45 0.31 -0.31 -0.15
137.23 25.53 0.45 0.31 -0.29 -0.16
137.24 25.38 0.45 0.31 -0.26 -0.17
137.25 25.25 0.44 0.31 -0.23 -0.17
137.26 25.14 0.44 0.30 -0.20 -0.18
137.27 25.07 0.44 0.30 -0.18 -0.19
137.28 25.04 0.44 0.30 -0.15 -0.19
137.29 25.03 0.44 0.30 -0.12 -0.20
137.30 25.05 0.44 0.30 -0.10 -0.21
137.31 25.10 0.44 0.29 -0.07 -0.21
137.32 25.16 0.44 0.29 -0.05 -0.22
137.33 25.23 0.43 0.29 -0.02 -0.22
137.34 25.30 0.43 0.29 0.01 -0.23
137.35 25.36 0.43 0.28 0.03 -0.23
137.36 25.41 0.44 0.28 0.06 -0.24
137.37 25.43 0.44 0.28 0.08 -0.25
137.38 25.45 0.44 0.28 0.11 -0.25
137.39 25.44 0.44 0.27 0.13 -0.26
137.40 25.43 0.44 0.27 0.16 -0.26
137.41 25.40 0.44 0.27 0.18 -0.27
137.42 25.37 0.44 0.27 0.20 -0.27
137.43 25.35 0.45 0.26 0.22 -0.28
137.44 25.33 0.45 0.26 0.24 -0.28
137.45 25.32 0.45 0.26 0.26 -0.29
137.46 25.33 0.45 0.26 0.28 -0.29
137.47 25.36 0.46 0.25 0.30 -0.29
137.48 25.39 0.46 0.25 0.32 -0.30
137.49 25.44 0.46 0.25 0.34 -0.30
137.50 25.49 0.47 0.24 0.36 -0.31
137.51 25.55 0.47 0.24 0.37 -0.31
137.52 25.61 0.47 0.24 0.39 -0.31
137.53 25.66 0.48 0.23 0.40 -0.31
137.54 25.71 0.48 0.23 0.41 -0.32
137.55 25.74 0.49 0.23 0.43 -0.32
137.56 25.77 0.49 0.22 0.44 -0.32
137.57 25.80 0.49 0.22 0.45 -0.33
137.58 25.81 0.50 0.22 0.46 -0.33
137.59 25.83 0.50 0.22 0.47 -0.33
137.60 25.84 0.51 0.21 0.47 -0.33
137.61 25.85 0.51 0.21 0.48 -0.33
137.62 25.87 0.52 0.21 0.49 -0.33
137.63 25.89 0.52 0.20 0.49 -0.33
137.64 25.91 0.53 0.20 0.49 -0.33
137.65 25.93 0.53 0.20 0.50 -0.34
137.66 25.94 0.54 0.19 0.50 -0.34
137.67 25.95 0.54 0.19 0.50 -0.34
137.68 25.94 0.55 0.19 0.50 -0.34
137.69 25.92 0.55 0.18 0.49 -0.34
137.70 25.89 0.56 0.18 0.49 -0.34
137.71 25.84 0.56 0.17 0.49 -0.33
137.72 25.77 0.57 0.17 0.48 -0.33
137.73 25.70 0.57 0.17 0.47 -0.33
137.74 25.61 0.58 0.17 0.46 -0.33
137.75 25.52 0.58 0.16 0.45 -0.33
137.76 25.44 0.59 0.16 0.44 -0.33
137.77 25.36 0.59 0.16 0.43 -0.33
137.78 25.29 0.59 0.15 0.41 -0.32
137.79 25.23 0.60 0.15 0.40 -0.32
137.80 25.19 0.60 0.15 0.38 -0.32
137.81 25.16 0.61 0.14 0.36 -0.32
137.82 25.14 0.61 0.14 0.34 -0.31
137.83 25.14 0.61 0.14 0.32 -0.31
137.84 25.13 0.62 0.13 0.30 -0.31
137.85 25.13 0.62 0.13 0.28 -0.30
